,0,1,2,3,4,5,6,7,8,9,10
0,0.0,3456.8259334384397,3027.6711100743305,3923.429886643874,3784.7489959003515,2993.1810188895342,4022.38140784916,4255.765923790836,6410.283313726707,2876.1661961652007,3873.3295814582725
1,3456.8259334384397,0.0,896.3076198482066,726.7022575668055,410.11508108211285,470.45574341518005,1057.074039990296,1085.3279404075265,3191.973965347408,1589.9525179489854,1042.700544850518
2,3027.6711100743305,896.3076198482066,0.0,950.6630733398888,962.352359668344,658.9728950814604,994.7969581199387,1978.7054588490403,4028.1935509027617,2078.170771598176,847.9392194092765
3,3923.429886643874,726.7022575668055,950.6630733398888,0.0,349.6429695673802,1026.3549335190346,365.70105932583874,1434.696253720539,3215.5641765234236,2316.5621624494447,433.69021307718856
4,3784.7489959003515,410.11508108211285,962.352359668344,349.6429695673802,0.0,804.8751803999063,711.0330161611595,1141.896271020938,3073.964185827404,1986.2239353556276,746.4331329405678
5,2993.1810188895342,470.45574341518005,658.9728950814604,1026.3549335190346,804.8751803999063,0.0,1270.8519932012905,1479.6921969724222,3633.161948226247,1452.6343501715296,1193.2466332498605
6,4022.38140784916,1057.074039990296,994.7969581199387,365.70105932583874,711.0330161611595,1270.8519932012905,0.0,1788.350974715216,3459.071784499072,2638.9153610746143,172.32644038136797
7,4255.765923790836,1085.3279404075265,1978.7054588490403,1434.696253720539,1141.896271020938,1479.6921969724222,1788.350974715216,0.0,2181.985156095449,1694.213848628996,1866.2900529292294
8,6410.283313726707,3191.973965347408,4028.1935509027617,3215.5641765234236,3073.964185827404,3633.161948226247,3459.071784499072,2181.985156095449,0.0,3653.252438997718,3605.1786723093655
9,2876.1661961652007,1589.9525179489854,2078.170771598176,2316.5621624494447,1986.2239353556276,1452.6343501715296,2638.9153610746143,1694.213848628996,3653.252438997718,0.0,2599.7542442194685
10,3873.3295814582725,1042.700544850518,847.9392194092765,433.69021307718856,746.4331329405678,1193.2466332498605,172.32644038136797,1866.2900529292294,3605.1786723093655,2599.7542442194685,0.0
