,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0,832.8104623533989,641.9897417576334,1869.0992552656655,1650.336762945501,253.26099508277693,973.3403412495891,1029.0975531676283,1014.1060022068325,1185.0268880816075,1408.3653604576443,1502.6387759379008,899.1294415936545,1261.5680489049641,1071.6268017386287,1135.889490185922,1136.667321657905,944.1289347629037,886.4052116976065,992.8413977193085,1252.9700112448259,1172.6759518591005,1110.2911790161663,52.54195159535917,1417.3841395791144,978.7548568276493,1155.328178599427,927.1263000746932,799.2917148621824,601.6269355691071,41.11083217448704,145.61903038907434,681.3345100180004,777.3573880794468,819.5340685794644,728.1550183189905
1,832.8104623533989,0.0,274.45633158008076,2310.1391760319334,2246.806359276468,1008.0654011150602,1119.9230991900192,1207.9000761968257,1309.2289636871026,1655.7490731774242,1829.3438549159935,1872.984579332968,1450.452514051505,2093.7973729404066,1902.9186627778834,1968.584241266743,1969.3602008714745,1770.2716957074613,1719.0594411391605,1825.5760772501524,2085.2575791439967,2004.7950442601712,1941.0256044850448,800.1553391186866,2246.720199381222,1810.0635646927908,1954.4428048583586,1733.7109911216496,1630.7991025111999,864.8688958040152,825.8283218542687,941.223856937265,382.95702581909114,281.8429109657594,205.51559343743804,362.09063110191175
2,641.9897417576334,274.45633158008076,0.0,2314.269072085518,2191.627602462875,858.4827966100531,1181.8213482538406,1265.3472924290095,1335.1996972148129,1636.7812013397934,1831.994019442116,1893.7645191908982,1396.4997148852208,1882.0046596253703,1688.9443496663062,1765.2184556167601,1766.0108142124093,1584.3230554544077,1517.3596736576944,1618.5927284341685,1873.7796651466458,1804.8811822190776,1725.4190692529526,622.1688494023595,2054.0359144175886,1613.8333357026756,1795.1233576821019,1568.0322974953149,1434.8151252510331,861.5094640190506,624.6119639984681,724.6030997348257,138.21335496772136,145.24522366388834,178.24200083962813,149.14329213946985
3,1869.0992552656655,2310.1391760319334,2314.269072085518,0.0,500.40137406445297,1627.3126635158376,1215.6048219380812,1128.567638068991,1002.7701923530669,687.49838541979,482.7372931545454,448.05235641182094,971.0485146094885,1885.8619253064926,1861.9357122808015,1769.0517364297802,1769.0391751034751,1592.0101680574064,1724.2420495548658,1781.0218553253155,1880.0485357061298,1742.1865539712364,1886.8179869236283,1844.6288496320767,1730.1158947983424,1681.4831926071847,1370.4603858777368,1433.9726952526528,1676.5483625753743,1456.4260937142958,1909.5368909530262,1931.687574287569,2422.892509523505,2453.835739353386,2441.9087727011906,2455.0129799838683
4,1650.336762945501,2246.806359276468,2191.627602462875,500.40137406445297,0.0,1397.164488102094,1270.5452313985977,1197.5081058131918,1032.9314790108835,628.2623503870445,577.6693833858543,659.3282446359779,798.0710725466664,1417.281807382877,1417.4390891466035,1312.8858079319973,1312.7653684042034,1166.3695977183545,1307.8686635000245,1346.688575432689,1412.2615837068843,1280.4492731256614,1437.5854328576286,1638.6430351181023,1242.0350975740716,1248.5822117069679,911.7452262589006,1019.4959538643304,1277.7233532479415,1387.735346452941,1687.6202637279546,1678.6306611631326,2280.0397763247747,2336.507256681782,2342.4571371010315,2319.077319401465
5,253.26099508277693,1008.0654011150602,858.4827966100531,1627.3126635158376,1397.164488102094,0.0,839.77688226217,878.6577625818832,829.5125883890676,948.7181063531305,1175.8307874141549,1277.4660021784875,656.3977558706256,1135.2935384397651,956.8166401782466,995.9640483200592,996.6876349363811,775.6264854940125,751.8437939090405,865.4744399568029,1126.2850083580458,1025.1136284258346,997.6195392147127,247.4012901491969,1253.3741286658455,829.0721938913446,946.7022266809021,726.0101024258935,655.8751530877817,504.1787894807434,290.6001614870675,307.8433965218588,916.8427172781804,1000.3737207953544,1031.071333971106,961.483479357652
6,973.3403412495891,1119.9230991900192,1181.8213482538406,1215.6048219380812,1270.5452313985977,839.77688226217,0.0,88.54318023573583,237.6363249587318,642.895319447309,752.1638314373258,768.70480817098,605.8873470575326,1799.6849235233922,1659.738389365863,1648.5952753678594,1649.1173201358768,1400.7898362011158,1448.9242522068612,1558.3433016589017,1790.76249541845,1657.7905036213954,1699.7882130389648,926.4258235405458,1817.263274700729,1485.7083517596773,1408.6143046095183,1271.6904753913993,1354.834687757255,375.6675630515421,1010.7557894832802,1100.6351349577847,1309.3936655534378,1307.361640084778,1277.4259892147816,1330.5439890694938
7,1029.0975531676283,1207.9000761968257,1265.3472924290095,1128.567638068991,1197.5081058131918,878.6577625818832,88.54318023573583,0.0,171.52094740391425,572.6583831517403,668.6743714354222,681.20612217771,570.3482494936561,1793.8549769567815,1660.9480718337516,1642.8886445379742,1643.3772344818938,1395.5137217070642,1452.1179551758105,1559.3438985365715,1785.0359239566676,1649.3556230371194,1700.4448851078882,983.9428039958666,1798.4071500115297,1482.8721242262031,1384.786598521921,1260.203276603735,1359.9094331446527,441.3736550686621,1067.570201298917,1151.4017710831836,1391.5926461651648,1392.3973356738259,1363.8252553071316,1413.7730318007361
8,1014.1060022068325,1309.2289636871026,1335.1996972148129,1002.7701923530669,1032.9314790108835,829.5125883890676,237.6363249587318,171.52094740391425,0.0,405.32183526291664,527.3213613180646,564.0748630619154,412.775773751355,1659.8315291152828,1536.7925270551755,1509.5954745042152,1510.0393279695402,1264.0238894933125,1331.9319325273943,1435.409731735722,1651.173602581471,1512.6175533941216,1575.3441408746853,974.1904859090687,1649.414042763145,1354.109524042868,1232.0166165766007,1121.6860715856012,1243.133939459439,476.7408837365796,1054.431180961953,1122.4499462387087,1454.054204514617,1469.4171564537144,1449.8080023075008,1480.9773302309593
9,1185.0268880816075,1655.7490731774242,1636.7812013397934,687.49838541979,628.2623503870445,948.7181063531305,642.895319447309,572.6583831517403,405.32183526291664,0.0,230.07072262037028,348.70293325358,297.97136827771516,1469.0015628753115,1385.7268068107396,1327.033672590864,1327.2935429955826,1100.669093664215,1204.8319841159175,1289.7744864117653,1461.224757342616,1317.0008730643033,1419.4120743581395,1158.7514476181666,1400.1189148669994,1195.5580212433183,981.1811784054746,940.7258737477705,1133.3056281710958,791.2260128493755,1225.7646944684977,1255.9076509616207,1740.9081526584685,1778.5390470435786,1772.5927037667311,1774.6811197761103
