,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,2665,126.5445,43.85,802,1,,
1,2665,126.54404,43.84451,802,0,2945371.0,08-02 13:26:00
2,2665,126.54282,43.84187,802,0,1086564.0,08-02 13:35:00
3,2665,126.53766,43.84581,802,0,3448075.0,08-02 10:03:00
4,2665,126.54034,43.84987,802,0,1375186.0,08-02 10:20:00
5,2665,126.54581,43.84819,802,0,2104006.0,08-02 10:30:00
6,2665,126.55817,43.84953,802,0,4170798.0,08-02 11:07:00
7,2665,126.55817,43.85405,802,0,720049.0,08-02 11:32:00
8,2665,126.56282,43.84759,802,0,2643479.0,08-02 12:32:00
9,2665,126.55275,43.84666,802,0,654238.0,08-02 13:07:00
10,2665,126.55057,43.84524,802,0,3641544.0,08-02 13:13:00
11,2665,126.55355,43.85292,802,0,3703750.0,08-02 10:52:00
12,2665,126.55383,43.85046,802,0,3553159.0,08-02 11:00:00
13,2665,126.55863,43.84566,802,0,3453800.0,08-02 12:46:00
14,2665,126.56188,43.84738,802,0,302153.0,08-02 12:54:00
15,2665,126.5566,43.85289,802,0,3465851.0,08-02 11:16:00
16,2665,126.56121,43.85442,802,0,2609861.0,08-02 11:39:00
17,2665,126.56284,43.85179,802,0,862193.0,08-02 11:54:00
18,2665,126.56436,43.85583,802,0,788140.0,08-02 12:16:00
19,2665,126.56057,43.84574,802,0,1639866.0,08-02 12:39:00
