,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0,0.0,80.27698816619879,463.2802617716933,910.6654773808801,1696.617773247287,658.2598240824498,225.24350851807225,513.6755878520875,255.30320147329877,684.67901627061,216.68511560654412,1013.9873713838597,1224.4641219587559,1554.1904088001982,1211.5629602458064,1634.3150030451864,1286.5199375866052,1335.2290286193397,920.2589382391582,662.8038523517325,768.0565239548215,417.5502691139858,818.2402043461917,887.7828439778153,924.4722136301714,566.0121019802633,505.4085269099434,856.5872742084094,1848.9301953099184,1092.2453663150163,1020.2684038892529,691.8221501690692,856.4996875698623,1498.6293148483705,857.8175418533256,742.4732314644665,508.64107339343934,686.4967679618071
1,80.27698816619879,0.0,522.1352669578399,988.7000161648234,1776.589883974131,699.094171392736,183.63277621790044,438.2582502084866,315.17304685611055,659.7509248926617,138.71326417426286,1094.2579848047235,1294.6047257521816,1631.3432395107893,1291.7781028193222,1710.414780445126,1363.507081170283,1411.339429553782,995.8682283531105,711.1200241315344,820.7110416376319,423.37486373185527,898.4975238437503,965.7980354430156,999.8847144946756,616.8990880106629,560.5480168341927,936.2409694823048,1921.628064034564,1171.392001845285,1096.093718880876,768.9404048810402,841.3149843020904,1577.8548558782802,936.8196305193951,812.0404877933656,569.0348485703986,766.507444076464
2,463.2802617716933,522.1352669578399,0.0,572.8353786305507,1452.2078227402747,917.3934110926228,688.2516607331092,948.6638146594898,208.13278069937277,1126.6182618822668,652.4597090022025,774.9575200149986,789.942365394063,1174.338801227324,933.9798891624025,1240.0767267123304,910.4218346146146,946.3494179383231,850.0822851818823,883.174287464775,946.417923479511,820.9620443700085,588.3478650562752,551.7218507335189,542.6635931267888,790.46922411908,720.237740984274,573.2070918814062,1424.2807600917984,918.227899614047,933.4981281598854,635.4027601808804,1277.9902845539143,1295.02603401526,717.9487425814688,786.029206672336,48.484141071357584,455.2505394702836
3,910.6654773808801,988.7000161648234,572.8353786305507,0.0,889.2626404519002,991.7802633155829,1102.0112814304862,1423.421362210194,711.2669745091878,1421.8713418050545,1127.0779630244022,269.84053736751173,428.096887624703,645.2729856736398,370.71219525018705,730.9844078182915,379.56822273537426,435.0132970644845,544.7406313508184,923.7158642382819,914.6909600720517,1098.4511880922366,213.83614487915577,22.913607396739494,108.58715217183884,872.7669248284204,825.3227470322115,116.31092275362056,973.4141407199218,454.7077270693199,575.023326660738,479.49176221515995,1512.6888708915708,758.6637268380832,383.9216100248609,659.1312310487057,534.1662390682604,257.70275479311863
4,1696.617773247287,1776.589883974131,1452.2078227402747,889.2626404519002,0.0,1450.6443301980748,1836.0886814582238,2177.191834537784,1554.7544584091731,1998.9001950125087,1905.7812062465562,689.8904953809769,989.5554431314487,623.7192993002665,519.4574319737503,698.5936660749979,698.6250050287508,726.9975314855405,845.0266875928417,1374.9588356539987,1289.1969024460939,1720.2343561183254,888.2971159342329,907.8829202681945,955.8220059314924,1389.0386110319641,1384.0370210633394,880.6022392164081,950.9137031291804,615.2998475612458,756.3625586718958,1029.649687795598,2009.6574953773984,233.01648334564638,846.977877924473,1082.5245001965702,1417.6887945322915,1027.6446521436133
5,658.2598240824498,699.094171392736,917.3934110926228,991.7802633155829,1450.6443301980748,0.0,610.9051244770126,897.1723072958841,782.7172530448104,556.6410583346928,749.6772908140939,909.5840697720015,1414.2014800506647,1566.0240405373875,1104.4545694951514,1668.0576204691688,1332.42567271373,1398.355134324397,615.5157216063855,76.97894300845452,176.51158258748717,355.74209299516207,791.0980378375408,975.1876875188814,1070.2303327103689,130.33174938758972,198.13385543599892,882.4708032868458,1940.945618184637,865.6037274054661,695.5610370946607,521.5296363222353,563.9221163892117,1219.8401888185633,684.979882851021,382.3638871310651,939.2218070129427,745.7419144169227
6,225.24350851807225,183.63277621790044,688.2516607331092,1102.0112814304862,1836.0886814582238,610.9051244770126,0.0,341.3019807409309,480.4669110852997,477.60458371971873,146.29561025047752,1170.7388319406557,1438.6939652374567,1747.181544672263,1374.4806908373564,1831.8697804857825,1481.2558156142163,1533.6099878530874,1019.4535273801908,641.3757093160557,758.8468954536295,281.3312315798305,982.7489402615793,1079.4350804730298,1127.2844576562059,558.9779141459927,518.6394570265699,1034.815972914783,2056.828976147922,1221.9787495529727,1119.3614220052157,808.2104864799868,663.4733990225454,1625.8700925170717,989.1129140758067,808.8830216489195,733.1773955311395,861.4605797065669
7,513.6755878520875,438.2582502084866,948.6638146594898,1423.421362210194,2177.191834537784,897.1723072958841,341.3019807409309,0.0,747.2552398448954,531.7754552730424,300.16806891302207,1508.5921540973127,1730.7806841106121,2067.6302946412584,1710.9954388147016,2147.9716261153653,1800.072362108623,1848.8816332773597,1358.8613383910986,942.870511642184,1061.9868954160297,541.4331581816664,1317.868694186728,1400.5791616711494,1437.848067559066,873.0237926818936,843.4579814555158,1364.380225018574,2359.4542173739596,1563.2626657213352,1458.40089087738,1149.4940397326873,728.8472232181265,1967.1097799544004,1330.2261102077973,1143.0486670395273,996.7899519434334,1192.0146958095936
8,255.30320147329877,315.17304685611055,208.13278069937277,711.2669745091878,1554.7544584091731,782.7172530448104,480.4669110852997,747.2552398448954,0.0,927.2900630458928,448.3972859064513,865.0824305383939,983.9119614629843,1341.8796638148979,1047.2481747576037,1415.102934504786,1074.4068485389703,1117.234304581094,857.5886000985294,762.6861484315008,845.2337366632273,632.3902791940789,667.2273339581184,688.6089661620812,705.4682985623293,664.6130792300862,594.5094889483075,681.0647620159057,1614.7596399829877,978.7865825499974,951.6435377081397,625.8397228655965,1086.8968574033497,1376.316168266891,754.9444643724928,737.2549019681338,254.21849869884693,527.4067018587278
9,684.67901627061,659.7509248926617,1126.6182618822668,1421.8713418050545,1998.9001950125087,556.6410583346928,477.60458371971873,531.7754552730424,927.2900630458928,0.0,597.7523454957516,1408.7931407081048,1810.2615683979413,2046.3185304571173,1613.031911364456,2141.947104737606,1793.0870453528833,1853.7939636731355,1155.2137151992808,628.7015509093627,730.8250451764238,325.29605534434495,1252.8725143782713,1401.3183121136897,1474.3746655332866,611.2152311232248,627.4691515355862,1329.4216675481862,2395.212968567713,1398.5542911043,1242.69877209159,1009.0927419478579,200.67250576071018,1770.2787900548324,1192.148114533406,917.1732628564423,1166.5742991958648,1164.396590487515
10,216.68511560654412,138.71326417426286,652.4597090022025,1127.0779630244022,1905.7812062465562,749.6772908140939,146.29561025047752,300.16806891302207,448.3972859064513,597.7523454957516,0.0,1226.9530631556386,1431.0323625631813,1770.004831706103,1426.163342235996,1849.1136027800508,1502.1880826055433,1550.0420616134672,1110.9379790147702,774.5884191348605,890.025661950697,427.5724394334036,1032.5095355992878,1104.1836464728954,1138.5258087247305,687.1450998065575,639.7296622657616,1072.9523747722365,2059.2887165805028,1296.9460851086358,1211.3951756329707,889.008154434842,791.5561871913865,1703.3013232660946,1062.2323566043046,914.2298063691261,700.1610705468657,902.2721363444157
11,1013.9873713838597,1094.2579848047235,774.9575200149986,269.84053736751173,689.8904953809769,909.5840697720015,1170.7388319406557,1508.5921540973127,865.0824305383939,1408.7931407081048,1226.9530631556386,0.0,627.3321980622294,657.7467225206124,206.3207352064224,761.5244614043503,444.8671116721294,513.592112588694,343.656659184312,834.2160397948708,791.8332931079894,1100.4391937139555,198.51811443280545,277.7042360822603,374.27934132176273,810.8973709189515,782.5598976086734,206.46080285829578,1042.7345465953456,186.427279677162,338.38368784221956,400.01560802039324,1465.148891252218,520.0707502937212,224.72957565514838,533.5671142300893,745.4214586390201,337.7780645484482
12,1224.4641219587559,1294.6047257521816,789.942365394063,428.096887624703,989.5554431314487,1414.2014800506647,1438.6939652374567,1730.7806841106121,983.9119614629843,1810.2615683979413,1431.0323625631813,627.3321980622294,0.0,463.55811016433296,582.9237380318511,491.4112984744044,291.85332272227635,267.447287827578,954.7661291446638,1348.1926836383725,1342.6731905236354,1485.029041131468,640.9357698374621,441.85537746269836,344.41540770742176,1291.7562555476768,1239.5779335011866,543.5974470772355,634.992771478985,801.6282279971242,964.8696487574937,907.2698946187702,1917.8842910455887,956.3862940916678,801.5144660520791,1087.033077077957,741.570571053412,669.192305605622
13,1554.1904088001982,1631.3432395107893,1174.338801227324,645.2729856736398,623.7192993002665,1566.0240405373875,1747.181544672263,2067.6302946412584,1341.8796638148979,2046.3185304571173,1770.004831706103,657.7467225206124,463.55811016433296,0.0,480.78277234607873,107.31241337993593,267.975513535242,228.79869401457572,987.3375013066328,1491.1914791467786,1448.639818331434,1727.9511381701116,793.4589839072576,667.9460573658931,636.539327949583,1462.6390616597282,1427.943906382544,720.5648236343455,400.57994976284033,753.5334360020526,949.6344178847999,1048.9035140267401,2116.60372722013,688.0595684229382,882.2342497625456,1191.2718743763214,1128.6754680036681,892.0689422108068
14,1211.5629602458064,1291.7781028193222,933.9798891624025,370.71219525018705,519.4574319737503,1104.4545694951514,1374.4806908373564,1710.9954388147016,1047.2481747576037,1613.031911364456,1426.163342235996,206.3207352064224,582.9237380318511,480.78277234607873,0.0,587.7519921824369,326.7759306142802,390.7753991740994,508.7210402800796,1028.157694924476,975.8390923135848,1306.346798961036,393.7013812608316,388.7541026053968,446.0403328624414,1011.1971683704559,985.947301898223,366.5812568813331,878.3698929115052,273.74649297592464,469.2364019236204,603.9889592916425,1664.0884928880034,399.75134164889755,422.50949359702105,723.5881107516973,898.6363713221821,526.7080500980429
15,1634.3150030451864,1710.414780445126,1240.0767267123304,730.9844078182915,698.5936660749979,1668.0576204691688,1831.8697804857825,2147.9716261153653,1415.102934504786,2141.947104737606,1849.1136027800508,761.5244614043503,491.4112984744044,107.31241337993593,587.7519921824369,0.0,351.6378129950066,299.0919538098813,1093.4656121996873,1593.6142360188007,1553.1366783095737,1821.9472082098214,890.1014271075799,753.2523593425638,710.9837804208718,1562.8832140974057,1526.5379456432977,813.28087750262,293.702511118496,860.7298150125887,1056.771284633142,1149.3150166303822,2216.1397974727606,783.2409314853194,985.5141709494576,1295.0175753728433,1193.358979053215,982.70912043281
16,1286.5199375866052,1363.507081170283,910.4218346146146,379.56822273537426,698.6250050287508,1332.42567271373,1481.2558156142163,1800.072362108623,1074.4068485389703,1793.0870453528833,1502.1880826055433,444.8671116721294,291.85332272227635,267.975513535242,326.7759306142802,351.6378129950066,0.0,68.76409233294196,788.2658669101654,1259.6335557822892,1229.1963046581068,1471.8975626805677,545.102883958024,401.9704201788956,369.67454313742377,1222.3287225831425,1182.483086839497,463.67316342331014,608.7325464366444,585.2574110753983,771.7215267526957,810.9979394464117,1872.8666759685955,670.6193215419364,660.1786391963784,968.5871735733766,865.5968464786685,631.4991779580226
