,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,949,09-08 08:32:00,126.566,43.871,908,1,
1,949,09-08 12:29:00,126.591,43.839,908,1,
2,949,09-08 15:09:00,126.59287,43.86252,908,0,1025975.0
3,949,09-08 15:19:00,126.5897,43.86345,908,0,3137769.0
4,949,09-08 16:04:00,126.5662,43.87117,908,0,3616095.0
5,949,09-08 10:35:00,126.587,43.84787,908,0,242095.0
6,949,09-08 13:44:00,126.59405,43.84193,908,0,2956889.0
7,949,09-08 13:57:00,126.59598,43.84344,908,0,3475698.0
8,949,09-08 14:21:00,126.59566,43.85308,908,0,2138384.0
9,949,09-08 14:33:00,126.59061,43.8526,908,0,2878120.0
10,949,09-08 12:59:00,126.59295,43.83891,908,0,2324550.0
11,949,09-08 13:35:00,126.59239,43.84105,908,0,3765058.0
12,949,09-08 14:07:00,126.59641,43.84733,908,0,3968055.0
13,949,09-08 10:55:00,126.59174,43.85109,908,0,3747122.0
14,949,09-08 11:02:00,126.59104,43.85039,908,0,3224939.0
15,949,09-08 11:08:00,126.59204,43.85,908,0,2678332.0
16,949,09-08 11:23:00,126.5905,43.84816,908,0,3799414.0
17,949,09-08 11:55:00,126.58833,43.84396,908,0,3946827.0
18,949,09-08 12:02:00,126.58769,43.83941,908,0,3115181.0
19,949,09-08 12:24:00,126.59082,43.8395,908,0,105855.0
20,949,09-08 12:32:00,126.5917,43.8385,908,0,1240201.0
