,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,1520,126.5445,43.85,929,1,,
1,1520,126.54565,43.852,929,0,624157.0,09-29 09:26:00
2,1520,126.55788,43.85473,929,0,3970387.0,09-29 10:25:00
3,1520,126.56349,43.84954,929,0,1531567.0,09-29 10:46:00
4,1520,126.55072,43.84613,929,0,3636690.0,09-29 11:38:00
5,1520,126.54828,43.84988,929,0,2429685.0,09-29 09:42:00
6,1520,126.55823,43.84642,929,0,1163987.0,09-29 11:20:00
7,1520,126.56231,43.85188,929,0,3191255.0,09-29 10:56:00
8,1520,126.5448,43.84471,929,0,2448365.0,09-29 12:01:00
9,1520,126.54182,43.84264,929,0,4166503.0,09-29 12:07:00
10,1520,126.53879,43.84495,929,0,4339076.0,09-29 12:13:00
11,1520,126.54208,43.84935,929,0,919578.0,09-29 08:57:00
12,1520,126.56337,43.85661,929,0,1812016.0,09-29 11:04:00
13,1520,126.55361,43.84786,929,0,2097101.0,09-29 11:26:00
14,1520,126.54663,43.84406,929,0,2879744.0,09-29 11:45:00
15,1520,126.53995,43.84841,929,0,1113263.0,09-29 09:06:00
16,1520,126.53886,43.84498,929,0,1164358.0,09-29 12:28:00
17,1520,126.54017,43.84687,929,0,3326089.0,09-29 12:34:00
18,1520,126.55249,43.84661,929,0,2962311.0,09-29 11:32:00
19,1520,126.56017,43.85345,929,0,745142.0,09-29 10:19:00
20,1520,126.5584,43.85561,929,0,3847783.0,09-29 10:31:00
21,1520,126.56046,43.85117,929,0,114194.0,09-29 10:38:00
22,1520,126.54464,43.8498,929,0,2799458.0,09-29 09:16:00
23,1520,126.5527,43.84865,929,0,4125046.0,09-29 09:49:00
24,1520,126.55565,43.85303,929,0,3453836.0,09-29 10:01:00
25,1520,126.54685,43.85102,929,0,2679024.0,09-29 09:35:00
