,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,75,06-04 09:30:00,126.567,43.812,604,1,
1,75,06-04 12:28:00,126.548,43.83,604,1,
2,75,06-04 12:56:00,126.54465,43.82282,604,0,1341545.0
3,75,06-04 13:09:00,126.5442,43.82444,604,0,3272047.0
4,75,06-04 11:30:00,126.56178,43.82636,604,0,4323193.0
5,75,06-04 11:37:00,126.56337,43.82698,604,0,2093576.0
6,75,06-04 11:10:00,126.5657,43.83134,604,0,3649203.0
7,75,06-04 10:06:00,126.56468,43.82529,604,0,2996596.0
8,75,06-04 10:36:00,126.56359,43.82743,604,0,2671524.0
9,75,06-04 10:44:00,126.56467,43.82975,604,0,294306.0
10,75,06-04 12:30:00,126.54745,43.82854,604,0,1758245.0
11,75,06-04 17:08:00,126.5793,43.82256,604,0,642217.0
12,75,06-04 16:59:00,126.5769,43.82513,604,0,2011510.0
13,75,06-04 16:21:00,126.57601,43.82417,604,0,1581283.0
14,75,06-04 18:03:00,126.57935,43.82298,604,0,641293.0
15,75,06-04 16:36:00,126.57633,43.82458,604,0,1267461.0
16,75,06-04 15:57:00,126.57093,43.82342,604,0,2953287.0
17,75,06-04 16:03:00,126.57248,43.82769,604,0,4421021.0
18,75,06-04 19:07:00,126.59368,43.84761,604,0,3021546.0
19,75,06-04 15:46:00,126.57138,43.82115,604,0,3292185.0
20,75,06-04 15:34:00,126.57225,43.82141,604,0,1325801.0
21,75,06-04 15:21:00,126.57109,43.82309,604,0,4513714.0
