,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,1717.3704878090628,2300.259631486113,2401.899418179447,2443.728957271399,2227.664438829504,2043.3933874159936,1454.5959985222378,1665.8072290276023,1511.2081450587314,1548.561110446396,1771.071371419017,1727.408277609384,1614.5917967436567,1786.3370035311639,1984.07287289857,2100.659367314909,108.8766884536261,407.6507433679842,830.6796750955001,986.6288306365922,1006.54836242591,1102.8675338749335,931.2458766531838,524.4227316614804,514.3017765720173,1005.1368619916273,1071.7729783115128,1381.9796927838574,218.33236222976342,3955.911885846751,2032.783151421
1,1717.3704878090628,0.0,1110.7842783768167,1212.8238733619057,1224.579689068773,1347.32707434289,2240.0378266153984,394.1100153793549,553.9415427702277,648.185629082995,747.655220992075,84.19863404550541,13.02737404693711,268.8686125700365,469.82871440780366,667.2537740972037,470.02077074815793,1654.8493790486586,1415.0678536318405,1094.8906421260413,1029.190549308259,804.7015215563429,620.6401529622465,806.7868271879852,1212.5628759985289,1222.0500344341358,797.5755136098144,654.0095344183612,340.225535435666,1517.116643838133,2416.2835558026127,343.85916841799036
2,2300.259631486113,1110.7842783768167,0.0,109.86034293777281,144.1000859019408,387.82706295326767,1679.375715245918,1465.286675171444,1664.4459721712126,1749.5397013969161,1853.2490666667948,1160.625261211929,1115.9088117655,934.5332844785923,672.2840590490349,446.1352360077171,763.8120529593546,2202.8592773599735,1899.8603227799447,1472.250163574034,1319.6908942507964,1326.342666111345,1366.9933730589548,1454.2512557844652,1932.9151234537433,1939.0816426609367,1712.3052591862374,1501.866483122613,1207.32000601547,2083.0527627396737,2945.018438068119,914.1080836117832
3,2401.899418179447,1212.8238733619057,109.86034293777281,0.0,51.0222860602951,389.53366312167526,1697.7933814882979,1571.6435394638731,1765.72472418789,1854.1945595866036,1957.2937843745613,1260.1310459569652,1217.5206201749913,1042.4729307416417,780.2219370318339,551.6732062357463,847.9495126946697,2303.612001761549,2000.0300830214783,1572.5852059484776,1418.9268769977202,1432.9797012299534,1476.6367003398489,1562.3664809488603,2040.2560974803162,2046.3268424655014,1822.1532843597126,1611.7204490579904,1316.5165845088732,2185.1360327558323,2976.5813790305892,1002.0197947274813
4,2443.728957271399,1224.579689068773,144.1000859019408,51.0222860602951,0.0,436.66631252778313,1745.3865045451928,1588.920316318578,1776.011864287107,1868.6751947924847,1970.8718397680007,1269.0458100808826,1228.7779222871407,1063.258095231231,801.5052949008931,569.8886954335312,845.3450828566391,2346.0170825374157,2042.7753625350706,1615.1967854414631,1462.1480384761667,1470.2855429230824,1507.4620263353565,1597.4589316743954,2076.572792096825,2082.7832326670787,1849.761148259085,1640.4434118109386,1340.3612111553737,2226.650424435106,2944.480651208138,1001.5340910324395
5,2227.664438829504,1347.32707434289,387.82706295326767,389.53366312167526,436.66631252778313,0.0,1308.7327610296536,1651.7797566220102,1892.3784968444495,1948.154066620339,2055.841909073946,1411.9501334087236,1355.2589694773153,1120.156068945017,877.8188486551477,704.9219077348723,1089.3118624783583,2123.371072348112,1820.015890503495,1404.1742221011687,1247.3561872441983,1334.2069583986008,1443.5324268858883,1482.9453318378055,1935.365654810847,1939.8083871610515,1808.3608286930853,1593.7265556209234,1353.435298570159,2017.7732502668193,3329.138138625089,1223.5115832105564
6,2043.3933874159936,2240.0378266153984,1679.375715245918,1697.7933814882979,1745.3865045451928,1308.7327610296536,0.0,2363.6174721563048,2665.412970752671,2635.5162194351215,2736.990743466603,2323.2309701193167,2252.2260130005116,1971.5442845632663,1849.4798021509287,1812.1807946576175,2206.2338126350214,1940.822293929411,1726.272506969881,1521.9740800603006,1438.490352628828,1700.1229216346987,1941.5249925143312,1841.8581681342841,2070.9342476514075,2068.8434854452894,2249.2356824452563,2082.0306310041206,2047.2197065733742,1912.0971416165683,4534.946540617006,2289.08620109709
7,1454.5959985222378,394.1100153793549,1465.286675171444,1571.6435394638731,1588.920316318578,1651.7797566220102,2363.6174721563048,0.0,304.9662300350805,298.06929307776494,406.5533049550101,396.46283417914196,395.951318108905,536.0982913380625,795.2680879920412,1019.9975492776388,863.7548474080447,1410.4711591707064,1220.090085093658,1003.0029838173169,994.8698055244323,723.5834089000572,472.19036912830484,647.9196291235256,930.9411487006255,941.018600002146,461.86437272534783,406.28058299212887,324.0510854246122,1276.2048468928058,2532.241843303076,729.5033541037715
8,1665.8072290276023,553.9415427702277,1664.4459721712126,1765.72472418789,1776.011864287107,1892.3784968444495,2665.412970752671,304.9662300350805,0.0,178.51430625773082,229.4475656953548,508.00669939500074,548.5452823440746,776.3955230057558,1016.2870234860211,1221.1515366507133,975.0983520896682,1635.8488318092243,1477.7861291732331,1297.9423528986163,1297.6716012077704,1024.64318093804,770.6859094706067,936.7922588138182,1145.0625148448742,1155.1249362670424,664.283733252547,681.3872712662206,619.1017994604703,1507.1626606095776,2290.880338582661,819.4781666654709
9,1511.2081450587314,648.185629082995,1749.5397013969161,1854.1945595866036,1868.6751947924847,1948.154066620339,2635.5162194351215,298.06929307776494,178.51430625773082,0.0,108.51721395725892,621.2000308348814,645.9274602007905,829.4425714626267,1084.6282154253329,1303.4109369833636,1099.7316646878874,1487.5810095380643,1349.6545484069284,1212.1723388069652,1232.0034465661236,956.8399117001794,703.1120701271282,847.8168951468792,996.2955840738914,1006.2117841507392,523.8157364559544,586.7608618814554,617.4708329395431,1362.5454626136093,2446.038016845521,950.1844717359667
10,1548.561110446396,747.655220992075,1853.2490666667948,1957.2937843745613,1970.8718397680007,2055.841909073946,2736.990743466603,406.5533049550101,229.4475656953548,108.51721395725892,0.0,714.9991027261285,744.5842156024523,936.5452663324552,1190.4150880994416,1407.2610856525937,1190.9729378678194,1532.011078500364,1412.106947913614,1298.8421847245934,1326.0103436947215,1051.4380892516974,799.6847885627998,935.4775657879812,1043.251157062252,1052.9264515466382,586.1690799646643,675.2644987811187,725.5387931773209,1411.1754669393677,2419.943153708769,1038.4458346017336
11,1771.071371419017,84.19863404550541,1160.625261211929,1260.1310459569652,1269.0458100808826,1411.9501334087236,2323.2309701193167,396.46283417914196,508.00669939500074,621.2000308348814,714.9991027261285,0.0,71.49121092509695,351.69412075247794,537.6400876640839,721.8975112448934,479.12851223985064,1711.8916663628468,1479.29121451945,1169.7025417240914,1108.3983993417112,878.1909495673499,682.783043044599,871.2369730136356,1260.293443226314,1269.9633682529898,828.298903412007,701.4554624936433,406.0706652757554,1574.3221647836913,2335.988847169375,335.26963396204604
12,1727.408277609384,13.02737404693711,1115.9088117655,1217.5206201749913,1228.7779222871407,1355.2589694773153,2252.2260130005116,395.951318108905,548.5452823440746,645.9274602007905,744.5842156024523,71.49121092509695,0.0,280.85696520828367,478.13362512746613,673.0785555238407,467.80359798205194,1665.311484378204,1426.401380584178,1107.3814226943264,1042.0630892092188,817.0348139718119,631.5706597926878,818.0687390052486,1221.7482123906557,1231.2618197771496,804.2305349815261,662.9645565664537,351.44798210038766,1527.5882685234158,2403.316578835533,338.64255052747075
13,1614.5917967436567,268.8686125700365,934.5332844785923,1042.4729307416417,1063.258095231231,1120.156068945017,1971.5442845632663,536.0982913380625,776.3955230057558,829.4425714626267,936.5452663324552,351.69412075247794,280.85696520828367,0.0,262.26931226409556,494.0940569339834,486.19265671196257,1539.3844952343181,1272.562204078872,906.2057119207215,815.2455889316334,633.1358502360273,524.446352438846,683.3824284542973,1143.886918985542,1152.3718610131357,811.206767111627,618.8652506968285,286.68594819383725,1403.1438685997423,2654.477519535866,440.2809137420158
14,1786.3370035311639,469.82871440780366,672.2840590490349,780.2219370318339,801.5052949008931,877.8188486551477,1849.4798021509287,795.2680879920412,1016.2870234860211,1084.6282154253329,1190.4150880994416,537.6400876640839,478.13362512746613,262.26931226409556,0.0,234.28618951525243,394.06204188909885,1702.1142533861596,1416.955416656197,1013.6617334750038,891.6257343361578,780.3345219552386,740.2134448824497,869.5569602300741,1348.2484015228765,1355.929360913919,1059.0526083594532,856.6875631942216,540.7610346394587,1569.7209016563734,2704.0803307703054,441.94049333227497
15,1984.07287289857,667.2537740972037,446.1352360077171,551.6732062357463,569.8886954335312,704.9219077348723,1812.1807946576175,1019.9975492776388,1221.1515366507133,1303.4109369833636,1407.2610856525937,721.8975112448934,673.0785555238407,494.0940569339834,234.28618951525243,0.0,403.5572516238009,1895.2134860302463,1602.085796185735,1184.8328120072736,1048.4243841019174,979.5901681418674,966.7550656216822,1083.7240369792544,1565.5528277974895,1572.8209384338543,1292.5545092974396,1088.4471494773416,775.0189856699571,1766.0571274820115,2723.2021397453113,522.104567143133
16,2100.659367314909,470.02077074815793,763.8120529593546,847.9495126946697,845.3450828566391,1089.3118624783583,2206.2338126350214,863.7548474080447,975.0983520896682,1099.7316646878874,1190.9729378678194,479.12851223985064,467.80359798205194,486.19265671196257,394.06204188909885,403.5572516238009,0.0,2025.4701453414884,1755.8287463899137,1374.7234263292398,1266.0150921727854,1114.0785762855317,1005.2049593142754,1169.4135339090133,1623.5200744665342,1632.30882372406,1250.1025570920965,1080.541370176871,741.1098284218723,1889.317498746236,2330.2254742982273,159.83594551209114
17,108.8766884536261,1654.8493790486586,2202.8592773599735,2303.612001761549,2346.0170825374157,2123.371072348112,1940.822293929411,1410.4711591707064,1635.8488318092243,1487.5810095380643,1532.011078500364,1711.8916663628468,1665.311484378204,1539.3844952343181,1702.1142533861596,1895.2134860302463,2025.4701453414884,0.0,304.5496836988997,731.0788899839961,885.9387146691324,921.874959663248,1035.978035060011,858.0513544794203,491.44067676662905,481.4711995927697,971.7373154537959,1018.0509219239615,1316.6923182682604,137.74220483434033,3926.469816600869,1963.4497466382197
18,407.6507433679842,1415.0678536318405,1899.8603227799447,2000.0300830214783,2042.7753625350706,1820.015890503495,1726.272506969881,1220.090085093658,1477.7861291732331,1349.6545484069284,1412.106947913614,1479.29121451945,1426.401380584178,1272.562204078872,1416.955416656197,1602.085796185735,1755.8287463899137,304.5496836988997,0.0,427.6108305263967,581.6347375476402,642.2023897025367,796.6218929850944,608.3699869478082,411.3048892751956,404.615612437625,826.9549790703188,814.3005164571515,1074.9758130147418,205.4293047903503,3752.305538579952,1706.0852090024034
