,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,2763.131398639352,3298.4442160738,3898.5708312619727,3721.933134865339,2656.919401846122,3155.819705150846,2775.0756431134764,3780.642508651857,4224.672179677547,4214.369906778964,2628.1238980502544,2649.0240593924627
1,2763.131398639352,0.0,582.5857742431926,1138.102452976393,991.6104765419768,127.20285189288319,392.92467253892437,153.30757794297045,5036.330201590496,5594.973572619044,5644.427187923953,1825.4264620655463,2425.310419960611
2,3298.4442160738,582.5857742431926,0.0,628.9112892238578,688.4412884323608,708.9798395916958,271.3104363135348,527.1972199135789,5579.8965224557105,6140.832576346003,6194.081855593474,2298.4608340005534,2919.409236872645
3,3898.5708312619727,1138.102452976393,628.9112892238578,0.0,428.7668633525125,1251.8454117933297,745.7642417706488,1128.2604945676292,5918.499468936651,6481.788511836509,6544.115026167826,2569.648784521149,3199.650849653724
4,3721.933134865339,991.6104765419768,688.4412884323608,428.7668633525125,0.0,1078.0054841246847,634.3208523979987,1040.1971598467294,5529.2476583252965,6092.344499332586,6157.738231510567,2174.1294461123466,2801.6251803682344
5,2656.919401846122,127.20285189288319,708.9798395916958,1251.8454117933297,1078.0054841246847,0.0,506.6309280081914,249.7076675556916,4913.6408609826585,5471.822961282786,5520.651046254418,1720.9350400656729,2314.138761037605
6,3155.819705150846,392.92467253892437,271.3104363135348,745.7642417706488,634.3208523979987,506.6309280081914,0.0,409.1126450966722,5318.447073445651,5879.998634717728,5934.6708056723355,2027.854730857825,2649.8937901263953
7,2775.0756431134764,153.30757794297045,527.1972199135789,1128.2604945676292,1040.1971598467294,249.7076675556916,409.1126450966722,0.0,5155.805853313351,5713.054010977324,5760.521914532681,1969.453078234048,2563.845758821891
8,3780.642508651857,5036.330201590496,5579.8965224557105,5918.499468936651,5529.2476583252965,4913.6408609826585,5318.447073445651,5155.805853313351,0.0,563.2926606709431,634.2431879901368,3355.564661676717,2732.2046694869287
9,4224.672179677547,5594.973572619044,6140.832576346003,6481.788511836509,6092.344499332586,5471.822961282786,5879.998634717728,5713.054010977324,563.2926606709431,0.0,123.8143168788588,3918.510802012442,3294.389380273006
10,4214.369906778964,5644.427187923953,6194.081855593474,6544.115026167826,6157.738231510567,5520.651046254418,5934.6708056723355,5760.521914532681,634.2431879901368,123.8143168788588,0.0,3985.16061681049,3363.819665034421
11,2628.1238980502544,1825.4264620655463,2298.4608340005534,2569.648784521149,2174.1294461123466,1720.9350400656729,2027.854730857825,1969.453078234048,3355.564661676717,3918.510802012442,3985.16061681049,0.0,630.3792485362704
12,2649.0240593924627,2425.310419960611,2919.409236872645,3199.650849653724,2801.6251803682344,2314.138761037605,2649.8937901263953,2563.845758821891,2732.2046694869287,3294.389380273006,3363.819665034421,630.3792485362704,0.0
