,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,1896.1060083381126,2402.964782598423,2622.742729554632,230.31795780625438,194.17252702268974,1102.641534756296,787.0318834258852,1018.3009990045213,1251.4611579206091,1455.401190383611,1765.9800935472135,1556.811990266737,1256.0279659391942,1249.910568195785,3952.266601933787,312.7376130827189
1,1896.1060083381126,0.0,667.0408086444342,1090.7856894393642,1816.2488297058153,1702.8144516444754,803.122461099044,1189.435658941421,1075.6227994618048,1058.0390648558387,1241.685716953383,1074.9788732894795,456.994262114551,648.7508324098178,657.007480530034,2618.349113325238,1589.9284816643033
2,2402.964782598423,667.0408086444342,0.0,464.87329886732306,2277.8240466167326,2217.824971684069,1314.3206132026166,1784.1785288111903,1711.4757207208781,1720.6674678399534,1907.9614757905722,1717.817876280437,1120.291671565945,1239.9300404660914,1250.8055244129966,2867.9798269765056,2117.2066759824133
3,2622.742729554632,1090.7856894393642,464.87329886732306,0.0,2466.4594340231642,2450.008338872155,1592.9470932998659,2096.634593615055,2064.943352201784,2111.8693659955725,2324.551487148349,2161.94404968987,1523.3046113862692,1575.6097447605357,1587.5516673551585,3278.161273563299,2362.6090240913627
4,230.31795780625438,1816.2488297058153,2277.8240466167326,2466.4594340231642,0.0,249.98971701044127,1013.1282025754391,807.1178643374808,1052.854597367963,1303.6854050814654,1539.7232291829905,1821.3734867865287,1520.178102162657,1198.32359438681,1194.265185697448,4002.04936865764,344.73804246942
5,194.17252702268974,1702.8144516444754,2217.824971684069,2450.008338872155,249.98971701044127,0.0,912.1105704171251,601.6819157488201,839.441322733548,1081.0465839438225,1302.715620386892,1598.439369940626,1363.5001780995656,1061.9098568699808,1055.757965031768,3784.0805291964275,120.96572681567953
6,1102.641534756296,803.122461099044,1314.3206132026166,1592.9470932998659,1013.1282025754391,912.1105704171251,0.0,514.3970701287905,568.5904962599172,751.1561986415599,1047.5407205819408,1140.3871070374664,570.5376030188505,237.67676273373323,241.3270484304515,3177.7498105002524,805.9721459847113
7,787.0318834258852,1189.435658941421,1784.1785288111903,2096.634593615055,807.1178643374808,601.6819157488201,514.3970701287905,0.0,247.18722217282192,504.1442940375089,770.5403692037594,1018.2065551277288,793.782345230571,547.526638231497,537.5916376907504,3195.048371016967,481.37672355951594
8,1018.3009990045213,1075.6227994618048,1711.4757207208781,2064.943352201784,1052.854597367963,839.441322733548,568.5904962599172,247.18722217282192,0.0,259.2389599137694,541.0448916900694,771.031553295153,638.1280282334491,491.45119202400815,479.23105482503706,2949.330855152575,720.9788172531935
9,1251.4611579206091,1058.0390648558387,1720.6674678399534,2111.8693659955725,1303.6854050814654,1081.0465839438225,751.1561986415599,504.1442940375089,259.2389599137694,0.0,299.0589086799539,517.9648672817598,601.1945754860938,599.8082806811033,587.877597932503,2703.055652624392,965.6492762794046
10,1455.401190383611,1241.685716953383,1907.9614757905722,2324.551487148349,1539.7232291829905,1302.715620386892,1047.5407205819408,770.5403692037594,541.0448916900694,299.0589086799539,0.0,367.07853637225645,802.8050163278587,880.336541989148,869.0051271912885,2511.428711741456,1195.338810798155
11,1765.9800935472135,1074.9788732894795,1717.817876280437,2161.94404968987,1821.3734867865287,1598.439369940626,1140.3871070374664,1018.2065551277288,771.031553295153,517.9648672817598,367.07853637225645,0.0,711.8643427861831,923.8680703334138,915.4687493130023,2186.429420037032,1483.5351073176366
12,1556.811990266737,456.994262114551,1120.291671565945,1523.3046113862692,1520.178102162657,1363.5001780995656,570.5376030188505,793.782345230571,638.1280282334491,601.1945754860938,802.8050163278587,711.8643427861831,0.0,337.73500402314664,337.84384875167206,2611.832334043432,1244.091001583253
13,1256.0279659391942,648.7508324098178,1239.9300404660914,1575.6097447605357,1198.32359438681,1061.9098568699808,237.67676273373323,547.526638231497,491.45119202400815,599.8082806811033,880.336541989148,923.8680703334138,337.73500402314664,0.0,12.394248179472715,2940.278761327244,946.2365949333926
14,1249.910568195785,657.007480530034,1250.8055244129966,1587.5516673551585,1194.265185697448,1055.757965031768,241.3270484304515,537.5916376907504,479.23105482503706,587.877597932503,869.0051271912885,915.4687493130023,337.84384875167206,12.394248179472715,0.0,2937.4674898903854,939.7140529447788
15,3952.266601933787,2618.349113325238,2867.9798269765056,3278.161273563299,4002.04936865764,3784.0805291964275,3177.7498105002524,3195.048371016967,2949.330855152575,2703.055652624392,2511.428711741456,2186.429420037032,2611.832334043432,2940.278761327244,2937.4674898903854,0.0,3668.0469721779823
16,312.7376130827189,1589.9284816643033,2117.2066759824133,2362.6090240913627,344.73804246942,120.96572681567953,805.9721459847113,481.37672355951594,720.9788172531935,965.6492762794046,1195.338810798155,1483.5351073176366,1244.091001583253,946.2365949333926,939.7140529447788,3668.0469721779823,0.0
