,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0.0,3166.58856882951,3064.619057050234,3488.711143286944,3475.477907961598,3478.9317393857195,2921.30689953051,3347.0748997830333,3329.1953726228835,4013.772407723576,3164.1175455419257,3770.9766811193517,3657.183719415152,3447.5711592820626,3395.7942501695684,3596.6723281524523,3134.439399884624,2338.161179906222,2111.4685630479644,2704.918375009463,2277.671335800901,2644.674692520333,3001.266537654251,3065.3435067032,3177.000165205915,3143.6674777039902
1,3166.58856882951,0.0,245.7070834392629,344.65220698230866,921.7666902406,670.9128477481264,702.5847071708293,234.4901616789448,199.84902981434763,933.8819134776948,226.5061614261221,778.7765287730665,771.3542790070298,300.16968220025484,976.8301724520255,1059.8307011566353,264.12056765918516,841.6554190044485,1100.7474379218256,1266.7072639963565,1104.6042240174597,1255.061326602591,1253.2064003975768,1044.9193794493317,1393.9253624438109,1074.7994443704088
2,3064.619057050234,245.7070834392629,0.0,439.1746219487272,745.1445637086802,542.6073082688597,456.87770585191157,294.2842674026378,433.50573967978187,958.7100041926619,99.50058642997543,745.8595710353937,686.120100278539,404.2271177100674,778.4442499877624,892.4620903952942,78.3344629460038,727.9062343575555,961.4604438950416,1022.658941370713,909.764394944747,1013.0046819386445,1010.118497661286,805.6013399075366,1157.4021671751184,840.6709406289846
3,3488.711143286944,344.65220698230866,439.1746219487272,0.0,784.2313436262373,495.28001487779466,807.0413680151213,145.0163904457098,294.51998069319535,592.5365856244181,344.44828174953466,474.9744392657313,521.423976111225,44.53407765197512,875.8735462212043,893.8176127992418,386.01146251887457,1151.6666568337578,1396.1914374780345,1372.7221865743759,1344.9246929829058,1377.028824679758,1283.013106753338,1060.6910545985274,1378.7501780041255,1064.8119552155993
4,3475.477907961598,921.7666902406,745.1445637086802,784.2313436262373,0.0,289.9599395086797,572.940515561459,748.2582913177447,1021.546456948411,782.6570379680246,704.8353033179063,526.072269913654,360.64355906019097,796.8809653533469,125.03836560801804,150.99693531937734,682.3577315827835,1281.991174293089,1416.5223669898844,886.8088556619946,1198.8493429942487,925.3105686706515,662.1126780368978,474.029697595961,669.3246028782893,423.63348942189083
5,3478.9317393857195,670.9128477481264,542.6073082688597,495.28001487779466,289.9599395086797,0.0,570.4658029019795,472.77663233148934,745.2186236399086,593.4926571124179,475.76412734780683,321.15641427144743,178.82217524191014,510.20382715117705,391.81334518163646,402.56344771732086,467.85085406496984,1194.6917315753574,1376.3946991020955,1039.5200640667529,1215.382109447996,1063.5035666747922,872.9337671444008,656.3990253981684,925.5768607917755,634.6017764690722
6,2921.30689953051,702.5847071708293,456.87770585191157,807.0413680151213,572.940515561459,570.4658029019795,0.0,682.7731237503401,885.4449929388092,1151.7939767311002,503.8066931466997,885.0381382184786,748.425019596197,787.6614150957708,528.2030555392909,713.617860019738,456.89758604008847,720.7646498813726,843.848151714238,572.7567408686426,647.6413666796234,571.4192561697919,564.0421860522703,382.51710982540015,733.6082755663115,439.9547021283475
7,3347.0748997830333,234.4901616789448,294.2842674026378,145.0163904457098,748.2582913177447,472.77663233148934,682.7731237503401,0.0,273.47416323566506,707.1047633882044,201.00729040711232,544.5664152150234,547.7713454641012,111.21886768154206,824.037776429856,874.1036988804252,244.47616021916537,1009.2034636163254,1251.7435085454244,1253.8167600309378,1201.6190362060638,1254.1818945388718,1185.6275498110017,965.734026280398,1297.5930029228355,978.8499516727012
8,3329.1953726228835,199.84902981434763,433.50573967978187,294.51998069319535,1021.546456948411,745.2186236399086,885.4449929388092,273.47416323566506,0.0,867.8866943150325,385.40516957237236,769.4348255693222,804.5045727810905,258.2039027150868,1094.5534365035815,1147.2013931635697,430.7899947565682,1022.6150776032434,1286.8988737687475,1455.1821535838305,1303.32978126433,1446.4639512677172,1422.6473994608177,1208.07383773212,1550.0187674486506,1229.7698660641188
9,4013.772407723576,933.8819134776948,958.7100041926619,592.5365856244181,782.6570379680246,593.4926571124179,1151.7939767311002,707.1047633882044,867.8866943150325,0.0,860.7796199557137,272.7918339419451,434.60257574499917,636.7243910014688,907.6607694133799,792.9881578538823,884.5489054173217,1684.2587972497993,1902.5777139958097,1629.2760459790395,1783.0222697563413,1655.6672880823003,1438.4509887799638,1233.0106207009164,1448.9767150755486,1197.0755709776427
10,3164.1175455419257,226.5061614261221,99.50058642997543,344.44828174953466,704.8353033179063,475.76412734780683,503.8066931466997,201.00729040711232,385.40516957237236,860.7796199557137,0.0,654.106297241236,605.9059851154248,312.1813658643562,753.0299781242927,847.4633040540587,47.230753976813865,827.240247332691,1060.4878510334788,1076.21075955914,1000.7258019401665,1071.6096382414114,1037.8513066164185,825.1479994797991,1171.2011352267275,851.3182869635384
11,3770.9766811193517,778.7765287730665,745.8595710353937,474.9744392657313,526.072269913654,321.15641427144743,885.0381382184786,544.5664152150234,769.4348255693222,272.7918339419451,654.106297241236,0.0,166.93049797545405,512.4021225929904,649.6556602113014,563.9848872973421,668.0767832030963,1456.2282570793402,1660.5534705113873,1356.8472188670426,1523.210675754681,1382.8956513508401,1172.0425866314247,963.197915660502,1195.3619852886761,930.655276972517
12,3657.183719415152,771.3542790070298,686.120100278539,521.423976111225,360.64355906019097,178.82217524191014,748.425019596197,547.7713454641012,804.5045727810905,434.60257574499917,605.9059851154248,166.93049797545405,0.0,549.5051121127466,483.41595718581135,413.635558993043,608.2814983226232,1365.2265762001814,1552.9179683957161,1196.214056018284,1394.071166407178,1224.499502912067,1005.649263265717,798.4516172967203,1029.4470775978903,764.2052540768643
13,3447.5711592820626,300.16968220025484,404.2271177100674,44.53407765197512,796.8809653533469,510.20382715117705,787.6614150957708,111.21886768154206,258.2039027150868,636.7243910014688,312.1813658643562,512.4021225929904,549.5051121127466,0.0,883.9843557071405,911.4795841595466,355.6070523578762,1111.275460309134,1357.6892997158675,1356.419494096596,1312.6154770241376,1358.7853614513235,1275.9384117993807,1054.313576524759,1377.8708700712707,1061.8157924468683
14,3395.7942501695684,976.8301724520255,778.4442499877624,875.8735462212043,125.03836560801804,391.81334518163646,528.2030555392909,824.037776429856,1094.5534365035815,907.6607694133799,753.0299781242927,649.6556602113014,483.41595718581135,883.9843557071405,0.0,201.0794874176171,724.1015648159869,1248.446463560785,1361.7394377082605,774.0426666042636,1125.359127450577,815.9685031039216,539.0994844800261,360.6574384243494,546.1131795249365,303.3842939822004
15,3596.6723281524523,1059.8307011566353,892.4620903952942,893.8176127992418,150.99693531937734,402.56344771732086,713.617860019738,874.1036988804252,1147.2013931635697,792.9881578538823,847.4633040540587,563.9848872973421,413.635558993043,911.4795841595466,201.0794874176171,0.0,827.5106475435671,1428.2304348782984,1554.4301843195867,964.4109771265322,1324.7945015370403,1009.5546408458125,709.8773033859663,554.1083286887539,671.0559907258169,488.3160837806919
16,3134.439399884624,264.12056765918516,78.3344629460038,386.01146251887457,682.3577315827835,467.85085406496984,456.89758604008847,244.47616021916537,430.7899947565682,884.5489054173217,47.230753976813865,668.0767832030963,608.2814983226232,355.6070523578762,724.1015648159869,827.5106475435671,0.0,800.0346262265355,1027.6630225168951,1029.1536881726233,959.1362739350528,1024.3928709574911,993.8369143365132,782.556805934243,1130.2237230352332,810.8220894912378
17,2338.161179906222,841.6554190044485,727.9062343575555,1151.6666568337578,1281.991174293089,1194.6917315753574,720.7646498813726,1009.2034636163254,1022.6150776032434,1684.2587972497993,827.240247332691,1456.2282570793402,1365.2265762001814,1111.275460309134,1248.446463560785,1428.2304348782984,800.0346262265355,0.0,270.86812475930543,952.14351600548,442.2928192175831,901.0014025149546,1138.3940408862438,1044.038239577,1345.5500693977037,1119.239333219734
18,2111.4685630479644,1100.7474379218256,961.4604438950416,1396.1914374780345,1416.5223669898844,1376.3946991020955,843.848151714238,1251.7435085454244,1286.8988737687475,1902.5777139958097,1060.4878510334788,1660.5534705113873,1552.9179683957161,1357.6892997158675,1361.7394377082605,1554.4301843195867,1027.6630225168951,270.86812475930543,0.0,900.6744212295429,317.4450523101187,840.1969631468897,1140.5056383037768,1097.8113008980781,1350.433737951275,1178.1142658311592
19,2704.918375009463,1266.7072639963565,1022.658941370713,1372.7221865743759,886.8088556619946,1039.5200640667529,572.7567408686426,1253.8167600309378,1455.1821535838305,1629.2760459790395,1076.21075955914,1356.8472188670426,1196.214056018284,1356.419494096596,774.0426666042636,964.4109771265322,1029.1536881726233,952.14351600548,900.6744212295429,0.0,584.8011484041092,64.68471794007209,296.3482667985816,413.56541199885794,484.5478555097116,476.30243694131815
