,0,1,2,3,4,5,6,7,8,9,10
0,0.0,3766.8088141908074,3741.3225640192645,3172.652433974592,3127.64703652677,3057.605094153093,2863.667912247514,2783.246483956756,2982.303963458307,3550.093342250803,3621.3739016486497
1,3766.8088141908074,0.0,296.46011198058886,685.4161973062239,641.3770432076544,744.8849572327995,937.055055579431,1030.4954953881036,2741.436495367011,5259.438256484705,269.37498494181665
2,3741.3225640192645,296.46011198058886,0.0,834.7171096947735,650.6100408951552,842.8005863861621,1013.1328509071858,1109.6205721896306,2492.4511782758,5037.308628892936,135.7997471233822
3,3172.652433974592,685.4161973062239,834.7171096947735,0.0,362.9945473998627,151.72252792509593,316.5400450299091,389.5783666833601,2694.2670723612914,5061.683078105851,704.2136201165507
4,3127.64703652677,641.3770432076544,650.6100408951552,362.9945473998627,0.0,264.93591534048545,380.5010145500412,474.13879278984933,2354.394590096431,4771.054995200399,517.3079474919579
5,3057.605094153093,744.8849572327995,842.8005863861621,151.72252792509593,264.93591534048545,0.0,195.73750290982025,286.1419522932217,2552.8696644446236,4910.393954891244,707.4663555902795
6,2863.667912247514,937.055055579431,1013.1328509071858,316.5400450299091,380.5010145500412,195.73750290982025,0.0,96.52491102868416,2496.0120814187653,4796.627043666716,877.396978728388
7,2783.246483956756,1030.4954953881036,1109.6205721896306,389.5783666833601,474.13879278984933,286.1419522932217,96.52491102868416,0.0,2514.9832811323927,4781.490873623027,973.895503839473
8,2982.303963458307,2741.436495367011,2492.4511782758,2694.2670723612914,2354.394590096431,2552.8696644446236,2496.0120814187653,2514.9832811323927,0.0,2591.2188980780243,2472.759135247181
9,3550.093342250803,5259.438256484705,5037.308628892936,5061.683078105851,4771.054995200399,4910.393954891244,4796.627043666716,4781.490873623027,2591.2188980780243,0.0,4997.50894863523
10,3621.3739016486497,269.37498494181665,135.7997471233822,704.2136201165507,517.3079474919579,707.4663555902795,877.396978728388,973.895503839473,2472.759135247181,4997.50894863523,0.0
