,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.0,355.5529190086912,2294.592517806863,2412.12042421543,2288.6259301708124,2015.6088660934627,1942.710689387793,1576.955645750314,2448.18358024654,2431.4035461984968,2001.2817891490943,2528.521304883497,2468.620526528619,2237.925394840007,1666.1188970493333,1556.1126983170404,1493.7477196276484,1579.9612423144079,1609.0401179272199,1706.1730430998393,1901.754847730563,1788.4494924091143,1946.3247989104793,1757.188332170673,1784.782649091535,1562.4585508443354,1290.9110429182836,1603.1321537553029,174.73860266999833,461.4930985514421,479.97687711693015,853.9376266639205,1068.5129495817532,967.9583130029731,1031.102792903152,1250.7695760834445,1142.1338050289348,1128.053015334999,1738.1433523002559,3951.1763207151466
1,355.5529190086912,0.0,1981.767519035642,2080.537946482623,1938.2156383654565,1660.8985376125759,1745.7633459208253,1288.0712721277857,2123.809971045852,2119.462300571266,1645.7781326192373,2224.0104129753327,2164.498373166861,1991.900770725021,1414.0741376551334,1284.6909084052456,1149.6753821574534,1226.9900646861151,1277.4039195696766,1370.6228125577295,1559.3124158007518,1447.4980260111593,1603.0297634213114,1679.5748469639982,1657.2914516870842,1431.4533003109323,1124.6718057228104,1389.8680323873568,372.79391506229535,267.17676587058094,425.3565130986289,591.4626004165722,922.9732419718845,861.5687369325659,1005.6177192480591,1143.060784606257,1241.5545283461124,1233.4041910231067,1719.325934463038,3934.6023744257154
2,2294.592517806863,1981.767519035642,0.0,295.7281232812508,686.1572147059912,888.1219015149082,1002.4160677051082,740.5656321030872,219.20946265286153,137.83169818943378,1044.5645278468994,260.7986886282951,209.36652282484238,658.292088011934,792.2589097357721,803.4811962872628,910.2772793841565,976.0073871996298,729.8378590666644,664.7202783960762,589.9872184560171,646.9328773857336,577.9737163871298,1642.464706731331,1393.0186892899744,1379.930566431613,1317.2346040478687,999.2678920494697,2200.3136588856605,1840.2850292565636,1908.8972823862725,1451.9582405257645,1478.4214323342217,1615.1135472443736,1808.2787479424965,1523.0116178120709,2217.6768596396882,2233.4160279408234,1923.3701616280143,3379.1259089721625
3,2412.12042421543,2080.537946482623,295.7281232812508,0.0,451.5635008609117,730.6041578972956,1292.467546406478,931.202855956733,125.3593055679298,297.1063339672246,881.3873755624907,419.283773650648,404.4985799380394,952.5570939273654,1039.0321506172627,1015.7175635561308,945.6476945919468,950.208728583418,803.6221003926104,710.8358472599491,549.9571879181191,647.4956933810086,516.728930949209,1922.6716307651607,1675.5474002960752,1646.440523461415,1550.1071908729111,1256.3261412604834,2335.476659350868,1971.718017141346,2063.8772649637267,1597.0707830446734,1689.4675764207777,1821.7998933964209,2030.9767522322568,1761.5627443081598,2449.571926757553,2463.886862850859,2199.919895008728,3664.165363136646
4,2288.6259301708124,1938.2156383654565,686.1572147059912,451.5635008609117,0.0,339.61341878450656,1580.692590214089,1032.9729839577608,576.419048344785,736.7843589196366,466.0670670983107,867.7205381880867,845.7737921559171,1319.0622715641935,1226.2817461587879,1141.6492523409374,804.2635602809747,715.1103542739144,753.7862624946588,648.2250676911223,429.481257813516,540.5145634495403,383.38820863672817,2152.9715863874126,1920.6138878805302,1842.6322428947446,1671.3965853456093,1448.136965403731,2242.9085884876654,1885.912388076151,2014.0505422959397,1553.653734022475,1759.231734896272,1876.7785464513584,2110.2895956563802,1885.1998708987628,2537.256200987746,2548.053188632146,2411.6124670494937,4050.4905550073086
5,2015.6088660934627,1660.8985376125759,888.1219015149082,730.6041578972956,339.61341878450656,0.0,1620.704189346275,970.9651295801036,845.7107598428812,976.2887052075187,156.45682828128128,1115.7010250836472,1080.7919709808018,1443.902552862537,1207.9891193900655,1084.9810089977998,591.2594831993698,442.5700377627629,624.8336275277845,538.4463159905928,376.40941862763003,434.50398055686526,354.81389524390545,2122.7373961083067,1909.8876346933623,1794.9041603203984,1573.5294580345355,1416.5786602993103,1986.9509931160173,1640.8026001421051,1787.3031599074798,1345.79706232736,1619.9387547458664,1722.6526093053324,1965.988079628841,1780.1783286124112,2389.1127723176483,2397.25177053626,2359.6876752312646,4150.797092192833
6,1942.710689387793,1745.7633459208253,1002.4160677051082,1292.467546406478,1580.692590214089,1620.704189346275,0.0,713.9847182178364,1219.0505988522311,1069.371771830912,1752.6354869870258,1058.4803203102051,1015.6228223010233,441.90900547900935,454.7450739865557,621.1905838622292,1225.5318551724938,1410.700595764183,1062.6779971099616,1109.8062576672944,1245.3237482004051,1196.0067978790123,1273.1115819713116,661.3611331737509,410.40221201313886,492.30451985817393,657.0935767811442,361.2971935455071,1793.1905058511595,1506.3246545646366,1467.624442240486,1163.1260547051609,882.8486962783779,1005.473922014979,1085.6933893858209,771.0202149590775,1411.7379253468182,1432.3793805979647,949.044562874707,2547.955220161741
7,1576.955645750314,1288.0712721277857,740.5656321030872,931.202855956733,1032.9729839577608,970.9651295801036,713.9847182178364,0.0,927.5453900070075,872.0563526761015,1082.7837917865697,956.4382404088187,896.5244261579816,754.7609222447796,260.5470519682622,114.02234259039254,511.64970174317006,699.8501205106234,361.532003870344,432.96950069450463,621.6345882419863,537.6112036724602,661.9775650900923,1151.7856285735147,943.8573162261722,825.1814001193021,640.8877876925562,448.0079666024101,1470.6933985121889,1116.7106894693368,1171.2317656651635,724.0377516513967,759.1258449819647,890.6157275488235,1104.3104711406138,855.416016636611,1527.4963762622747,1540.5769281748533,1392.6632462681323,3256.9133603219907
8,2448.18358024654,2123.809971045852,219.20946265286153,125.3593055679298,576.419048344785,845.7107598428812,1219.0505988522311,927.5453900070075,0.0,179.07186185329076,998.557096635504,294.3410460791215,283.0835264758121,856.1304153733172,1004.4131530256712,1001.4906815463214,1007.0984831617728,1032.3281085791562,848.8150144174933,764.6693898193496,629.6430949578925,716.1312239721211,602.2902931427651,1861.5238160799838,1611.8559828773402,1598.1916461212006,1525.7712132835954,1215.1124202528124,2363.677995613332,2000.8537889458057,2082.462020325801,1618.9752219158024,1678.4033893065546,1813.4529131922434,2013.6487372041586,1733.9159357372314,2426.9062879926155,2442.1429438614055,2142.577995272282,3553.0867060314486
9,2431.4035461984968,2119.462300571266,137.83169818943378,297.1063339672246,736.7843589196366,976.2887052075187,1069.371771830912,872.0563526761015,179.07186185329076,0.0,1132.0820573162143,140.19856543093476,109.00669196087816,686.5774672258467,904.6362727864955,929.2857968710659,1043.9084908847137,1100.9524441438123,866.0866798259889,797.8999553963399,706.9705709670809,773.1915129493841,689.5926156779053,1721.6419218171911,1470.2911537636687,1474.2254357473444,1431.9966844509472,1103.29047528029,2335.788967564012,1976.377628028976,2042.3380623515325,1587.247162686667,1600.621508235615,1738.2132808104247,1925.3693917277456,1634.2221433355126,2329.9936181709195,2346.3310892150566,2005.8762048637489,3374.191966461839
