,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0,0.0,80.27698816619879,3707.3670813815415,6148.3238741310015,2837.3820018010997,3269.779266235145,4824.605835959897,4761.472915350028,4599.8289173948,4616.6450160224695,4105.055097415432,4893.251348070434,3403.8374297616433,3228.4211373464286,3990.4247632086935,3770.9287598867254,4803.246435409872,3841.0370757501996,3544.554515809873,3320.222096049849,5147.705565744732,2271.0916578398974,3621.598672773661,4479.636929786263,4596.368506359741,4811.155759574972,5104.31436849945,5219.662107210233,4144.4625213227555,4194.795742962201,4033.527533967379,4180.651419382937,2965.2707266780176,4067.8822580325013,4096.831404211788,4354.095532578983,3009.962912844279,3101.75808211964,3105.9089678273926,3476.0270576009593,3269.3827707077976,2931.239585252664,2745.828879819078,2705.0133423033353,4045.2087093456576
1,80.27698816619879,0.0,3664.5118523331403,6106.547906329594,2780.699219851808,3203.920310362552,4784.084645122565,4719.12629377089,4557.339553415257,4578.242194939541,4061.58411725583,4852.598746934574,3353.193363171292,3176.950535364093,3950.557655679925,3729.0456601147343,4764.465547199442,3798.6028251710354,3495.0078037801527,3275.8476992384644,5104.405164425992,2211.6768482698585,3579.139998124618,4446.942171115087,4560.976618680653,4775.12673400457,5067.556093322725,5185.300599553669,4119.900467659499,4165.920242343794,4001.3796120691686,4145.227840457125,2939.70052025248,4039.823978809304,4064.628662620696,4324.777149937302,2984.4730210857524,3071.9748896406,3073.167666070813,3449.9424790423886,3237.736408464324,2895.657483396591,2713.2587521439855,2678.5724716888312,4009.4415581638286
2,3707.3670813815415,3664.5118523331403,0.0,2442.7166836343004,1127.7566005551496,1440.6930165206281,1127.5698463870658,1054.8579127066369,892.9489623334329,949.2103977962768,398.9593556269821,1194.8074409062745,521.751651605128,664.576355321781,329.5230860783869,83.1385222516436,1125.512454618096,135.88544654730458,403.1942644387532,395.80394308818643,1440.442892705359,1638.917483305423,88.17093438669367,971.2376359961778,994.2370673271333,1180.8898843170855,1450.3769843125328,1606.117899675005,1078.2633609891227,910.8605132200892,668.8937387091242,632.6180178032652,1075.405620873948,876.1863800482578,703.7963285397577,999.1902602800183,1052.507948920498,859.7003486633947,767.0158968695275,857.2110351966631,696.7318304309088,844.2080056233413,1061.6185695325423,1224.6417408594693,518.5629898904156
3,6148.3238741310015,6106.547906329594,2442.7166836343004,0.0,3460.020482697128,3423.358807395879,1326.7987825564358,1387.8932331313042,1549.8706933647914,1551.5319464610027,2047.959727380617,1257.6962122672878,2817.0244902478107,2997.951216428533,2161.2943150401034,2377.52121564715,1363.752098143339,2308.1438750495504,2664.4760289426645,2834.731265190582,1009.2318720717606,4027.109297069323,2527.5689718668323,1793.2980143729478,1621.618819530646,1406.1404514649746,1115.7390324655507,1098.4911656173474,2321.466969285536,2147.842429776887,2214.083011050796,2016.758470059913,3313.3227356602265,2279.5648585474614,2154.3441253013284,1998.7630790550463,3273.869393377287,3126.2404481765434,3087.9415806079824,2844.1714409424067,2943.0563912090615,3235.569760030391,3439.016401468633,3541.308222558485,2142.685989193696
4,2837.3820018010997,2780.699219851808,1127.7566005551496,3460.020482697128,0.0,686.1403912013466,2203.0141309932883,2102.619593343441,1945.9665225173667,2059.5128918885343,1461.561968617969,2265.1850153499445,649.3171161688747,473.82397150462464,1457.1906294403846,1210.3249103991052,2223.781495715933,1253.9285238503303,802.8287893802682,775.9859686625267,2455.0651572690117,581.0035788190675,1069.3773453916672,2093.8061912866697,2120.871940611913,2300.319420919505,2555.7960777618664,2723.62004625666,2073.5775380417044,1970.7313543407813,1733.0887419772137,1752.7380207886863,1320.2797093402662,1895.6849455492916,1782.875150607674,2088.9511980573175,1338.6438592877432,1213.4059620772564,1102.2668863004023,1545.9886267492436,1221.882297695879,930.8004248033008,1011.4300130938481,1228.0744764408078,1627.3988904426706
5,3269.779266235145,3203.920310362552,1440.6930165206281,3423.358807395879,686.1403912013466,0.0,2308.0908250626744,2181.819563984809,2047.0558850018742,2233.5166161637685,1643.194455121865,2358.5807671855578,931.8605474966108,854.863091403722,1735.7288555070324,1518.7195631028915,2363.0309547236516,1530.2736334821668,1037.8372839087579,1224.1268610981172,2468.056502981228,1054.1851291832763,1419.7571494903316,2377.954619798764,2346.918140602109,2484.186301081862,2690.5267789434356,2883.0320309019276,2504.983529271688,2351.1745784010495,2108.5119656917987,2054.933213977563,1959.5165412598103,2307.85151969625,2144.4723790004687,2436.665837339864,1971.1463267878614,1820.0016652295803,1699.4298359189938,2090.45504270575,1783.9802575409813,1561.9025892968655,1676.6180747840767,1898.9464959978593,1954.569479964498
6,4824.605835959897,4784.084645122565,1127.5698463870658,1326.7987825564358,2203.0141309932883,2308.0908250626744,0.0,141.9673212283575,262.71326728487674,251.1836451576498,745.9107894468548,69.1932469851289,1554.059041200245,1730.055174835182,834.893161219529,1057.7258472895899,121.27320188175534,991.7512944337358,1400.992739545105,1523.0968087248034,379.58560454349515,2749.130057193732,1209.713028848207,611.4344995883324,408.21241279623393,305.7363713488861,386.24744216002017,588.7980021508365,1180.221861130654,953.9016484617051,939.9772748385374,717.882813991379,2005.8344369577514,1066.9574540026517,888.1050726286657,847.1246543527876,1968.4694910362043,1810.7223807999587,1765.5082039472204,1565.44896015394,1626.2767051802866,1908.9711536293985,2113.6750565847055,2223.938767258447,831.5475590114524
7,4761.472915350028,4719.12629377089,1054.8579127066369,1387.8932331313042,2102.619593343441,2181.819563984809,141.9673212283575,0.0,162.0137656805751,301.3880455845262,661.032651652334,177.8438801476616,1453.4649138578131,1631.860132211611,785.4817860911878,990.7576608465207,248.9783930054049,920.5254382115538,1299.8676879576867,1447.19185990573,391.92978650632097,2656.7901157917577,1139.9892927171993,684.5252527861466,488.94593969630137,433.1832421219843,523.2893662177208,728.0762044259358,1239.7347106582774,1004.877152839484,956.445274910571,724.7481545639993,1985.7517363229815,1107.5732152028052,910.6963955445243,915.7953317956401,1950.2443659298017,1784.3673460734283,1730.3055582373909,1567.5315277626491,1599.6897936523612,1861.7345171624747,2071.0295211877924,2193.63323176239,822.4873816679968
8,4599.8289173948,4557.339553415257,892.9489623334329,1549.8706933647914,1945.9665225173667,2047.0558850018742,262.71326728487674,162.0137656805751,0.0,271.0742905254433,499.2202257589932,320.3150570028029,1296.6510491692266,1474.1322477346991,629.3867924473898,829.4410900963601,324.03542896638317,758.7969991162986,1143.2000765111657,1285.1858704832134,550.5381203209573,2497.3827176262284,978.2510333066114,635.1948361192635,463.0953640717729,482.66460632189626,643.7503257709534,840.4354986631465,1160.113233829717,919.8422995391747,839.5612423729099,605.0340076033889,1838.1135905912922,1010.1908660719586,799.97332335558,852.7471847948718,1803.6101562090503,1634.1246095485715,1576.4095303795775,1434.1763465389988,1449.7584181671027,1703.6329018059168,1914.1043765409086,2041.0554473567015,688.1948627876723
9,4616.6450160224695,4578.242194939541,949.2103977962768,1551.5319464610027,2059.5128918885343,2233.5166161637685,251.1836451576498,301.3880455845262,271.0742905254433,0.0,604.5719168178214,314.8374868334314,1417.5598973329072,1586.2649782447766,633.2950099608345,872.6101851857771,188.1115482771527,814.9137348714129,1268.1787732965506,1342.7386447879514,630.7646749317138,2587.1537018203812,1025.1126305266384,383.5326680854068,194.67971119735816,250.6874520496259,501.2026996277837,665.1240837618841,940.6987783733414,708.9613365523342,689.5186570803909,471.420713990352,1766.087055461498,818.14758329343,637.0331706043004,614.4964278062334,1727.7745108469164,1575.3816681521112,1536.8553775998912,1317.0758440069342,1391.802790932032,1690.2973422741607,1889.914158358041,1990.1383375650369,591.9737562584456
