,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,949,126.566,43.871,730,1,,
1,949,126.58913,43.85957,730,0,3997870.0,07-30 17:25:00
2,949,126.59202,43.86227,730,0,797757.0,07-30 17:46:00
3,949,126.59195,43.86224,730,0,2565869.0,07-30 17:59:00
4,949,126.58931,43.86303,730,0,2655520.0,07-30 18:07:00
5,949,126.59353,43.85001,730,0,546670.0,07-30 16:31:00
6,949,126.59501,43.85447,730,0,3235736.0,07-30 16:40:00
7,949,126.58888,43.85464,730,0,1001815.0,07-30 17:06:00
8,949,126.59074,43.86181,730,0,3315548.0,07-30 17:37:00
9,949,126.58954,43.84083,730,0,2111619.0,07-30 15:02:00
10,949,126.59042,43.83889,730,0,346649.0,07-30 15:17:00
11,949,126.59024,43.84107,730,0,1641551.0,07-30 15:27:00
12,949,126.59212,43.84013,730,0,2139509.0,07-30 15:36:00
13,949,126.59265,43.83993,730,0,671678.0,07-30 15:45:00
14,949,126.59473,43.83988,730,0,2332750.0,07-30 15:50:00
15,949,126.59494,43.84384,730,0,3081282.0,07-30 16:13:00
16,949,126.5959,43.84663,730,0,262266.0,07-30 16:22:00
17,949,126.58839,43.84762,730,0,4054167.0,07-30 14:15:00
18,949,126.5897,43.84933,730,0,352729.0,07-30 14:22:00
19,949,126.59191,43.84679,730,0,1867487.0,07-30 14:43:00
