,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.0,2089.2341659509943,2401.778608548367,1890.042871723742,1682.7109371661927,2074.3252303945405,2165.3712926000576,1565.2205265880962,1661.8801334642285,912.7104300012312,1157.4429681064807,1405.5631360369462,1469.6104868431296,1765.6577335246436,1515.592660304483,1309.2872746107253,1005.2049630901691,1409.4440642677177,461.70654268934305,695.4581135269681,154.30447285258316,345.8495925729459,371.2271030282957
1,2089.2341659509943,0.0,1270.5634413227258,209.1792517686501,1978.4732607597207,1808.562213799144,1899.2806262727102,2570.3933611460143,2715.48889741273,1897.5731794983562,2118.3093486993657,2603.2686998185095,1586.1586145704175,1887.481581467321,1802.0035113989397,1881.7376397702708,1635.230939845824,1493.7839604646651,1867.192184310086,1899.048514988235,1936.9175660774176,2070.0285913388366,2339.943784438343
2,2401.778608548367,1270.5634413227258,0.0,1218.0653181928512,1272.258218461635,826.6708791022153,867.1371489520651,2010.7954014961429,2134.1293680407143,1714.2061824138639,1753.8486376308476,2147.343507302232,1090.6857557073376,1123.7172644044228,1221.616139693727,1435.5636187460698,1479.3175544742812,1085.0107971947061,1987.4113503025872,1855.6971545100348,2260.5990709600046,2196.2983315745837,2474.1122003576666
3,1890.042871723742,209.1792517686501,1218.0653181928512,0.0,1804.2728531944745,1672.7682657002895,1768.1653452186886,2375.745327964678,2521.0748228466923,1691.2980908777135,1917.0699705733427,2402.557667359549,1404.3167591788938,1721.5701653102997,1620.7068061924008,1688.369231077958,1430.6136653015212,1308.10972960095,1658.950968367703,1690.0848952599215,1736.9976397704797,1862.7627048753336,2134.100495389274
4,1682.7109371661927,1978.4732607597207,1272.258218461635,1804.2728531944745,0.0,523.8119713783059,571.2987001424544,739.6611410383349,862.087568172342,772.8535241108116,616.0863653486572,894.1239711256502,413.2590390302202,152.83341549187082,214.10998553182853,373.4539467657656,731.72795195264,521.1446068216326,1225.2596773513724,988.398081299265,1595.326749217591,1362.5850459763863,1572.9926419859978
5,2074.3252303945405,1808.562213799144,826.6708791022153,1672.7682657002895,523.8119713783059,0.0,106.61594821304477,1243.2149125834896,1351.250265132874,1207.4308961425104,1119.5886653193113,1413.5046218560822,608.5690393900015,375.7063100410702,587.5960228882914,826.2556436265444,1069.8035181566236,687.6522815911845,1614.0997437949475,1406.2522894063052,1963.5761917167617,1785.2508107132587,2025.6207180081915
6,2165.3712926000576,1899.2806262727102,867.1371489520651,1768.1653452186886,571.2987001424544,106.61594821304477,0.0,1264.476113177715,1364.3144895115154,1288.0939000486794,1181.1834756134217,1445.497870144236,705.4548773948081,433.4772370204131,664.3699451833754,899.165000351795,1162.7633259510094,788.6903346816567,1704.2449981660384,1491.0607475436323,2057.420615929383,1870.6706052046118,2105.5636356842174
7,1565.2205265880962,2570.3933611460143,2010.7954014961429,2375.745327964678,739.6611410383349,1243.2149125834896,1264.476113177715,0.0,145.43501970201856,807.261032673106,505.68990597995554,224.21391480018588,1015.3747823936776,891.0009091086289,819.7320841540947,688.9919200523703,993.8055987919777,1089.5766436010877,1202.4978813010566,967.897502280195,1544.0782829413636,1221.8928568172548,1306.1673115637025
8,1661.8801334642285,2715.48889741273,2134.1293680407143,2521.0748228466923,862.087568172342,1351.250265132874,1364.3144895115154,145.43501970201856,0.0,941.8374955185009,644.3130741904721,263.0843839171992,1156.3891691682873,1010.8120288814928,956.9713643988656,833.86254605912,1136.6546330581814,1232.756716917338,1319.6362076406278,1091.9195866237685,1650.675873717812,1322.6151517074425,1382.5893430276337
9,912.7104300012312,1897.5731794983562,1714.2061824138639,1691.2980908777135,772.8535241108116,1207.4308961425104,1288.0939000486794,807.261032673106,941.8374955185009,0.0,305.21087036828266,751.6938200699996,643.4334224038217,868.2737490284443,624.1256542266404,400.37554267095044,270.78504021235995,629.561307853503,464.17940348467204,217.38599804790852,837.1938496687761,590.2128124348158,818.1910174499757
