,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,4474,126.567,43.812,927,1,,
1,4474,126.54828,43.81768,927,0,3167402.0,09-27 11:34:00
2,4474,126.54477,43.81588,927,0,937602.0,09-27 11:57:00
3,4474,126.55027,43.81556,927,0,3010507.0,09-27 11:18:00
4,4474,126.54474,43.81627,927,0,87944.0,09-27 11:51:00
5,4474,126.54742,43.81999,927,0,1332949.0,09-27 12:27:00
6,4474,126.54939,43.81959,927,0,1681845.0,09-27 12:35:00
7,4474,126.56841,43.81886,927,0,1227370.0,09-27 18:28:00
8,4474,126.55231,43.80444,927,0,432089.0,09-27 10:19:00
9,4474,126.54512,43.81102,927,0,3592372.0,09-27 10:41:00
10,4474,126.54354,43.81774,927,0,2509288.0,09-27 12:14:00
11,4474,126.56483,43.8111,927,0,3682377.0,09-27 09:25:00
12,4474,126.55707,43.80063,927,0,2553084.0,09-27 10:00:00
13,4474,126.5547,43.80283,927,0,1766622.0,09-27 10:07:00
14,4474,126.54596,43.81438,927,0,3805809.0,09-27 10:51:00
15,4474,126.55089,43.81662,927,0,3760551.0,09-27 11:25:00
16,4474,126.55248,43.82013,927,0,2754811.0,09-27 12:49:00
17,4474,126.55305,43.82057,927,0,1628734.0,09-27 12:55:00
18,4474,126.55936,43.81827,927,0,4277329.0,09-27 13:15:00
19,4474,126.55916,43.81963,927,0,2987600.0,09-27 13:25:00
20,4474,126.56889,43.81896,927,0,3994288.0,09-27 19:02:00
21,4474,126.55204,43.81182,927,0,2346546.0,09-27 11:02:00
22,4474,126.55767,43.81142,927,0,1071038.0,09-27 13:58:00
