,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,1103,126.5695,43.811499999999995,615,1,,
1,1103,126.6014,43.83571,615,0,2929728.0,06-15 14:10:00
2,1103,126.6036,43.82971,615,0,1590949.0,06-15 14:42:00
3,1103,126.5791,43.82659,615,0,2177708.0,06-15 10:48:00
4,1103,126.59322,43.8313,615,0,940896.0,06-15 13:30:00
5,1103,126.59543,43.83223,615,0,104437.0,06-15 13:44:00
6,1103,126.59742,43.83233,615,0,1278544.0,06-15 13:54:00
7,1103,126.56607,43.83178,615,0,732401.0,06-15 12:53:00
8,1103,126.5755,43.83047,615,0,1500724.0,06-15 11:59:00
9,1103,126.5729,43.83103,615,0,131180.0,06-15 12:06:00
10,1103,126.57123,43.83077,615,0,3959351.0,06-15 12:15:00
11,1103,126.57872,43.82953,615,0,3101955.0,06-15 11:16:00
12,1103,126.58114,43.82786,615,0,216571.0,06-15 11:26:00
13,1103,126.5781,43.8308,615,0,2682927.0,06-15 11:37:00
14,1103,126.57705,43.8291,615,0,2139262.0,06-15 11:46:00
15,1103,126.57266,43.80586,615,0,2242273.0,06-15 15:33:00
16,1103,126.57305,43.81053,615,0,3872852.0,06-15 16:47:00
17,1103,126.57235,43.80481,615,0,1506749.0,06-15 15:22:00
18,1103,126.56759,43.80932,615,0,3724809.0,06-15 14:59:00
19,1103,126.56794,43.80735,615,0,3044856.0,06-15 15:04:00
20,1103,126.51656,43.8218,615,0,3486843.0,06-15 18:58:00
21,1103,126.57117,43.81118,615,0,3642907.0,06-15 16:13:00
