,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,1656,08-21 09:35:00,126.585,43.895,821,1,
1,1656,08-21 15:43:00,126.546,43.911,821,1,
2,1656,08-21 11:47:00,126.57308,43.92667,821,0,3043016.0
3,1656,08-21 11:57:00,126.57309,43.93191,821,0,4031895.0
4,1656,08-21 12:10:00,126.56756,43.92769,821,0,14988.0
5,1656,08-21 11:23:00,126.57479,43.91853,821,0,1893673.0
6,1656,08-21 12:25:00,126.5618,43.92521,821,0,427107.0
7,1656,08-21 11:09:00,126.56288,43.92139,821,0,2930043.0
8,1656,08-21 12:05:00,126.57073,43.92951,821,0,1324560.0
9,1656,08-21 12:37:00,126.56196,43.9212,821,0,261066.0
10,1656,08-21 12:57:00,126.55852,43.93286,821,0,2070140.0
11,1656,08-21 10:41:00,126.55287,43.90531,821,0,234340.0
12,1656,08-21 11:31:00,126.57309,43.92324,821,0,949315.0
13,1656,08-21 12:19:00,126.56507,43.92867,821,0,3411831.0
14,1656,08-21 14:35:00,126.54798,43.90476,821,0,4502762.0
15,1656,08-21 16:25:00,126.55031,43.91256,821,0,1899635.0
16,1656,08-21 16:55:00,126.55414,43.91496,821,0,2971120.0
17,1656,08-21 15:37:00,126.54133,43.9179,821,0,489664.0
18,1656,08-21 16:38:00,126.55271,43.91223,821,0,2946650.0
19,1656,08-21 16:44:00,126.55319,43.91179,821,0,839958.0
20,1656,08-21 17:46:00,126.55064,43.90483,821,0,1370026.0
21,1656,08-21 15:06:00,126.54595,43.90856,821,0,1506099.0
22,1656,08-21 15:21:00,126.54555,43.91318,821,0,857689.0
23,1656,08-21 15:29:00,126.5454,43.91439,821,0,1141216.0
24,1656,08-21 16:15:00,126.5512,43.91175,821,0,4505401.0
25,1656,08-21 17:04:00,126.55716,43.91595,821,0,3111591.0
26,1656,08-21 17:16:00,126.55289,43.90867,821,0,4044652.0
27,1656,08-21 17:56:00,126.5542,43.90078,821,0,3275324.0
28,1656,08-21 15:44:00,126.54603,43.91145,821,0,781611.0
