,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,949,126.566,43.871,921,1,,
1,949,126.59232,43.85612,921,0,3257281.0,09-21 13:22:00
2,949,126.58805,43.8627,921,0,925720.0,09-21 15:09:00
3,949,126.59528,43.86014,921,0,3780320.0,09-21 14:25:00
4,949,126.59304,43.86253,921,0,2450602.0,09-21 14:36:00
5,949,126.59354,43.86197,921,0,1914194.0,09-21 14:54:00
6,949,126.59509,43.85148,921,0,3040441.0,09-21 12:49:00
7,949,126.59046,43.85234,921,0,4449337.0,09-21 13:10:00
8,949,126.58879,43.85412,921,0,1211038.0,09-21 13:28:00
9,949,126.58827,43.85739,921,0,1831712.0,09-21 13:35:00
10,949,126.58951,43.85859,921,0,3233961.0,09-21 13:52:00
11,949,126.58925,43.85943,921,0,2869606.0,09-21 14:01:00
12,949,126.59281,43.86247,921,0,3718245.0,09-21 14:42:00
13,949,126.59771,43.84701,921,0,3571945.0,09-21 12:33:00
14,949,126.592,43.84275,921,0,471189.0,09-21 12:00:00
15,949,126.59295,43.8416,921,0,4206705.0,09-21 12:13:00
16,949,126.5909,43.84472,921,0,3078237.0,09-21 12:25:00
17,949,126.58709,43.84326,921,0,691902.0,09-21 11:17:00
18,949,126.59099,43.8417,921,0,3031043.0,09-21 11:26:00
19,949,126.5906,43.84117,921,0,2981957.0,09-21 11:35:00
20,949,126.59238,43.84036,921,0,2901184.0,09-21 11:45:00
21,949,126.59299,43.83954,921,0,4383145.0,09-21 11:51:00
22,949,126.59165,43.84856,921,0,3785494.0,09-21 10:33:00
23,949,126.59128,43.84682,921,0,1969251.0,09-21 10:41:00
24,949,126.59044,43.8484,921,0,1874353.0,09-21 10:46:00
