,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,4953.581438491526,4870.796741832026,3159.5024616844303,3979.60833617081,3973.4508662145968,3466.4335364705516,4536.849615800239,2216.853726226706,3351.69105195529,3091.9548009022415,3305.035217508934,3006.4276801711867,3840.398327632709
1,4953.581438491526,0.0,86.64800098802125,2388.145627733339,997.1363225141606,1031.754948798306,1492.285522492552,417.81068687374875,2995.860809737092,1733.2195361444903,2421.2002012789253,1806.5242770458485,2340.4474856670518,1133.1940257079386
2,4870.796741832026,86.64800098802125,0.0,2331.2022484833556,921.60246718502,960.4767427359121,1411.735131481573,338.3230996897878,2923.188211762619,1663.2279473888004,2362.624085201293,1737.5943016987014,2277.048788645481,1056.3607210069563
3,3159.5024616844303,2388.145627733339,2331.2022484833556,0.0,1490.9766157979348,1415.896371836857,1259.5628244170623,2025.4059900170737,946.2605781711467,797.8198689913007,68.16293961414684,718.8104682304049,247.24702859518982,1398.4836695111017
4,3979.60833617081,997.1363225141606,921.60246718502,1490.9766157979348,0.0,97.72592512008,517.6426653136762,584.8592612326944,2003.2174052459434,754.2344666703069,1510.1144189610345,832.6987702680887,1395.020140082107,139.22291077714974
5,3973.4508662145968,1031.754948798306,960.4767427359121,1415.896371836857,97.72592512008,0.0,531.3127946165297,629.8389086467471,1964.2293839141737,703.0294759299009,1437.8858416981407,778.5008496133223,1331.141073254201,162.85996637058818
6,3466.4335364705516,1492.285522492552,1411.735131481573,1259.5628244170623,517.6426653136762,531.3127946165297,0.0,1074.4749468602902,1562.5268617540073,466.4641506675977,1256.1733826129405,541.9151677963782,1092.7058973225926,380.17507932633146
7,4536.849615800239,417.81068687374875,338.3230996897878,2025.4059900170737,584.8592612326944,629.8389086467471,1074.4749468602902,0.0,2587.906471129938,1332.362441709055,2052.8819223790133,1408.3146850113353,1957.0022389602823,718.4661518549248
8,2216.853726226706,2995.860809737092,2923.188211762619,946.2605781711467,2003.2174052459434,1964.2293839141737,1562.5268617540073,2587.906471129938,0.0,1267.2885824234074,878.2290855966776,1199.8996317983742,793.8295234174722,1872.7484153035596
9,3351.69105195529,1733.2195361444903,1663.2279473888004,797.8198689913007,754.2344666703069,703.0294759299009,466.4641506675977,1332.362441709055,1267.2885824234074,0.0,799.9964080507042,81.95554190124989,654.8185486512446,637.0984451196681
10,3091.9548009022415,2421.2002012789253,2362.624085201293,68.16293961414684,1510.1144189610345,1437.8858416981407,1256.1733826129405,2052.8819223790133,878.2290855966776,799.9964080507042,0.0,719.3503350771131,202.15065892766026,1412.985798713668
11,3305.035217508934,1806.5242770458485,1737.5943016987014,718.8104682304049,832.6987702680887,778.5008496133223,541.9151677963782,1408.3146850113353,1199.8996317983742,81.95554190124989,719.3503350771131,0.0,572.8923406200852,717.6104131135008
12,3006.4276801711867,2340.4474856670518,2277.048788645481,247.24702859518982,1395.020140082107,1331.141073254201,1092.7058973225926,1957.0022389602823,793.8295234174722,654.8185486512446,202.15065892766026,572.8923406200852,0.0,1286.9977791608574
13,3840.398327632709,1133.1940257079386,1056.3607210069563,1398.4836695111017,139.22291077714974,162.85996637058818,380.17507932633146,718.4661518549248,1872.7484153035596,637.0984451196681,1412.985798713668,717.6104131135008,1286.9977791608574,0.0
