,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.0,2519.2938055728787,3549.5135741279228,3475.6126604875744,1967.164586511799,2166.091869033382,2210.990372789742,2139.9277657199646,2131.8236470027773,2258.6275226323146,2151.255469281696,2178.9241847854455,2233.2579578795817,2285.5332491082054,2289.2171591839724,627.2645667650104,604.7706611560551,528.0399683739239,642.7950046138774,279.3051723118095,864.236541702477,536.851322432793,443.58065259955094,297.4656334755478,4307.985152845324
1,2519.2938055728787,0.0,1051.8975985260224,1275.1786402742505,998.4021696725597,744.3078199771328,626.5575551183649,858.7118380808955,1625.905036426116,1745.306968237311,830.8309357072882,826.7602243957974,1127.0144045152372,1726.7434161491658,1917.455636391986,2721.8366486983095,2759.005089898622,2805.6923954363338,2736.5660224303424,2533.887223803981,3001.750179350313,2330.873481799789,2253.7139990015507,2584.017993577729,5645.190189687251
2,3549.5135741279228,1051.8975985260224,0.0,757.243739443422,1968.6310558006983,1690.884261159984,1582.7892708708587,1792.2675722511703,2498.1185995215733,2580.7176988734163,1765.184206180714,1750.4119943482503,1986.4773213713465,2553.3336090794255,2749.8623839800075,3690.854864903203,3733.325137592185,3793.9642615407565,3704.1517942164523,3539.8136143291513,3955.8288246629395,3309.9059449051574,3250.984821786657,3588.7900774847553,6557.39941845911
3,3475.6126604875744,1275.1786402742505,757.243739443422,0.0,2272.2554809621984,2018.5344816346685,1900.7939545331465,2132.407681361578,2895.952777547469,3008.069074639116,2104.39059165184,2098.7072023924197,2388.760156851128,2986.9509091108266,3180.8411173387167,3486.4209420596953,3535.9437122067593,3618.4465075678895,3497.031596112516,3406.5293936092526,3720.4441008094254,3135.8949197144716,3111.46727948752,3451.470820011429,6917.85822730419
4,1967.164586511799,998.4021696725597,1968.6310558006983,2272.2554809621984,0.0,278.5365307743942,387.0193930480917,193.55976872038946,671.8340957326791,817.518384113205,215.5720242275745,238.3880463842945,323.5599553373988,810.1003996711349,978.9804453503197,2373.582570648823,2392.3492999437385,2393.2233275168646,2390.9793838217715,2085.1922613235297,2670.1253712346306,1994.8465101022896,1867.3117014634513,2134.910858776635,4646.788301040073
5,2166.091869033382,744.3078199771328,1690.884261159984,2018.5344816346685,278.5365307743942,0.0,117.77217471573807,114.83094854678689,883.7614266746835,1010.2887026509595,87.5002056152617,91.26506567096635,406.0714126539151,994.8807939706809,1180.7322971472638,2524.836757729938,2548.688536049975,2561.522152414504,2541.760474129916,2258.859025217183,2820.570153012966,2136.7783359876003,2020.4695856772878,2309.4037504801454,4908.463696553375
6,2210.990372789742,626.5575551183649,1582.7892708708587,1900.7939545331465,387.0193930480917,117.77217471573807,0.0,232.24912592161567,1000.7707867782083,1125.375262290071,204.4971496898035,202.98698271459008,515.0577046195211,1109.1177892435705,1296.3668933909196,2544.5991591381753,2570.826617861796,2589.4819914757977,2561.241430571292,2290.4969206543847,2839.085040522808,2153.624523834053,2043.1771385968002,2341.268310884666,5025.180469194997
7,2139.9277657199646,858.7118380808955,1792.2675722511703,2132.407681361578,193.55976872038946,114.83094854678689,232.24912592161567,0.0,768.9382461518276,896.3226973983241,28.106535349322854,44.94024754349753,299.7581235048145,881.4922993229867,1066.4125040670283,2523.3964976139505,2544.8350530241323,2551.8074969837344,2540.5647392073774,2246.1060677518317,2819.8172667959548,2139.179941151965,2017.402001155741,2296.2946545645436,4797.1694104209255
8,2131.8236470027773,1625.905036426116,2498.1185995215733,2895.952777547469,671.8340957326791,883.7614266746835,1000.7707867782083,768.9382461518276,0.0,160.64091143246748,796.4058578359305,799.1783199998091,514.2430841914907,170.78661504418915,307.6919995508082,2654.579423764242,2659.533533733621,2628.214841865141,2672.4617437136067,2320.082431493101,2942.2036768952407,2316.329731617454,2169.1515111575145,2364.7662411600822,4059.8880411234404
9,2258.6275226323146,1745.306968237311,2580.7176988734163,3008.069074639116,817.518384113205,1010.2887026509595,1125.375262290071,896.3226973983241,160.64091143246748,0.0,922.9092119379619,922.3987120183664,619.5704412133786,37.06811937689974,172.7847749153288,2793.743200260031,2796.965311983236,2761.6155575053303,2811.613034150656,2455.106657976076,3079.1758426296055,2461.542381659511,2312.9738009406938,2498.8745385804245,3979.580833970911
