,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,1520,126.5445,43.85,907,1,,
1,1520,126.54599,43.84887,907,0,1858427.0,09-07 08:49:00
2,1520,126.54916,43.84642,907,0,2489144.0,09-07 11:34:00
3,1520,126.55483,43.85456,907,0,1262774.0,09-07 09:46:00
4,1520,126.55763,43.85055,907,0,3142995.0,09-07 09:53:00
5,1520,126.54297,43.85119,907,0,1393554.0,09-07 08:25:00
6,1520,126.53592,43.84768,907,0,4177299.0,09-07 08:36:00
7,1520,126.55024,43.84908,907,0,3386823.0,09-07 09:09:00
8,1520,126.56449,43.84724,907,0,2006229.0,09-07 10:56:00
9,1520,126.5602,43.85358,907,0,3412009.0,09-07 09:58:00
10,1520,126.54386,43.84142,907,0,3841994.0,09-07 11:43:00
11,1520,126.54213,43.84236,907,0,272077.0,09-07 11:50:00
12,1520,126.53922,43.84546,907,0,3054264.0,09-07 12:05:00
13,1520,126.54006,43.84814,907,0,3709616.0,09-07 08:43:00
14,1520,126.55139,43.85003,907,0,4473708.0,09-07 09:18:00
15,1520,126.55164,43.84756,907,0,721990.0,09-07 11:15:00
16,1520,126.56284,43.84942,907,0,318719.0,09-07 10:21:00
17,1520,126.54946,43.84517,907,0,3388365.0,09-07 11:23:00
18,1520,126.56567,43.85544,907,0,2596182.0,09-07 10:28:00
19,1520,126.54056,43.84471,907,0,2695283.0,09-07 11:57:00
20,1520,126.55986,43.85633,907,0,3495873.0,09-07 10:08:00
21,1520,126.56467,43.85277,907,0,3314660.0,09-07 10:40:00
22,1520,126.54733,43.85141,907,0,1712617.0,09-07 09:01:00
23,1520,126.55306,43.85017,907,0,4115958.0,09-07 09:34:00
24,1520,126.55943,43.8453,907,0,2178336.0,09-07 11:03:00
