,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,435,07-28 07:51:00,126.566,43.871,728,1,
1,435,07-28 10:18:00,126.554,43.861,728,1,
2,435,07-28 09:47:00,126.55255,43.87126,728,0,2775648.0
3,435,07-28 11:13:00,126.55202,43.85773,728,0,4201832.0
4,435,07-28 11:23:00,126.55617,43.86059,728,0,3012916.0
5,435,07-28 09:53:00,126.55334,43.87136,728,0,1088233.0
6,435,07-28 12:39:00,126.56219,43.86968,728,0,2316527.0
7,435,07-28 09:02:00,126.55817,43.87061,728,0,283958.0
8,435,07-28 09:38:00,126.55077,43.87253,728,0,4171357.0
9,435,07-28 12:31:00,126.56308,43.86695,728,0,3903088.0
10,435,07-28 12:51:00,126.56196,43.86991,728,0,223828.0
11,435,07-28 12:03:00,126.56453,43.86141,728,0,87896.0
12,435,07-28 09:12:00,126.55802,43.86923,728,0,1739325.0
13,435,07-28 11:43:00,126.55745,43.86099,728,0,311688.0
14,435,07-28 18:35:00,126.53213,43.88182,728,0,4095395.0
15,435,07-28 10:23:00,126.55441,43.86068,728,0,2226082.0
