,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,1103,08-12 09:24:00,126.567,43.812,812,1,
1,1103,08-12 15:57:00,126.562,43.804,812,1,
2,1103,08-12 13:44:00,126.60476,43.82674,812,0,4139011.0
3,1103,08-12 13:50:00,126.60366,43.82917,812,0,1870563.0
4,1103,08-12 14:12:00,126.59545,43.82817,812,0,3381074.0
5,1103,08-12 13:23:00,126.60267,43.8334,812,0,2369523.0
6,1103,08-12 13:28:00,126.60107,43.83277,812,0,1486381.0
7,1103,08-12 12:58:00,126.59295,43.83137,812,0,2244145.0
8,1103,08-12 12:37:00,126.56538,43.83239,812,0,4395585.0
9,1103,08-12 12:07:00,126.5656,43.83204,812,0,3794896.0
10,1103,08-12 12:16:00,126.56727,43.83146,812,0,3922724.0
11,1103,08-12 12:21:00,126.56712,43.8324,812,0,1962374.0
12,1103,08-12 11:08:00,126.5746,43.831,812,0,446717.0
13,1103,08-12 11:42:00,126.57048,43.83262,812,0,2183793.0
14,1103,08-12 11:55:00,126.56842,43.83146,812,0,3638039.0
15,1103,08-12 11:33:00,126.5724,43.82863,812,0,33014.0
16,1103,08-12 12:46:00,126.57443,43.8295,812,0,2674963.0
17,1103,08-12 11:24:00,126.5725,43.83078,812,0,939022.0
18,1103,08-12 09:56:00,126.57891,43.82765,812,0,676677.0
19,1103,08-12 10:02:00,126.57585,43.82731,812,0,772145.0
20,1103,08-12 10:15:00,126.57548,43.82859,812,0,2072115.0
21,1103,08-12 10:20:00,126.57926,43.82938,812,0,1353893.0
22,1103,08-12 10:47:00,126.57818,43.82985,812,0,1302390.0
23,1103,08-12 10:53:00,126.57673,43.82937,812,0,1978981.0
24,1103,08-12 16:23:00,126.57116,43.80444,812,0,654810.0
25,1103,08-12 17:25:00,126.57252,43.80881,812,0,4305749.0
26,1103,08-12 17:51:00,126.57237,43.81272,812,0,1416592.0
27,1103,08-12 17:57:00,126.57264,43.8126,812,0,3890757.0
28,1103,08-12 18:03:00,126.57041,43.81248,812,0,2030475.0
29,1103,08-12 18:10:00,126.57312,43.81099,812,0,1316901.0
30,1103,08-12 18:17:00,126.57298,43.81055,812,0,2652524.0
31,1103,08-12 18:23:00,126.57144,43.81119,812,0,3079705.0
32,1103,08-12 17:42:00,126.56984,43.80987,812,0,315326.0
33,1103,08-12 16:36:00,126.57054,43.80783,812,0,1264158.0
34,1103,08-12 16:42:00,126.57103,43.80707,812,0,1985500.0
35,1103,08-12 16:49:00,126.56994,43.80589,812,0,239106.0
36,1103,08-12 16:55:00,126.57049,43.80612,812,0,1805576.0
37,1103,08-12 17:03:00,126.57106,43.80556,812,0,3945608.0
38,1103,08-12 15:43:00,126.56701,43.80918,812,0,2404827.0
39,1103,08-12 17:33:00,126.56784,43.80747,812,0,470197.0
40,1103,08-12 19:13:00,126.55109,43.8092,812,0,2996367.0
41,1103,08-12 15:59:00,126.56164,43.8044,812,0,3583532.0
