,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,0.0,80.27698816619879,4760.506504380265,4949.402476343614,4752.984641799462,5445.801762493689,5374.200506235971,4137.430070546741,4157.171997710225,4241.359016430338,4918.175403773308,4704.225526870349,4587.31506896844,5037.4592140793375,2964.656049377496,2968.252055165869,2868.136537781541,2894.2540038255756,2923.979860316309,3260.1309256311056,2873.3890040882743,2872.576166288626,2790.7358629861956,3247.4307208311984,3177.6547632894863,3520.4590201291876,2965.691850775109,4265.992512744652,4342.310133815825,5152.311830578815,5206.764397733262,3452.216111671761,3864.6024533852474,3997.3856334009183,3997.4715781630944,4916.086123303845,4727.20721897601,4946.544152493733,4543.130162289661,4555.960456060463,3244.822783728499,3520.5883023329116,3551.8550011214284,3867.1087222941856,4729.792102587513,4566.3220707390465,2230.3457239589875,4338.715421547358,4433.379765817418,4113.653766724855,3324.2792885363097,3561.5320591876507,4724.991500693569,4721.152549530357,4850.184211846579
1,80.27698816619879,0.0,4717.6456322956465,4908.190032835235,4721.293819446229,5410.40831206307,5337.680518969613,4106.346402603825,4120.936669151717,4211.378879658909,4889.559872245948,4672.3284492147895,4551.739527266429,5001.898826011265,2936.1837133454696,2942.291467313112,2842.0104294665102,2867.9386232710067,2898.868483853843,3255.301768866234,2836.5137154955187,2841.118264230974,2760.681270595288,3219.275321504604,3144.799072622452,3491.9929483177043,2937.2295506155724,4227.35006292226,4295.011742801471,5109.214470690882,5155.450690172197,3405.6054756589338,3818.78527922886,3958.4844145023726,3958.4083455213627,4875.689873229171,4687.123903748795,4907.804290363919,4502.9558511977675,4514.372420575478,3196.521221376684,3469.9939492435046,3504.9686102745604,3823.3452832682187,4689.675873679084,4523.446988042448,2172.07197317821,4294.320577275216,4391.307084163319,4072.0638358782544,3259.5207654326637,3517.890993468109,4684.834198190832,4677.903860268613,4807.934423496948
2,4760.506504380265,4717.6456322956465,0.0,222.63419938452444,745.0288573233291,875.7738562458587,768.2925207514451,956.8403809850574,732.5357266981438,955.8020599203064,970.6112500531486,729.7952048180665,513.0384404213189,580.8111343284257,1939.2350574328832,1986.2153925535438,2067.1555094935534,2041.2676318389194,2040.868698742663,2453.453578382466,1910.535281137281,1972.6588632587468,2068.2853172321215,1705.3686993939398,1670.1818785408598,1478.9635262985405,1938.5183940063675,563.3511279400409,517.8263909955404,392.07374163444945,781.8821221500167,1329.696048083772,916.9952318826633,800.8203166168881,797.7585150696611,233.46935160681602,193.52088540187273,344.05253091148865,281.86789518874065,221.4751838328243,1552.178998315016,1334.1713632504031,1235.7121491398755,895.6928155478769,190.9561997182614,194.19916194143678,2661.848272780613,434.9317916799642,330.99729397573384,651.4163209996559,2065.44509381615,1200.335720045231,188.91737750071613,47.89330420792106,99.70842001317673
3,4949.402476343614,4908.190032835235,222.63419938452444,0.0,671.5608885770793,656.8247475462477,548.007911310907,1028.266241342556,852.0359918426007,1000.9072769284973,857.8532476223571,671.4403065322398,522.6185874599762,409.0640446159001,2089.593901289425,2129.314093646872,2214.765010187526,2188.358030363992,2183.5648046277197,2530.955543765714,2086.8692129867227,2134.276967685419,2228.419725843081,1842.306797516678,1827.3602476937847,1600.5035970293598,2088.810180071593,702.7284789634056,740.3998941572088,245.0383358254719,819.0477973366734,1535.8801613576532,1126.9984524586055,962.2027320194228,960.6882344860071,66.68163465910443,235.14925588772732,175.04607277180236,411.9004587829274,394.4860231361949,1760.0406057788614,1550.9801926826044,1444.1608480097104,1095.8021964424627,231.9771786717138,400.79585281061355,2871.464676134132,649.3310602602872,519.7639777348305,836.3253372531244,2287.7045327508717,1397.0839085707055,235.62091603174855,270.5053228798912,124.0726875585748
4,4752.984641799462,4721.293819446229,745.0288573233291,671.5608885770793,0.0,737.3862421243232,703.5609707758513,616.3430286013781,658.9991883633975,521.1233100080378,259.7955357578952,50.61171525765375,299.30969003939634,383.2090303060115,1794.106855974589,1804.7922696510632,1901.9001628448425,1875.0049151222372,1854.589474595401,2003.517031245929,1900.5221089749314,1880.4224694968407,1963.1664804068162,1515.282715849049,1577.1761510998847,1243.5653357289634,1793.1179098671676,653.7216140932339,1095.2250267249924,884.736182455711,1487.9351429055487,1565.3712723684255,1240.5319418618383,874.6402081911906,879.6481521154918,605.9036797177458,552.9332331004244,509.0089265268147,587.6523723106001,673.6395264250822,1781.2692224314483,1672.147238855702,1500.5361842424647,1151.258275318207,555.1792633833146,755.4451376253819,2851.5362718806987,915.9099560808694,741.1089232311151,887.686816110516,2531.86315190491,1382.5245153280543,557.9343278003707,769.7505619240972,715.186205707
5,5445.801762493689,5410.40831206307,875.7738562458587,656.8247475462477,737.3862421243232,0.0,111.22084960846686,1335.7196750284186,1290.2837379853027,1252.7318146205175,707.49147747582,778.4223768145347,858.6925348673693,408.61494515336705,2506.176018903049,2524.869427773462,2619.792364789529,2592.8026397430526,2576.1679086423965,2730.085804873433,2574.546723710732,2580.121572773566,2667.5407360692793,2233.0622348262814,2271.5772197457973,1965.2755722012607,2505.2372123197124,1201.5923408557458,1390.8690391982227,652.5150633337284,1277.358726419419,2118.9254670801856,1729.2288589572224,1468.190986769997,1469.8974108136533,645.0717032364831,794.8320254752432,556.7947392833773,964.9205269891148,993.895590234468,2344.3151372133025,2166.746579908147,2035.3766201984063,1675.0394253664317,793.5545821967468,1030.2623780689703,3451.093223142141,1275.7063548093747,1117.1758941447922,1398.200319701249,2938.360124888111,1958.1172996456582,799.113632726294,923.3186462111152,780.1473123010851
6,5374.200506235971,5337.680518969613,768.2925207514451,548.007911310907,703.5609707758513,111.22084960846686,0.0,1282.9931504892695,1217.0654320104636,1207.236428144004,713.6987749724698,739.9780975193477,789.1269214641381,343.3489664054883,2444.803068583945,2467.1303249190964,2560.769118394662,2533.789509153137,2519.1115069742964,2706.3398033805925,2501.169081149231,2513.9917936246907,2602.823906060801,2174.925442079609,2204.6590412004066,1909.9407952938998,2443.887337795295,1118.4405128276642,1284.731472686003,543.6132917799692,1175.821642645759,2027.5386283663868,1633.445105322934,1386.746861633767,1387.9739535143203,539.4666131557633,696.602424590351,457.9440226589899,871.0948890565207,894.7526596739526,2253.1225562406203,2069.1797359808097,1942.314352582848,1583.0872417612457,695.1079799199057,927.3135405974047,3362.055350023358,1174.3049748806563,1019.4061921146975,1307.6910684891616,2832.6763644342773,1870.236153755205,700.6345728713222,816.0069876546197,671.7438498049625
7,4137.430070546741,4106.346402603825,956.8403809850574,1028.266241342556,616.3430286013781,1335.7196750284186,1282.9931504892695,0.0,292.5119196419749,121.51425083638794,796.0571575054628,568.4748603784769,521.211689808202,940.1238267739179,1177.886576301975,1190.7718496458858,1287.0226436041285,1260.0757742140968,1241.4121748679904,1503.6928786013018,1296.130139071564,1265.2336624424186,1347.0771492943738,900.0588965532095,964.6305039703451,629.9952651201429,1176.902029974123,454.9224545800442,998.1395862337965,1273.2824297535813,1725.6437424284907,1083.1847212619914,879.1955380263336,461.3263014554308,470.2022200788771,968.5916009929306,803.9508547173402,936.210778108473,677.4545232663583,757.5675626250979,1274.6070737546945,1244.6147885270163,1045.3164167739358,763.4683119803485,807.3505956705782,832.4203874114664,2286.454497022354,816.9735438818268,717.7258222067883,603.9561993816866,2136.158333243866,892.0041874499626,805.4410077893554,949.2159910433038,993.7477403153972
8,4157.171997710225,4120.936669151717,732.5357266981438,852.0359918426007,658.9991883633975,1290.2837379853027,1217.0654320104636,292.5119196419749,0.0,368.30525731015194,896.4448817751565,608.9304957810793,432.33863057451816,881.6936528665855,1244.758605603967,1279.6310807911113,1367.3596780852556,1340.7037677478504,1333.5852290213907,1729.6503885055097,1284.541189877162,1301.9917691416117,1393.2176573569614,990.9752988592143,992.323787290846,750.2533938114757,1243.9226531478178,178.26987920882587,706.3119591219914,1090.4090193419763,1472.5816453556154,910.0035806035993,628.9432163229164,221.83952907740496,228.37523586949436,802.0921424319481,616.940703812573,804.0892496252312,453.58612795817055,515.7983220519415,1123.138837328805,1035.2616018546992,851.4196505484422,522.2114447329171,620.1466405569115,578.6028913420969,2196.2283782012696,527.834559806467,448.8486089063049,317.3239917919848,1917.052475036407,724.632322369145,616.6950527722165,714.8243617226071,789.7108423289524
9,4241.359016430338,4211.378879658909,955.8020599203064,1000.9072769284973,521.1233100080378,1252.7318146205175,1207.236428144004,121.51425083638794,368.30525731015194,0.0,682.6012333464183,476.0707057824509,479.9938856654146,867.4234545241258,1278.006131357683,1285.1126865538183,1382.879133307956,1356.0619790858043,1334.3864767024481,1535.6989410380643,1410.2235610013104,1371.3485316962424,1450.7501197090758,997.1497690217421,1074.6571328673906,724.383392667605,1276.9939756259753,506.2610169977759,1057.9535676723617,1244.9259389108254,1734.6104617826913,1201.881522395807,981.8798577948478,562.4930883318634,570.9826878292372,938.0977548985089,787.9445728832665,891.6089358041567,685.1811782620676,772.210818824193,1395.24445246213,1358.870462601129,1161.4600643925692,868.3227740576548,791.3157723155124,852.5919686068695,2406.7594410125575,871.3010580148017,751.9298532988164,685.6165472322817,2249.7413044026393,1010.669298898089,790.2146184264775,954.2488538584008,980.8799901186552
