,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,75,08-16 08:43:00,126.567,43.812,816,1,
1,75,08-16 15:39:00,126.549,43.829,816,1,
2,75,08-16 15:38:00,126.55395,43.83151,816,0,2396873.0
3,75,08-16 16:02:00,126.54386,43.82255,816,0,2322318.0
4,75,08-16 16:18:00,126.5458,43.82637,816,0,48300.0
5,75,08-16 16:26:00,126.54603,43.82805,816,0,3910811.0
6,75,08-16 16:31:00,126.54609,43.82819,816,0,1196016.0
7,75,08-16 16:39:00,126.54874,43.8297,816,0,1866676.0
8,75,08-16 14:33:00,126.55441,43.82589,816,0,4112722.0
9,75,08-16 15:00:00,126.55418,43.82413,816,0,158322.0
10,75,08-16 15:24:00,126.5518,43.8294,816,0,649341.0
11,75,08-16 15:32:00,126.55322,43.83158,816,0,458074.0
12,75,08-16 16:47:00,126.55951,43.8328,816,0,3877721.0
13,75,08-16 17:01:00,126.56185,43.83197,816,0,1359107.0
14,75,08-16 13:55:00,126.561,43.82285,816,0,2419009.0
15,75,08-16 14:26:00,126.55608,43.82426,816,0,1943424.0
16,75,08-16 13:08:00,126.56682,43.82811,816,0,733627.0
17,75,08-16 13:38:00,126.56287,43.82643,816,0,3588919.0
18,75,08-16 13:48:00,126.56165,43.82293,816,0,1414741.0
19,75,08-16 14:06:00,126.55499,43.82067,816,0,4051033.0
20,75,08-16 11:35:00,126.57917,43.82069,816,0,4066037.0
21,75,08-16 11:44:00,126.57898,43.82523,816,0,1625437.0
22,75,08-16 11:51:00,126.57763,43.82603,816,0,2206334.0
23,75,08-16 12:02:00,126.57696,43.82268,816,0,1906555.0
24,75,08-16 12:19:00,126.57011,43.82746,816,0,552199.0
25,75,08-16 12:27:00,126.56961,43.83097,816,0,4373687.0
26,75,08-16 12:49:00,126.5652,43.82507,816,0,2323999.0
27,75,08-16 11:29:00,126.57866,43.82366,816,0,1473727.0
28,75,08-16 12:10:00,126.57635,43.82221,816,0,1525335.0
29,75,08-16 10:21:00,126.57012,43.81868,816,0,964745.0
30,75,08-16 10:36:00,126.57162,43.82123,816,0,892526.0
31,75,08-16 18:07:00,126.56804,43.81208,816,0,909408.0
32,75,08-16 11:10:00,126.57498,43.82103,816,0,4135028.0
33,75,08-16 09:43:00,126.56462,43.81994,816,0,469597.0
34,75,08-16 09:51:00,126.56371,43.82274,816,0,636103.0
35,75,08-16 10:01:00,126.56861,43.82187,816,0,2205017.0
36,75,08-16 10:10:00,126.56836,43.82108,816,0,214845.0
37,75,08-16 15:50:00,126.54728,43.82441,816,0,641837.0
38,75,08-16 17:23:00,126.5671,43.81299,816,0,1370864.0
39,75,08-16 17:28:00,126.56829,43.81316,816,0,4243875.0
40,75,08-16 17:48:00,126.56758,43.81552,816,0,3568140.0
41,75,08-16 17:57:00,126.56458,43.81459,816,0,4017368.0
