,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,638,07-25 08:59:00,126.544,43.85,725,1,
1,638,07-25 08:59:00,126.545,43.85,725,1,
2,638,07-25 11:44:00,126.549,43.839,725,1,
3,638,07-25 16:11:00,126.528,43.863,725,1,
4,638,07-25 12:07:00,126.54967,43.8428,725,0,2947661.0
5,638,07-25 12:23:00,126.55413,43.83998,725,0,1204993.0
6,638,07-25 21:52:00,126.59175,43.77719,725,0,1249564.0
7,638,07-25 10:10:00,126.54023,43.84315,725,0,2078149.0
8,638,07-25 10:20:00,126.54152,43.84491,725,0,2094011.0
9,638,07-25 10:27:00,126.54234,43.84506,725,0,2832654.0
10,638,07-25 10:53:00,126.54402,43.84179,725,0,4012895.0
11,638,07-25 11:12:00,126.5465,43.83755,725,0,666323.0
12,638,07-25 11:19:00,126.54658,43.83741,725,0,4498822.0
13,638,07-25 11:29:00,126.54428,43.83736,725,0,3143854.0
14,638,07-25 11:34:00,126.54492,43.83727,725,0,336783.0
15,638,07-25 11:39:00,126.54526,43.83677,725,0,1014916.0
16,638,07-25 11:58:00,126.54973,43.83909,725,0,2886571.0
17,638,07-25 12:13:00,126.55438,43.84395,725,0,3694422.0
18,638,07-25 13:16:00,126.55126,43.83946,725,0,2586283.0
19,638,07-25 10:01:00,126.54121,43.84607,725,0,993793.0
20,638,07-25 12:37:00,126.55994,43.84024,725,0,603803.0
21,638,07-25 13:00:00,126.55914,43.84247,725,0,1589158.0
22,638,07-25 13:33:00,126.53799,43.85085,725,0,3809534.0
23,638,07-25 13:52:00,126.53234,43.85929,725,0,2186675.0
24,638,07-25 13:58:00,126.5304,43.85877,725,0,3534960.0
25,638,07-25 14:27:00,126.52928,43.85943,725,0,2252159.0
26,638,07-25 14:40:00,126.52772,43.85977,725,0,4161538.0
27,638,07-25 15:52:00,126.52655,43.86268,725,0,1711286.0
28,638,07-25 16:03:00,126.52701,43.86272,725,0,1083236.0
29,638,07-25 14:48:00,126.52697,43.85944,725,0,3555727.0
30,638,07-25 11:52:00,126.54982,43.83895,725,0,2189540.0
31,638,07-25 16:32:00,126.5349,43.85622,725,0,687706.0
