,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.0,3351.4919137877273,3228.0669305611286,3119.3485962058157,2512.7554997440925,2767.6982115587516,3034.534641668517,1918.3211639691428,2124.565697956666,2283.4463886285366,2276.7053778444933,2127.807723525707,2176.4182062111377,2266.0321573552765,2170.6564659964615,2165.9560602010347,2047.2913236631114,1838.1729584653574,1887.551198194766,557.6358139613699,698.4340179553909,492.36700648801803,499.21371064670785,633.3717318832903,635.951999497053,562.6731219979059,519.9412153048713,386.8056714489078,333.224581812384,412.9244507188989,465.09989469869714,457.92808770312746,444.9188859814781,935.3388108096448,1163.3036363777544,1319.4065200390596
1,3351.4919137877273,0.0,273.00283198701766,337.94642425314714,927.3318980875404,680.3280321338684,405.3986526256611,2159.656221066582,2128.965804407564,2343.668595856582,2225.4237554280194,2470.945619570652,2504.8740836582865,2717.7542760471647,1487.2109477398728,1690.7299101383164,1771.6865892766314,1742.4787551643565,1803.2735868625787,3524.6927034721757,3659.2299490021096,2937.61691717356,2928.1438112261094,3294.9229410337916,3423.9619840523014,3232.5354163209454,3249.0908462134767,3098.61490670819,3144.341841793988,3208.8237803136108,3265.518346976301,3168.998621862509,3104.0558027869856,3686.009910264646,4185.073808814998,4572.803268928858
2,3228.0669305611286,273.00283198701766,0.0,108.88993076744839,932.5402516460807,727.6671648981267,517.0054335790703,2193.146382415399,2188.26164415798,2423.794714813657,2304.4913027925763,2534.2855558592382,2573.2702668411457,2793.1040370645665,1511.3918315593683,1735.8731895670728,1802.0556842995272,1726.8067249990017,1806.754461251417,3364.19145844383,3492.896248091719,2794.7537966794866,2785.442971805898,3126.9305265127205,3256.4280357158163,3069.777599734503,3089.1485223584077,2953.865738079923,3001.9384621371355,3057.3438683352106,3109.265022377597,3015.136373625764,2953.6828736375596,3504.577508053896,4009.698514296148,4479.1918822129455
3,3119.3485962058157,337.94642425314714,108.88993076744839,0.0,848.6432043428223,660.9049265821449,484.6597607418819,2109.0192448703574,2111.232295651308,2352.4409019502737,2233.115989392245,2457.582127817301,2497.977662820176,2719.4839661014366,1427.36368209145,1656.4156046298303,1718.326873529432,1632.545174477529,1716.4182113151658,3255.9703663251335,3385.0680565391003,2685.8929748844807,2676.580008023582,3019.1746879777347,3148.6570889297136,2961.6533875391738,2980.8641480229217,2845.0380611233168,2893.079600305247,2948.689139071548,3000.800499649734,2906.562711091868,2844.984970772624,3398.184984273304,3902.715248770623,4371.825261988565
4,2512.7554997440925,927.3318980875404,932.5402516460807,848.6432043428223,0.0,261.25772240666004,545.102810001285,1260.8948278745934,1266.248923819574,1517.1825438600686,1398.392706542768,1612.449450719689,1654.7340662525198,1878.5326910104798,579.0564201812498,809.4522786850172,869.9405518007063,815.2023737068669,880.0188903252474,2765.6696733636495,2913.394103503799,2147.8851816827287,2138.2792248027063,2561.913237853934,2686.4877447495,2486.2524144452404,2494.6777662679806,2309.336313288381,2348.5422582926712,2433.365320367809,2500.926663646234,2400.5291263808676,2328.3450986141174,2984.7570992597575,3456.07444656641,3681.389544489137
5,2767.6982115587516,680.3280321338684,727.6671648981267,660.9049265821449,261.25772240666004,0.0,285.96343919949965,1482.6344813575095,1464.342390097456,1696.1914420983571,1576.903734923706,1809.5930289330197,1847.3279786078472,2066.0865258896188,807.1025484715645,1017.0310342302187,1093.1109696302253,1069.4586901241664,1123.8979704020228,3006.089125948384,3151.397750015588,2393.0021094356007,2383.393962371668,2796.148467200127,2922.0947028234355,2723.167899605622,2733.3862434779794,2554.8246682096537,2595.439576683301,2676.351924302632,2741.8255445885316,2641.957824978094,2571.085445791191,3213.213090058695,3691.6787998909244,3942.539794339816
6,3034.534641668517,405.3986526256611,517.0054335790703,484.6597607418819,545.102810001285,285.96343919949965,0.0,1755.4199666688423,1723.7636602406837,1941.4445025284845,1822.8510524769856,2066.2022401500067,2100.7308077753764,2314.876500857025,1086.593054000395,1285.7967748509707,1368.58588462697,1355.3469257571471,1407.422851748532,3251.787602532942,3393.646283587504,2646.239106966163,2636.6516475746967,3034.3705909499786,3161.7374834904617,2964.9647299514354,2977.4468608591164,2808.1873498901173,2850.6323099599413,2926.1166043735175,2988.702486454974,2889.755446003136,2820.764358855388,3443.156992625893,3929.863349678091,4222.974453955337
7,1918.3211639691428,2159.656221066582,2193.146382415399,2109.0192448703574,1260.8948278745934,1482.6344813575095,1755.4199666688423,0.0,208.66424027877088,448.7843710748032,389.0816272357345,417.1298103719038,474.93189506807516,695.0625906125202,681.8389931713465,471.6490577026491,391.11321409719017,564.5065553137398,431.58617279969866,2376.593335917125,2537.9981643006495,1789.5365695022813,1781.9107606399373,2273.640585911553,2365.8430206194625,2177.6114792332523,2162.909291785713,1915.38778429772,1926.6130261252995,2054.9348598806996,2140.340057626732,2048.297623886885,1970.316757104167,2708.4747389566473,3061.137673765807,2773.655527916737
8,2124.565697956666,2128.965804407564,2188.26164415798,2111.232295651308,1266.248923819574,1464.342390097456,1723.7636602406837,208.66424027877088,0.0,287.90907929993506,196.84850823449676,346.37317049470863,389.43127485936157,615.7400177413949,701.4019098043239,457.8040250999061,428.18893126474416,681.7816141961093,539.1447651819994,2585.244785564665,2746.6425939964133,1997.3273648155862,1989.6418683026404,2481.5098081840506,2574.247968111306,2385.5969709049223,2371.1686252337227,2123.888879270602,2135.261332437629,2263.4757219483404,2348.840196687239,2256.6040123308103,2178.553960739164,2916.7956724021333,3269.3130520901723,2948.2813858375325
9,2283.4463886285366,2343.668595856582,2423.794714813657,2352.4409019502737,1517.1825438600686,1696.1914420983571,1941.4445025284845,448.7843710748032,287.90907929993506,0.0,119.33434132847673,195.95316040729543,190.43028644942058,375.1101195799359,970.5290998969921,722.6379349604056,710.8373593972777,969.3739037379542,826.8744271196256,2771.801484292845,2932.128048108364,2205.658316312981,2198.5528896862925,2687.4724953402447,2772.882904992204,2590.605838864898,2572.7916924313877,2322.126451461411,2328.234797720644,2460.168993726826,2546.2327469132997,2457.9139194912923,2381.160599212261,3116.0129519694624,3441.807249598154,2994.799539095749
