,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,75,126.568,43.812,708,1,,
1,75,126.56122,43.822,708,0,3297824.0,07-08 12:03:00
2,75,126.55403,43.82688,708,0,883630.0,07-08 12:47:00
3,75,126.55491,43.83088,708,0,3972545.0,07-08 12:55:00
4,75,126.54927,43.82799,708,0,967776.0,07-08 13:08:00
5,75,126.54851,43.82492,708,0,4330251.0,07-08 13:26:00
6,75,126.55416,43.82694,708,0,3997819.0,07-08 12:41:00
7,75,126.55097,43.83045,708,0,842509.0,07-08 13:01:00
8,75,126.54519,43.82384,708,0,920572.0,07-08 13:33:00
9,75,126.54449,43.82429,708,0,2606128.0,07-08 13:41:00
10,75,126.5554,43.83257,708,0,1673082.0,07-08 13:53:00
11,75,126.56026,43.8325,708,0,4206749.0,07-08 14:11:00
12,75,126.56761,43.82911,708,0,4200432.0,07-08 11:39:00
13,75,126.56924,43.83085,708,0,1833114.0,07-08 11:44:00
14,75,126.56577,43.82964,708,0,2257790.0,07-08 11:52:00
15,75,126.55416,43.82408,708,0,1686783.0,07-08 12:26:00
16,75,126.55116,43.82703,708,0,2101899.0,07-08 13:19:00
17,75,126.57098,43.82396,708,0,4475483.0,07-08 10:12:00
18,75,126.57736,43.82456,708,0,1817952.0,07-08 10:38:00
19,75,126.57372,43.82782,708,0,4275932.0,07-08 10:48:00
20,75,126.57067,43.82903,708,0,48322.0,07-08 10:59:00
21,75,126.57175,43.82677,708,0,4031679.0,07-08 11:06:00
22,75,126.56437,43.82527,708,0,2241171.0,07-08 11:16:00
23,75,126.56527,43.81225,708,0,4411424.0,07-08 08:59:00
24,75,126.56652,43.81269,708,0,1682707.0,07-08 09:05:00
25,75,126.56457,43.81524,708,0,568734.0,07-08 09:20:00
26,75,126.56663,43.81544,708,0,3925955.0,07-08 09:31:00
27,75,126.56614,43.81832,708,0,1760080.0,07-08 09:42:00
28,75,126.56933,43.81796,708,0,3430486.0,07-08 09:52:00
29,75,126.57233,43.82038,708,0,3937718.0,07-08 10:07:00
30,75,126.57427,43.82133,708,0,312063.0,07-08 10:17:00
31,75,126.59429,43.84157,708,0,2863901.0,07-08 19:09:00
