,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,3156,126.585,43.895,618,1,,
1,3156,126.55744,43.91504,618,0,1366145.0,06-18 17:51:00
2,3156,126.54578,43.9105,618,0,2833091.0,06-18 14:19:00
3,3156,126.54724,43.90957,618,0,4137691.0,06-18 14:28:00
4,3156,126.5481,43.9119,618,0,4221824.0,06-18 14:55:00
5,3156,126.5457,43.91269,618,0,3447538.0,06-18 14:48:00
6,3156,126.54782,43.91276,618,0,2133310.0,06-18 15:04:00
7,3156,126.54801,43.91437,618,0,250641.0,06-18 15:19:00
8,3156,126.54733,43.91448,618,0,3018214.0,06-18 15:25:00
9,3156,126.55145,43.91223,618,0,2068990.0,06-18 17:05:00
10,3156,126.55104,43.91215,618,0,1197245.0,06-18 17:14:00
11,3156,126.54983,43.90646,618,0,1078028.0,06-18 13:39:00
12,3156,126.55002,43.90697,618,0,1082950.0,06-18 13:45:00
13,3156,126.55317,43.91102,618,0,1124377.0,06-18 16:23:00
14,3156,126.54434,43.90552,618,0,3745240.0,06-18 13:22:00
15,3156,126.54582,43.90495,618,0,599316.0,06-18 13:30:00
16,3156,126.54696,43.90882,618,0,1242198.0,06-18 14:04:00
17,3156,126.54619,43.91699,618,0,588818.0,06-18 15:50:00
18,3156,126.54498,43.91651,618,0,1305163.0,06-18 16:07:00
19,3156,126.58417,43.89457,618,0,2928834.0,06-18 18:15:00
20,3156,126.5524,43.91065,618,0,3205360.0,06-18 21:58:00
