,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.0,1079.352620214611,1845.1164570913895,2269.9225586824296,2339.7454896617946,2441.122807049765,2260.9060972958932,2181.175091693248,1524.2676013900743,1656.6038702950898,1759.8285833451241,1838.864333366563,1831.4182241366698,2012.661700355002,2455.10185559091,2455.2031607677545,1410.4046007857764,1414.290912208171,1629.4465244624614,1649.4731853691057,1716.7129605157043,1449.2275034195268,1713.1750923191194,1796.7446863332357,1830.3849571524934,1850.2767908660392,1872.5891388235298,1695.9081395266169,1436.4001645035978,1624.9774014019388,1715.8228834450647,540.8550775832902,803.710000310998,1065.5199133034143,1142.7474751503446,648.3790396789285,1067.9860472231508,1175.4232291190378,3948.3250558731847,1017.3089699688185,1712.902500776967
1,1079.352620214611,0.0,783.347459760633,1765.1545257862126,1937.7855783687346,1945.4036395387297,1959.4541877568718,1861.44717146211,1269.9987836740288,1475.988271036627,1762.1318482034785,1854.3176521616233,1542.6920849971993,1988.4168707891201,2167.780111682776,1786.1007389936333,629.6998854848688,700.8860309611575,897.7766342694172,968.0958657796547,1015.2401810779102,907.4069401705584,1581.307936871485,1518.9405397184323,751.313039422765,791.7203489010737,913.0768098201914,617.0976059101562,358.3209266746093,653.34848273706,677.131903399927,645.0017415839563,580.7848259777348,515.6730374704105,313.1565858618192,439.4335368986049,37.89138763173136,143.89272195096203,2899.359890053854,78.11139739866863,790.7707134845843
2,1845.1164570913895,783.347459760633,0.0,1542.9772146614268,1776.0350839843134,1697.13332196467,1879.9832440650491,1785.5117506531917,1415.6569478907907,1608.0186906470153,1953.2348879387855,2035.7050761607095,1569.4323903720897,2117.289750990583,2065.3331937352673,1393.983748161282,673.9342081925855,755.5112447357452,761.8383849402014,849.0179697616286,842.1128587762812,984.20241093955,1720.012095395299,1561.5355577909645,188.69058105278293,20.31032889947609,376.6069317755204,283.1292824651248,435.71267902535396,704.9657424538261,525.157873005899,1350.345524260964,1168.6473283606454,933.6011243089123,739.7197080283908,1196.8409899348842,805.3513436025968,670.4676044983906,2272.4295493346326,857.0914313454449,433.5647828625888
3,2269.9225586824296,1765.1545257862126,1542.9772146614268,0.0,250.12722564506223,181.59884174469585,428.0986764704138,372.92565240710707,771.0689757553623,732.4775222038106,948.2109491591387,971.1163226298643,523.4885892398187,922.2390666207189,555.4646760869455,386.8034890583528,1139.3450200471873,1064.2697661011211,882.6426221443826,802.2402276016991,766.6609335250296,885.3977214106247,762.3166378376832,555.4816156719298,1726.8181338534964,1524.0068452130558,1168.0749481281778,1763.588366100306,1684.1838491841354,2156.779885926241,2019.4062055621691,1781.523520262853,1521.73723447374,1335.5534275057812,1457.31436283623,1852.417396086766,1802.8936693843953,1636.8946053507893,3465.2778229221194,1825.1345657225083,1138.2905401034236
4,2339.7454896617946,1937.7855783687346,1776.0350839843134,250.12722564506223,0.0,213.2802952413907,210.62345902513087,206.69308059616836,815.4817560769543,712.3594897516759,836.7549161190831,837.3842709220572,513.7847326819922,751.5751668450489,305.34077724566527,604.5305159709352,1324.2770255184707,1241.9901574822366,1082.3737949385147,996.4159367388421,971.2812713722288,1035.264682647974,704.0682640066865,549.1386869143051,1957.320405213344,1757.4909579780656,1403.9414386111591,1985.9029785090706,1888.516036138103,2368.67063064563,2239.335812618823,1881.1236937436186,1632.97353548567,1476.981983636225,1625.5321333440431,1978.909107021248,1975.0182845389008,1816.6346356363201,3713.4261942056996,1992.5984555450377,1361.3077440509398
5,2441.122807049765,1945.4036395387297,1697.13332196467,181.59884174469585,213.2802952413907,0.0,423.8564404906828,409.5016042193024,929.7017972987027,864.7576062711825,1033.0794307371507,1040.989593281746,656.0557469861952,963.1042646462079,480.63395382897806,415.1516388895026,1318.4835586350507,1244.616038477075,1059.1567238785588,980.5123918022543,942.2716267942812,1066.8086321086002,876.2775650203286,690.4431309825092,1883.0395548075037,1677.7627801632527,1320.6594636805485,1926.5171905228262,1856.8687772996786,2325.319054949469,2183.4630375314705,1958.4894147189257,1700.2572353063063,1516.8840075052922,1638.2260351090288,2033.0048305568548,1983.1799729022023,1816.2320042113452,3548.548258434071,2005.904357890314,1302.8089833827523
6,2260.9060972958932,1959.4541877568718,1879.9832440650491,428.0986764704138,210.62345902513087,423.8564404906828,0.0,98.76392630114262,752.8053426186233,605.2684863545105,656.9863517491702,645.3366362058523,440.8443109999223,545.409937373514,209.25149447191555,805.1230046017859,1369.1813380750534,1280.9948069798934,1150.306854204227,1060.8851114397714,1048.4763397142515,1052.9007238361742,567.5822740550852,472.94181516146807,2055.3764881974275,1862.3653348223806,1516.5867644626667,2070.2734674690464,1948.3403894160917,2435.0820734531358,2318.3281098747393,1832.2526058538301,1598.233813064134,1473.5264138807063,1646.5667198520148,1953.331526751883,1995.7271837661408,1847.6177971778552,3884.5425522535143,2008.052061747335,1453.386002870282
7,2181.175091693248,1861.44717146211,1785.5117506531917,372.92565240710707,206.69308059616836,409.5016042193024,98.76392630114262,0.0,665.1809391488702,531.1700333742976,630.0619770450924,632.3294254392952,352.6651006222264,557.6651373814557,306.39823572095224,758.6791229943129,1270.4267808630098,1182.2358727010655,1052.5855389581568,963.0367270335482,951.7391854171435,954.6110580224231,507.7095448052724,386.2203917385827,1959.90603724323,1768.0571618094696,1424.095234915864,1973.2185502362986,1849.781720278673,2336.6870900713566,2220.714592082902,1744.1236078911713,1506.8998915578977,1377.366169124192,1548.4787071296862,1860.7150366730466,1897.7903242954494,1749.1328109995716,3808.6894513590146,1910.4784886658479,1357.6888196090822
8,1524.2676013900743,1269.9987836740288,1415.6569478907907,771.0689757553623,815.4817560769543,929.7017972987027,752.8053426186233,665.1809391488702,0.0,208.3074717968764,538.9209453497477,624.4766553104496,312.590072411116,730.9687476939463,957.7870232244104,1048.089708509945,771.7931962326423,679.4078573195745,669.5543158411477,595.3847338699503,633.473285948015,434.6251309147688,318.99918485556043,279.86572940622995,1557.7408409539346,1402.8561216955245,1125.9619010112863,1527.8725653032554,1343.2261152733781,1827.1992229860477,1748.215436274761,1079.485090784649,848.8959140560935,758.8426879456741,967.7175660872391,1206.9414910289358,1303.5880477288501,1179.880616772472,3631.5994242862357,1306.82973052654,995.4261922588737
9,1656.6038702950898,1475.988271036627,1608.0186906470153,732.4775222038106,712.3594897516759,864.7576062711825,605.2684863545105,531.1700333742976,208.3074717968764,0.0,349.31773460579325,428.01359689844924,209.72102500201768,523.4092735531585,799.1030288905387,1064.544611313706,975.7556665747503,882.8206309468927,851.5242718750931,770.5712928181536,798.3738363092006,635.7225228084134,112.83160385064,176.99601057908927,1755.651187037683,1594.3873309753974,1301.968496521196,1730.7338889888633,1550.4765802783882,2035.1313902504976,1954.0822241807164,1246.7922934715355,1032.3571942248368,962.8196314836453,1175.3728347136596,1392.0911230201991,1509.159420944596,1387.7619324469727,3800.2795746470097,1511.0126271451752,1181.5180057559744
10,1759.8285833451241,1762.1318482034785,1953.2348879387855,948.2109491591387,836.7549161190831,1033.0794307371507,656.9863517491702,630.0619770450924,538.9209453497477,349.31773460579325,0.0,92.37370255792855,474.95684117892336,254.34795495845637,789.6508216559159,1320.074922541334,1308.8718701551463,1217.1092256025872,1199.7897961389754,1119.6604944569565,1147.5379280417483,973.5083383809359,243.59564499245445,459.75626108498346,2096.6616960132383,1940.0518173449111,1651.2447391012442,2065.0333891385544,1872.0016614044255,2350.4505602662757,2280.7553285447625,1432.797378874964,1260.6195429262477,1247.1883915864107,1475.4592449428599,1613.5104006627619,1792.778803117655,1688.2246437884853,4148.735169833907,1788.0311216562866,1529.1266700237015
11,1838.864333366563,1854.3176521616233,2035.7050761607095,971.1163226298643,837.3842709220572,1040.989593281746,645.3366362058523,632.3294254392952,624.4766553104496,428.01359689844924,92.37370255792855,0.0,528.3271365524313,175.28673468398426,756.5499409637222,1350.1606586566147,1395.8768410664222,1303.7376036991727,1279.3828096913064,1197.6695410672326,1222.79018011055,1058.8721377782945,317.38731533584604,518.0341333457018,2181.4317930277316,2022.1989831508465,1728.1104376034525,2152.0935031699364,1961.5598614413432,2440.9591824464296,2369.5940808240475,1521.6572582466113,1352.2510723317077,1339.2592473808584,1566.9375565461753,1704.465233052957,1885.0295849166575,1779.777059479137,4220.724150926191,1880.3796886655932,1609.506836863466
12,1831.4182241366698,1542.6920849971993,1569.4323903720897,523.4885892398187,513.7847326819922,656.0557469861952,440.8443109999223,352.6651006222264,312.590072411116,209.72102500201768,474.95684117892336,528.3271365524313,0.0,560.2727255250904,647.4227268967967,866.0878306755334,985.035153218902,892.6884695479321,809.0106991051957,720.6492006470475,731.0438675701612,649.5459065506212,250.07932728622328,35.37084172908357,1730.5291047538988,1553.959719325594,1235.2083277378235,1723.2217643107415,1569.7437392692195,2058.7342066859856,1959.8183547309839,1391.922650406233,1157.7726535011284,1044.1253788224067,1232.390153916546,1513.8071495417962,1577.9597218682761,1439.6837240163654,3705.7872112293076,1586.4186880047791,1136.0518863692148
13,2012.661700355002,1988.4168707891201,2117.289750990583,922.2390666207189,751.5751668450489,963.1042646462079,545.409937373514,557.6651373814557,730.9687476939463,523.4092735531585,254.34795495845637,175.28673468398426,560.2727255250904,0.0,619.0251879325318,1308.5689748111824,1498.0356953833007,1404.902224024011,1355.7035020142841,1269.9319626331273,1286.6486234450401,1157.172437332681,412.01862257760456,561.0583316659475,2271.1688716564445,2102.683061874531,1792.6722799473644,2251.493703093211,2073.877754794626,2558.1498336383397,2477.079967732952,1684.543015921333,1504.8907872697448,1472.8480746857965,1693.428734094065,1860.4435273939187,2020.3624229822128,1906.3590740966242,4264.614838920174,2018.6354184709473,1685.8892806810948
14,2455.10185559091,2167.780111682776,2065.3331937352673,555.4646760869455,305.34077724566527,480.63395382897806,209.25149447191555,306.39823572095224,957.7870232244104,799.1030288905387,789.6508216559159,756.5499409637222,647.4227268967967,619.0251879325318,0.0,894.1722769278422,1573.5213061307184,1486.2875437205812,1348.2378333455194,1259.525847361859,1242.979964649124,1260.7593922641724,747.0381925098301,678.4695453675847,2243.726507646934,2047.2345625210396,1696.8780825247864,2264.358471619618,2150.0868311131203,2635.4597504849694,2514.612611509932,2036.278005595161,1805.1579728979136,1682.77726804468,1854.7718072677071,2161.0821014326975,2204.152319503367,2054.852918261905,4016.9154103454066,2216.863612528561,1643.430032248283
15,2455.2031607677545,1786.1007389936333,1393.983748161282,386.8034890583528,604.5305159709352,415.1516388895026,805.1230046017859,758.6791229943129,1048.089708509945,1064.544611313706,1320.074922541334,1350.1606586566147,866.0878306755334,1308.5689748111824,894.1722769278422,0.0,1164.4163792126997,1112.5323206104097,895.2863985820885,840.8879762761943,782.2568966049722,1008.7293707914394,1115.2380415835728,892.9335148621836,1582.6733691501022,1373.8189757344103,1024.0465408731257,1649.2975688483623,1629.04032617871,2066.44586042847,1906.5705234235104,1935.0860414182364,1666.452186962671,1438.1244501513643,1500.5437470398206,1960.287483055383,1823.6917384575509,1646.4561830373004,3136.8193550791098,1855.3365170228942,1051.1725526732607
16,1410.4046007857764,629.6998854848688,673.9342081925855,1139.3450200471873,1324.2770255184707,1318.4835586350507,1369.1813380750534,1270.4267808630098,771.7931962326423,975.7556665747503,1308.8718701551463,1395.8768410664222,985.035153218902,1498.0356953833007,1573.5213061307184,1164.4163792126997,0.0,93.26725618667783,269.81465088599424,338.7420823011654,386.27868634808164,341.1758134280662,1088.403068533276,968.3562373379037,794.6634392222485,665.0077861486612,500.4682899089293,756.2268570225201,584.7871392259292,1073.8464943463227,979.643515678233,869.979933985509,619.6315435552223,349.82757317647776,336.3415705778353,826.0486347286111,667.5912395997206,497.77268298530174,2941.1564390649805,694.7541712111823,331.8509339487238
17,1414.290912208171,700.8860309611575,755.5112447357452,1064.2697661011211,1241.9901574822366,1244.616038477075,1280.9948069798934,1182.2358727010655,679.4078573195745,882.8206309468927,1217.1092256025872,1303.7376036991727,892.6884695479321,1404.902224024011,1486.2875437205812,1112.5323206104097,93.26725618667783,0.0,222.74541328467106,273.5556689074707,330.3856945344337,247.92159633384534,995.5175842424998,875.6239790545861,883.1346020239095,745.414305553668,547.3847670061319,848.4740954354986,677.0954590587423,1166.0473811935965,1072.9087499843192,873.9617066061254,613.1289421084954,349.48473807674446,395.43378810354875,855.6322754589033,738.6250222877794,574.9749852281162,3016.047792719607,761.788178019844,382.5811968406467
18,1629.4465244624614,897.7766342694172,761.8383849402014,882.6426221443826,1082.3737949385147,1059.1567238785588,1150.306854204227,1052.5855389581568,669.5543158411477,851.5242718750931,1199.7897961389754,1279.3828096913064,809.0106991051957,1355.7035020142841,1348.2378333455194,895.2863985820885,269.81465088599424,222.74541328467106,0.0,90.00767095508141,117.91590577274924,273.15383667545,962.3046602786407,800.0487898894227,921.7757322600999,747.0249919290203,457.2794734547024,922.3295124191567,806.1512291350315,1287.9938972956616,1168.1454397192565,1090.7243155070007,825.9009878380115,568.7605514206559,605.3625010331244,1078.346389754998,935.6399526620656,762.6246713034407,2963.7327779284647,964.0884923624915,330.630040107322
19,1649.4731853691057,968.0958657796547,849.0179697616286,802.2402276016991,996.4159367388421,980.5123918022543,1060.8851114397714,963.0367270335482,595.3847338699503,770.5712928181536,1119.6604944569565,1197.6695410672326,720.6492006470475,1269.9319626331273,1259.525847361859,840.8879762761943,338.7420823011654,273.5556689074707,90.00767095508141,0.0,68.02205116541452,235.46557643458087,880.2953267106175,712.5520871933801,1010.9095488962561,833.8074091449906,532.0472611213721,1012.3296831388467,892.6599285470132,1376.1069149040568,1257.8229287942336,1114.99659635777,846.9621860243717,601.7718359947675,667.7663885495489,1120.8946098414244,1005.9792309382669,836.2959680984534,3036.3133100660007,1031.8177874145294,416.18773895765025
20,1716.7129605157043,1015.2401810779102,842.1128587762812,766.6609335250296,971.2812713722288,942.2716267942812,1048.4763397142515,951.7391854171435,633.473285948015,798.3738363092006,1147.5379280417483,1222.79018011055,731.0438675701612,1286.6486234450401,1242.979964649124,782.2568966049722,386.27868634808164,330.3856945344337,117.91590577274924,68.02205116541452,0.0,300.0791136214861,905.8261910874152,726.168524960428,1010.6846332631401,825.8663130745726,506.4759300588418,1021.9348031181412,918.9317461511606,1397.3954796006585,1271.6789845241976,1181.5283365460239,913.8262150113349,666.0790246692878,720.3163824875835,1183.0121456922352,1053.1167462642718,880.4832867479009,3002.6301925851067,1081.0113426019063,409.23795943027517
21,1449.2275034195268,907.4069401705584,984.20241093955,885.3977214106247,1035.264682647974,1066.8086321086002,1052.9007238361742,954.6110580224231,434.6251309147688,635.7225228084134,973.5083383809359,1058.8721377782945,649.5459065506212,1157.172437332681,1260.7593922641724,1008.7293707914394,341.1758134280662,247.92159633384534,273.15383667545,235.46557643458087,300.0791136214861,0.0,748.5243378068199,630.7187625555746,1123.2032247120676,972.1590264047029,720.5939851750708,1095.013370686214,922.8967401084914,1411.1953591574675,1320.8124694039398,926.4915598209315,658.2121620085179,450.2396000897021,594.2595935123343,970.1372883540632,944.0343108077229,795.2160873285968,3222.4361512087785,958.8950373858272,574.600188675203
22,1713.1750923191194,1581.307936871485,1720.012095395299,762.3166378376832,704.0682640066865,876.2775650203286,567.5822740550852,507.7095448052724,318.99918485556043,112.83160385064,243.59564499245445,317.38731533584604,250.07932728622328,412.01862257760456,747.0381925098301,1115.2380415835728,1088.403068533276,995.5175842424998,962.3046602786407,880.2953267106175,905.8261910874152,748.5243378068199,0.0,227.42733502778202,1868.3153333281616,1706.2518353812914,1410.8082566508128,1843.5270773434734,1662.1545033836728,2146.13562673906,2066.4108999846226,1325.6655976972086,1121.991459511477,1066.7117030611146,1283.1669709265948,1481.358454815261,1613.9796440168357,1495.8950954721818,3905.737263666604,1614.381425759409,1292.6338983000946
23,1796.7446863332357,1518.9405397184323,1561.5355577909645,555.4816156719298,549.1386869143051,690.4431309825092,472.94181516146807,386.2203917385827,279.86572940622995,176.99601057908927,459.75626108498346,518.0341333457018,35.37084172908357,561.0583316659475,678.4695453675847,892.9335148621836,968.3562373379037,875.6239790545861,800.0487898894227,712.5520871933801,726.168524960428,630.7187625555746,227.42733502778202,0.0,1720.5518190248372,1546.358146023399,1231.777459631211,1710.38988927628,1552.6384470281876,2041.407339779616,1945.1196816664535,1359.339892583477,1126.8447775528925,1017.8534594626742,1209.5181314121087,1483.5457412629612,1553.9696045020587,1417.7842229506869,3709.007338993802,1561.5892651233287,1128.628611097986
24,1830.3849571524934,751.313039422765,188.69058105278293,1726.8181338534964,1957.320405213344,1883.0395548075037,2055.3764881974275,1959.90603724323,1557.7408409539346,1755.651187037683,2096.6616960132383,2181.4317930277316,1730.5291047538988,2271.1688716564445,2243.726507646934,1582.6733691501022,794.6634392222485,883.1346020239095,921.7757322600999,1010.9095488962561,1010.6846332631401,1123.2032247120676,1868.3153333281616,1720.5518190248372,0.0,208.8638616730902,563.7330743280788,147.01755601654224,394.29408940228655,534.0391714694371,346.25501969635883,1365.1945228681116,1214.4186964277608,1004.7000060481283,784.8874317659412,1185.8857081854953,765.3806595000722,665.5226402902418,2197.052162605818,817.1731415598786,602.3151144508728
25,1850.2767908660392,791.7203489010737,20.31032889947609,1524.0068452130558,1757.4909579780656,1677.7627801632527,1862.3653348223806,1768.0571618094696,1402.8561216955245,1594.3873309753974,1940.0518173449111,2022.1989831508465,1553.959719325594,2102.683061874531,2047.2345625210396,1373.8189757344103,665.0077861486612,745.414305553668,747.0249919290203,833.8074091449906,825.8663130745726,972.1590264047029,1706.2518353812914,1546.358146023399,208.8638616730902,0.0,357.1325128796881,302.1535883230472,446.86536575202035,724.6402895536074,545.2820037884599,1352.7874182020664,1167.9087999633339,930.3400435251414,740.0572364424378,1202.2102914166662,814.4268056150895,676.5539865205011,2279.034811793852,866.0204391871087,417.9101220304335
26,1872.5891388235298,913.0768098201914,376.6069317755204,1168.0749481281778,1403.9414386111591,1320.6594636805485,1516.5867644626667,1424.095234915864,1125.9619010112863,1301.968496521196,1651.2447391012442,1728.1104376034525,1235.2083277378235,1792.6722799473644,1696.8780825247864,1024.0465408731257,500.4682899089293,547.3847670061319,457.2794734547024,532.0472611213721,506.4759300588418,720.5939851750708,1410.8082566508128,1231.777459631211,563.7330743280788,357.1325128796881,0.0,625.8846133701595,650.3415370732088,1046.76751946805,882.6579825228264,1340.1931277920773,1107.4015540077091,840.3675598343109,732.4735602919097,1247.2125647957212,945.5953379697867,772.2065321293016,2506.4539066074617,991.0164396951611,168.69861901660707
27,1695.9081395266169,617.0976059101562,283.1292824651248,1763.588366100306,1985.9029785090706,1926.5171905228262,2070.2734674690464,1973.2185502362986,1527.8725653032554,1730.7338889888633,2065.0333891385544,2152.0935031699364,1723.2217643107415,2251.493703093211,2264.358471619618,1649.2975688483623,756.2268570225201,848.4740954354986,922.3295124191567,1012.3296831388467,1021.9348031181412,1095.013370686214,1843.5270773434734,1710.38988927628,147.01755601654224,302.1535883230472,625.8846133701595,0.0,268.1834651436822,424.98816468985143,257.9661939763524,1244.324157750808,1111.1039572193702,920.7176773428937,688.9841973331506,1055.2689941289477,628.2275070606298,544.8844804161951,2302.0745443425503,679.4696125278618,625.4530946359326
28,1436.4001645035978,358.3209266746093,435.71267902535396,1684.1838491841354,1888.516036138103,1856.8687772996786,1948.3403894160917,1849.781720278673,1343.2261152733781,1550.4765802783882,1872.0016614044255,1961.5598614413432,1569.7437392692195,2073.877754794626,2150.0868311131203,1629.04032617871,584.7871392259292,677.0954590587423,806.1512291350315,892.6599285470132,918.9317461511606,922.8967401084914,1662.1545033836728,1552.6384470281876,394.29408940228655,446.86536575202035,650.3415370732088,268.1834651436822,0.0,489.06620267698065,413.28315963023255,976.2845499401441,848.0074729913897,676.2835257477046,436.5285696191608,791.6414416493612,375.3289226848165,276.7543634561863,2569.3906471981927,427.43321985161015,578.7446058982156
29,1624.9774014019388,653.34848273706,704.9657424538261,2156.779885926241,2368.67063064563,2325.319054949469,2435.0820734531358,2336.6870900713566,1827.1992229860477,2035.1313902504976,2350.4505602662757,2440.9591824464296,2058.7342066859856,2558.1498336383397,2635.4597504849694,2066.44586042847,1073.8464943463227,1166.0473811935965,1287.9938972956616,1376.1069149040568,1397.3954796006585,1411.1953591574675,2146.13562673906,2041.407339779616,534.0391714694371,724.6402895536074,1046.76751946805,424.98816468985143,489.06620267698065,0.0,193.22173543806733,1279.2211332605384,1232.9850389937415,1122.5977557069705,882.4651424478639,1048.8305520015126,639.1551032541709,675.9892368442621,2329.918776141031,673.8063091889843,1024.8697930657806
30,1715.8228834450647,677.131903399927,525.157873005899,2019.4062055621691,2239.335812618823,2183.4630375314705,2318.3281098747393,2220.714592082902,1748.215436274761,1954.0822241807164,2280.7553285447625,2369.5940808240475,1959.8183547309839,2477.079967732952,2514.612611509932,1906.5705234235104,979.643515678233,1072.9087499843192,1168.1454397192565,1257.8229287942336,1271.6789845241976,1320.8124694039398,2066.4108999846226,1945.1196816664535,346.25501969635883,545.2820037884599,882.6579825228264,257.9661939763524,413.28315963023255,193.22173543806733,0.0,1321.6440071383463,1235.9148571790106,1086.574420150022,844.8640579863032,1105.2731330235965,673.5834224605584,658.042047822763,2234.166262459643,717.6679279690716,881.194400950896
