,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,638,07-28 08:44:00,126.545,43.85,728,1,
1,638,07-28 08:46:00,126.544,43.85,728,1,
2,638,07-28 13:43:00,126.55,43.844,728,1,
3,638,07-28 12:56:00,126.5534,43.84153,728,0,2367214.0
4,638,07-28 11:05:00,126.54669,43.83755,728,0,2104816.0
5,638,07-28 11:33:00,126.55155,43.83941,728,0,116125.0
6,638,07-28 12:40:00,126.55625,43.84076,728,0,472982.0
7,638,07-28 16:14:00,126.59189,43.77728,728,0,2817006.0
8,638,07-28 09:44:00,126.53911,43.84415,728,0,839616.0
9,638,07-28 09:52:00,126.54292,43.84302,728,0,2474773.0
10,638,07-28 10:06:00,126.5413,43.84622,728,0,4500374.0
11,638,07-28 10:35:00,126.54484,43.83692,728,0,1443188.0
12,638,07-28 11:21:00,126.55196,43.84083,728,0,1764881.0
13,638,07-28 11:40:00,126.55354,43.83832,728,0,1592402.0
14,638,07-28 11:56:00,126.55947,43.84136,728,0,2653384.0
15,638,07-28 12:49:00,126.55478,43.84167,728,0,479395.0
16,638,07-28 13:36:00,126.56084,43.84202,728,0,1508109.0
17,638,07-28 13:48:00,126.54863,43.84487,728,0,2515938.0
18,638,07-28 13:54:00,126.54713,43.84679,728,0,1078213.0
19,638,07-28 14:01:00,126.55038,43.84739,728,0,465188.0
20,638,07-28 14:10:00,126.54889,43.84664,728,0,2130981.0
21,638,07-28 20:25:00,126.59171,43.77699,728,0,3943663.0
22,638,07-28 10:13:00,126.54559,43.84339,728,0,916187.0
23,638,07-28 10:24:00,126.54586,43.837,728,0,4080436.0
24,638,07-28 11:50:00,126.55786,43.84018,728,0,4497675.0
25,638,07-28 12:01:00,126.56384,43.84232,728,0,2098015.0
26,638,07-28 12:07:00,126.56235,43.83989,728,0,3251147.0
27,638,07-28 12:15:00,126.55972,43.84,728,0,2339981.0
28,638,07-28 12:25:00,126.55557,43.84201,728,0,840958.0
29,638,07-28 12:34:00,126.55695,43.84054,728,0,1723791.0
30,638,07-28 13:04:00,126.5542,43.84418,728,0,1055534.0
31,638,07-28 13:15:00,126.56071,43.84362,728,0,1342929.0
32,638,07-28 13:26:00,126.56331,43.84477,728,0,1299000.0
33,638,07-28 14:16:00,126.54894,43.84658,728,0,4303073.0
