,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,949,126.566,43.871,619,1,,
1,949,126.59448,43.8591,619,0,115946.0,06-19 10:59:00
2,949,126.58869,43.85954,619,0,1378045.0,06-19 11:17:00
3,949,126.58654,43.86182,619,0,2474922.0,06-19 11:38:00
4,949,126.59411,43.86352,619,0,3876575.0,06-19 12:47:00
5,949,126.59248,43.86317,619,0,2816199.0,06-19 12:55:00
6,949,126.58667,43.85973,619,0,3250145.0,06-19 11:10:00
7,949,126.59111,43.86181,619,0,2895320.0,06-19 11:44:00
8,949,126.59236,43.86109,619,0,2232134.0,06-19 12:28:00
9,949,126.58817,43.86303,619,0,2560257.0,06-19 13:10:00
10,949,126.59213,43.86248,619,0,3050947.0,06-19 12:08:00
11,949,126.59375,43.84381,619,0,19093.0,06-19 09:52:00
12,949,126.59119,43.84149,619,0,2795562.0,06-19 15:56:00
13,949,126.59115,43.8415,619,0,1269220.0,06-19 16:52:00
14,949,126.59478,43.84423,619,0,420525.0,06-19 17:20:00
15,949,126.59313,43.83986,619,0,1085790.0,06-19 16:31:00
16,949,126.59018,43.85552,619,0,2125993.0,06-19 18:25:00
17,949,126.58717,43.84061,619,0,245080.0,06-19 15:12:00
18,949,126.59114,43.84131,619,0,2144581.0,06-19 15:51:00
19,949,126.59229,43.83957,619,0,1219074.0,06-19 16:23:00
20,949,126.59238,43.8535,619,0,3395958.0,06-19 17:36:00
21,949,126.58815,43.83857,619,0,4199245.0,06-19 15:19:00
22,949,126.5959,43.84339,619,0,2018868.0,06-19 17:10:00
23,949,126.59224,43.85562,619,0,1777816.0,06-19 18:03:00
24,949,126.59422,43.84032,619,0,125953.0,06-19 16:45:00
25,949,126.59225,43.84045,619,0,1703609.0,06-19 16:04:00
