,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,4474,07-02 08:13:00,126.567,43.812,702,1,
1,4474,07-02 09:43:00,126.551,43.805,702,1,
2,4474,07-02 11:57:00,126.565,43.812,702,1,
3,4474,07-02 12:02:00,126.565,43.813,702,1,
4,4474,07-02 15:03:00,126.544,43.819,702,1,
5,4474,07-02 10:17:00,126.54579,43.81165,702,0,1118279.0
6,4474,07-02 11:21:00,126.55212,43.81178,702,0,1563540.0
7,4474,07-02 10:40:00,126.54613,43.81609,702,0,1123644.0
8,4474,07-02 10:51:00,126.54696,43.81647,702,0,682863.0
9,4474,07-02 11:07:00,126.55011,43.81572,702,0,794437.0
10,4474,07-02 11:13:00,126.54931,43.81381,702,0,3838471.0
11,4474,07-02 09:10:00,126.55727,43.80094,702,0,4208832.0
12,4474,07-02 09:41:00,126.55116,43.80515,702,0,525051.0
13,4474,07-02 19:19:00,126.56856,43.81899,702,0,927181.0
14,4474,07-02 12:29:00,126.55843,43.81322,702,0,2541850.0
15,4474,07-02 14:23:00,126.54945,43.82059,702,0,612344.0
16,4474,07-02 13:55:00,126.55265,43.82019,702,0,2698605.0
17,4474,07-02 15:28:00,126.54312,43.81964,702,0,1857669.0
18,4474,07-02 12:35:00,126.55841,43.81491,702,0,4287600.0
19,4474,07-02 13:07:00,126.56158,43.81642,702,0,3610317.0
20,4474,07-02 15:00:00,126.54581,43.82006,702,0,833793.0
21,4474,07-02 15:12:00,126.54438,43.81864,702,0,80610.0
22,4474,07-02 17:11:00,126.56698,43.81227,702,0,903606.0
