,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.0,80.27698816619879,5323.111846088803,4597.527627128478,4830.828567099055,4975.013406990156,5077.158936621365,5013.851507869709,5199.491279808503,4014.979795404333,4111.427463027523,4235.087423592401,4323.652690222809,4261.724936844286,2926.7632635143686,3026.0533767769516,2972.44725865225,3012.5941798816425,3267.671807485939,4163.459727216881,4262.948354302109,5159.339659963323,4851.556386404896,5074.013729308522,5066.12714789234,5318.902826386133,5373.221253273099,3086.135446265108,3917.740034148345,4026.3944220374956,3072.6848426277443,2613.341690888622,3280.6160198808607,4358.487992034416,5113.311535928392,5449.528808929555,6156.01261283631,6079.614476493252,6709.104112374635,3286.476444423147,3485.8261982889685,3673.3987099867672,4135.636131949308,3994.679194057321,3979.8664838591885,3537.9205399948055,3434.9679423510647,3766.6365173027593,3539.9032618283136,5290.808249877026,3063.6403141120977
1,80.27698816619879,0.0,5288.470900801505,4561.904468003723,4794.086599022656,4940.008912889097,5043.911290761322,4982.809189425664,5164.259104701181,3983.55633030305,4078.6918210503,4199.247620718268,4288.973494827252,4229.16094666618,2900.6537851306844,3000.248898220285,2946.5236157657055,2987.0835663148746,3242.536686121732,4133.008538247265,4231.4757307642685,5127.354009734285,4815.186703537585,5038.685518367626,5030.705151111109,5284.380738424835,5336.791226103092,3053.9211250034978,3885.049538993716,3989.2145577822416,3045.4551086502884,2587.260040052403,3243.8962904141063,4311.3370401673865,5069.984689781601,5410.704958777913,6114.310211976032,6036.562613883088,6670.073502253602,3254.6990893519255,3438.7336555563115,3626.998441508118,4089.511683962498,3955.425424350237,3940.2034881588206,3508.7692756560937,3403.041944711518,3738.802159589623,3513.8705911274196,5255.930055739014,3010.896063983191
2,5323.111846088803,5288.470900801505,0.0,729.1865344501621,514.9668251650231,349.2414998995453,264.5805839698333,398.18206339682314,131.13235046807844,1322.1755671648857,1216.8881007544196,1091.4908521645593,999.5101410540582,1068.965274152099,2434.4324988737917,2341.46916288944,2391.993698465946,2357.4418041022036,2118.2470639300946,1188.1820351271554,1078.3921182556262,249.91858178462294,487.8286791419841,254.26662318823196,263.395635889408,9.640180985687497,141.32865599001315,2239.877634726492,1409.7105841529897,1308.2297100557687,2282.698589725388,2739.2572981368503,2047.1473940051621,1303.5157671545837,678.3912174550163,338.25469086545405,1006.7649800036471,1013.5152893567991,1431.5829061553204,2041.8162973054223,1999.2533669940528,1816.6420694178332,1422.32731254126,1363.579824171318,1384.140604136905,1811.4029626030092,1893.4840707846702,1606.5321612071732,1848.2139695924052,36.7697627035496,2513.994759720328
3,4597.527627128478,4561.904468003723,729.1865344501621,0.0,244.01651386885177,380.0122207385079,506.03508280079666,515.1023969137719,602.7557932917732,630.6099360148407,514.3414830291839,362.802473892798,279.5136519792441,382.3575097256928,1730.8800652576356,1642.0665799126573,1690.4235517042791,1658.7450579689182,1432.4758800893308,530.2325055882072,416.6224482863321,613.5891572513011,258.34242654056186,477.05423188940443,468.9057714042408,725.8443378611327,777.3086696077421,1519.9460726847055,699.4799859800627,579.4775653045328,1579.1020336081501,2028.808010438175,1318.8432737477451,786.7278378496682,738.6359104415839,879.5366891431133,1621.550821737785,1580.701653472193,2126.5416142786585,1325.029925166146,1300.1839724891502,1128.1094352644811,808.8291519860695,642.8347808730534,665.5203622021668,1114.1466770085324,1178.0170683481447,935.8492206122335,1174.369672620373,695.5265037482247,1814.8286422190513
4,4830.828567099055,4794.086599022656,514.9668251650231,244.01651386885177,0.0,187.10040942373107,344.27007733627954,426.79760266444293,384.0778488105774,874.3027880546031,758.351301840792,598.0085069391753,522.7407774848491,624.140793027308,1973.9208572266932,1885.5908832795462,1933.7175759922022,1902.318518799305,1676.4753071124378,768.049665258228,653.4647495725159,464.652871381279,32.68837731223847,262.5603780719363,252.80612439941729,513.4307052659336,543.0145088770668,1758.9679638376397,942.8288495981584,805.1319713852774,1822.2368253642242,2270.457516844834,1550.264814255032,843.5482416118158,545.487908435975,635.687768386561,1377.590879942686,1338.2912880457227,1886.1137390576575,1565.625247309678,1484.840362530643,1303.460680569363,926.8287321282099,851.722349951893,871.3751024050545,1358.0679215405228,1419.2804638246203,1178.3826801634982,1417.650307677035,479.0909440939194,1999.9172061128138
5,4975.013406990156,4940.008912889097,349.2414998995453,380.0122207385079,187.10040942373107,0.0,158.99924074107858,272.6452482056101,224.93847723737233,982.8011875562305,873.8421759369684,742.2624585854286,651.5495416920352,728.5003911851171,2094.0497925354566,2002.517207272387,2052.3005051292203,2018.771987549164,1783.9148540635172,856.9335634490636,744.1446178828926,279.64172412588124,155.07443802562943,101.36051241278857,95.40634719757871,345.8322531505133,410.4238312679355,1893.4617663863378,1065.3656683527404,959.3165023798166,1942.133333732483,2396.5310253943558,1698.0408921139706,1027.6224540278454,611.8971350699735,548.3209971565501,1288.973411052526,1267.6502422008482,1762.4339747031547,1696.3582059930955,1662.6111779833866,1483.634612492142,1113.7604319798106,1017.6165608160281,1038.9425623010761,1472.2526431847605,1548.3406333234566,1275.5259114319185,1517.329063319371,315.99223119870453,2178.0899380583164
6,5077.158936621365,5043.911290761322,264.5805839698333,506.03508280079666,344.27007733627954,158.99924074107858,0.0,163.10953665627872,185.24076854291582,1067.1632153683825,966.0317846106294,859.4312523657837,759.8199193496658,816.2655948092867,2178.160870997215,2084.1811961072026,2135.210725668269,2099.9391746764886,1858.4402148262,928.752461360739,821.025633623223,120.67491660674875,311.7231438844528,145.05519241069933,151.9425051693349,257.61037400488243,373.08445614489546,1991.368215421858,1159.6729643786541,1081.008649194802,2026.7277606743517,2484.9287546237483,1808.9194243708755,1186.4918372738807,726.3222130473741,550.1858804597631,1263.188439050863,1259.6239520920203,1695.386379917142,1791.8743163486795,1803.3690137717876,1627.5202182228106,1268.5924640501726,1148.8490235720121,1171.5345614716844,1554.936926469006,1643.3033187898238,1345.918088392152,1587.2132691326517,242.33823584919534,2318.6488350075915
7,5013.851507869709,4982.809189425664,398.18206339682314,515.1023969137719,426.79760266444293,272.6452482056101,163.10953665627872,0.0,344.6014959810987,999.3621527425848,909.2665618095475,837.4735848534233,729.3792689664346,758.893706320932,2099.7726645151747,2003.65232757057,2055.7474120448373,2018.8212143213739,1771.8664371693087,850.8989558113283,751.6209072968543,158.8317777856285,395.49116031848286,300.44403758509713,305.22934717210666,389.57030260209433,523.1507443490682,1929.3911844749475,1101.412258709566,1060.2621334210942,1949.5636768396378,2409.979002694188,1764.5005230943616,1260.4185809385385,876.9377146083207,707.9943961051895,1404.9333842436213,1409.211249358475,1808.2475563271942,1728.2829187595376,1808.2642637449485,1640.4283096652157,1315.8422036139527,1142.1688054389174,1166.8520627589626,1478.892830262475,1580.1629314363468,1259.4726902825753,1497.969276107854,384.76326415212156,2320.715951655901
8,5199.491279808503,5164.259104701181,131.13235046807844,602.7557932917732,384.0778488105774,224.93847723737233,185.24076854291582,344.6014959810987,0.0,1206.2422414288915,1098.292678843057,965.5429334174565,876.3335002615005,952.1221530353295,2318.081387792761,2226.1338806386143,2276.1386793114684,2242.3068108529915,2005.9317574571764,1077.0645455349866,965.3994625913383,233.11760073310666,357.40498680784725,125.71365786765453,134.14021106679684,130.362349841419,194.14224092053342,2118.388850499056,1290.1248870457814,1180.6246018144545,2166.1943491519564,2621.1255090626614,1921.5830009567637,1179.5416384536006,601.0121313453313,364.94682531592576,1084.912136101027,1076.5323962425784,1540.14089187297,1921.2809549889485,1868.1322385191497,1685.5323934624992,1293.242412971347,1233.8542904025237,1254.1551133876071,1695.8183623487764,1773.2376389947888,1495.990733339709,1737.8960505104099,95.01600128163382,2382.8624119419396
9,4014.979795404333,3983.55633030305,1322.1755671648857,630.6099360148407,874.3027880546031,982.8011875562305,1067.1632153683825,999.3621527425848,1206.2422414288915,0.0,119.9331850645781,330.7642532910565,358.3234267209904,254.32492071985104,1112.283319909842,1019.8939035124563,1070.0303876134312,1036.069143003238,803.1547858178232,158.2742266965914,247.9691062630394,1144.6387996133165,886.0601090312588,1084.132982978392,1077.676553431847,1316.9236949140145,1392.6865067695742,930.0514886511562,119.18133231270888,317.6943059775612,960.5244431474043,1417.8170243099664,782.6399111477416,995.5826090885881,1328.9451195076049,1508.5868978156313,2251.7826249999907,2210.8566580302368,2745.159659542178,728.9245805043811,992.2157289194334,887.8930857195265,857.1262675462294,433.9613166609775,457.4101281196252,489.57912592244594,580.8385388648827,309.07187725435233,544.175144043324,1292.489723469948,1455.4676499897928
