,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,2688,08-14 08:19:00,126.545,43.85,814,1,
1,2688,08-14 08:19:00,126.544,43.85,814,1,
2,2688,08-14 17:24:00,126.516,43.807,814,1,
3,2688,08-14 13:46:00,126.5192,43.81313,814,0,223720.0
4,2688,08-14 13:57:00,126.51708,43.81156,814,0,4101918.0
5,2688,08-14 14:11:00,126.51759,43.80992,814,0,39608.0
6,2688,08-14 14:30:00,126.51841,43.80862,814,0,3187553.0
7,2688,08-14 13:17:00,126.52044,43.80859,814,0,288376.0
8,2688,08-14 14:51:00,126.51619,43.80817,814,0,781692.0
9,2688,08-14 11:59:00,126.52501,43.81694,814,0,1749938.0
10,2688,08-14 12:08:00,126.52371,43.81641,814,0,2898847.0
11,2688,08-14 12:43:00,126.52106,43.8161,814,0,4436919.0
12,2688,08-14 12:52:00,126.52134,43.81511,814,0,2519051.0
13,2688,08-14 12:57:00,126.52306,43.81514,814,0,4008436.0
14,2688,08-14 10:33:00,126.5327,43.82525,814,0,4327626.0
15,2688,08-14 10:45:00,126.53244,43.82437,814,0,3223231.0
16,2688,08-14 10:18:00,126.5326,43.82484,814,0,4364073.0
17,2688,08-14 10:56:00,126.53263,43.82445,814,0,1267327.0
18,2688,08-14 11:17:00,126.53181,43.82223,814,0,492765.0
19,2688,08-14 12:23:00,126.52491,43.81552,814,0,3621334.0
20,2688,08-14 13:09:00,126.52377,43.8149,814,0,3311853.0
21,2688,08-14 13:22:00,126.51899,43.80762,814,0,3238065.0
22,2688,08-14 14:03:00,126.51724,43.81129,814,0,474743.0
23,2688,08-14 14:58:00,126.5168,43.80921,814,0,3353258.0
24,2688,08-14 14:18:00,126.51677,43.8093,814,0,4260583.0
25,2688,08-14 14:40:00,126.51612,43.807,814,0,1973839.0
26,2688,08-14 15:06:00,126.51425,43.80713,814,0,3637669.0
27,2688,08-14 11:32:00,126.52916,43.82474,814,0,3228811.0
28,2688,08-14 12:31:00,126.52472,43.81799,814,0,2668291.0
29,2688,08-14 11:47:00,126.52139,43.81809,814,0,718023.0
30,2688,08-14 11:01:00,126.53158,43.82415,814,0,1527059.0
31,2688,08-14 09:59:00,126.53398,43.82791,814,0,412620.0
32,2688,08-14 11:39:00,126.52592,43.82394,814,0,382386.0
33,2688,08-14 16:21:00,126.5128,43.81848,814,0,4390609.0
34,2688,08-14 16:33:00,126.51029,43.81149,814,0,4184274.0
35,2688,08-14 16:56:00,126.51181,43.8073,814,0,3826177.0
36,2688,08-14 17:02:00,126.50483,43.8029,814,0,2396839.0
37,2688,08-14 17:10:00,126.50406,43.80406,814,0,4341048.0
38,2688,08-14 17:16:00,126.50402,43.79748,814,0,63132.0
39,2688,08-14 20:02:00,126.52838,43.82302,814,0,1457216.0
40,2688,08-14 16:00:00,126.51921,43.82481,814,0,2725497.0
41,2688,08-14 16:06:00,126.51823,43.82324,814,0,3227981.0
42,2688,08-14 16:14:00,126.51508,43.81976,814,0,3794347.0
43,2688,08-14 17:42:00,126.5203,43.81885,814,0,3568313.0
44,2688,08-14 17:51:00,126.52014,43.81907,814,0,205990.0
45,2688,08-14 18:15:00,126.52857,43.82051,814,0,418519.0
46,2688,08-14 18:23:00,126.52757,43.82182,814,0,959672.0
47,2688,08-14 17:56:00,126.5283,43.81838,814,0,4231426.0
48,2688,08-14 18:08:00,126.53026,43.82003,814,0,3234170.0
49,2688,08-14 17:31:00,126.51598,43.80733,814,0,80543.0
50,2688,08-14 19:06:00,126.51965,43.82943,814,0,2597459.0
