,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.0,3423.540239336225,3626.5582174952533,3529.4129482624016,3336.9284446725696,2130.304927586995,2119.799813356898,2274.5708768539816,2265.641153424954,2177.5683480110965,2277.410006787796,2244.1527743339234,2302.3213093956488,3614.84037375529,1830.406349867109,1835.8846582800675,1968.2045698956329,2205.852158543966,2049.7553309749533,2147.3421577686213,2081.637857033892,2209.6370192704508,2275.777603130974,3381.916149009299,3525.5878887228837,17.973025489947723,2048.8175303787602,2201.736962141096,2166.5906401971197,462.58355602897916,252.0050464884497,820.126572655565,301.8264127526378,427.43229212792545,516.6996932031249,981.648066261896,1166.0343699653001,268.7899097280076,634.3839803659286,666.8840956386967,411.72199356894663,607.245613019443,549.8223797185917,539.3317249409246,611.0978564096824,875.2798358076759,382.051487786736
1,3423.540239336225,0.0,268.6941062556679,303.5294118091759,190.57025855062733,2147.9913764961802,2995.9379761752593,2892.5468998637257,2050.082084778928,2340.194893807274,2577.1497204064653,2878.4257237491606,2778.396399701963,615.807675534204,1854.6904608121674,2062.124088491131,1974.378638415009,1844.643112638277,1808.3061674816006,2196.373825068684,1989.9544732341126,2141.8469004887356,2646.2742532625325,1111.2627472828194,309.56847821161386,3415.2626582877724,1837.1621608671348,2267.8153431262817,2345.1759555678223,3016.2222383611597,3180.592295274792,3578.0964792881255,3272.7573421184056,3129.890923984098,3134.3203974872144,4312.696628188888,4150.830008233005,3393.6088126334894,3413.6487034163683,4086.093199163286,3759.0689839225415,3495.5109634872597,3556.279999427692,3611.5415741285865,3618.5640242767868,3623.4238782604916,3519.369796915545
2,3626.5582174952533,268.6941062556679,0.0,149.87220436731684,289.63130066330257,2415.502808565182,3263.855335410014,3161.1845106603105,2318.5290164981075,2608.4667493226216,2845.8267290282847,3146.9984968651024,3047.084975922574,782.5814904031503,2108.0194850365106,2322.0750202587465,2237.2835845548534,2111.743990202307,2070.999729255904,2464.195526653299,2255.8824842623017,2410.081939643054,2914.947403007854,1337.7323842103783,158.5595636051859,3619.086377188722,2100.367717340578,2536.1634365153245,2613.3823331671883,3207.7885225106174,3380.4413791019574,3736.5168797948027,3462.0647714891415,3316.308680300932,3313.871593341546,4494.968951891722,4305.859107527484,3582.6814385401617,3581.7058086846723,4284.871156295757,3949.8462084259613,3665.7262181773035,3730.7138751607013,3787.7145451074057,3790.5609513388727,3779.225896818012,3702.9379661451762
3,3529.4129482624016,303.5294118091759,149.87220436731684,0.0,220.98024367414047,2402.1906711548518,3251.6768652044493,3157.0928127043644,2312.624361815237,2600.109800443827,2843.459901574619,3141.555169908242,3045.148080930661,889.2301186749057,2061.5443260312477,2286.3545697351647,2208.451253020938,2097.108116375286,2042.1957956723008,2452.648259718015,2235.976415526781,2401.779029067343,2912.3124080550706,1413.238881508578,8.941503896885878,3522.4678487772658,2072.74325487556,2528.6953007559537,2604.421535807066,3104.362489491762,3281.649802693467,3616.359267184807,3356.9909679556195,3209.866406510888,3203.856155134354,4385.077896710419,4183.839620179628,3477.3174264129525,3465.8633208873835,4184.365439933247,3845.00279947389,3550.7682123963964,3617.658130007083,3675.4332961637333,3676.2904774368394,3657.963475751635,3594.4732823325858
4,3336.9284446725696,190.57025855062733,289.63130066330257,220.98024367414047,0.0,2183.3704846707387,3032.7858158612366,2940.2825644377454,2095.7745284524835,2382.377297504724,2627.338632525972,2924.360855918753,2829.054010094582,801.2702040623549,1841.5578342495505,2065.41251379359,1987.5880898178912,1878.1781590362132,1821.3568354052245,2234.200485484226,2016.0151719456999,2184.180976863641,2696.066780921223,1263.2561312464998,221.648825505021,3329.464235181655,1851.9740870428902,2311.2440487528374,2386.5291979723866,2918.630011539882,3090.834243778687,3454.316451381407,3173.1707237996884,3027.73545774047,3026.3581426958167,4207.218829373118,4024.919868047883,3293.8321352587973,3296.758089525538,3995.328724678895,3660.8599347182067,3380.274897400465,3444.3215480408226,3500.9722132393313,3504.7271663072365,3497.860376974411,3414.8473241698484
5,2130.304927586995,2147.9913764961802,2415.502808565182,2402.1906711548518,2183.3704846707387,0.0,849.487307822574,769.5793715957071,149.63359124370677,212.42669128704284,476.1523272016874,749.8118072939155,669.9272870158001,1985.4345492300477,601.1072442567597,372.11392526291274,305.29560285856695,305.2421259300526,422.15751324663523,57.331448240790145,192.80029278379692,80.72553230467479,539.1955443408574,1513.5732519496023,2403.8782576868693,2114.0854622133947,388.19427127627233,156.8651345822908,213.03651991925395,1967.3759271829329,1984.6099957995664,2740.9635857113008,2176.664476736541,2106.0024680359265,2186.14759484844,3104.257030372013,3242.6875061854703,2270.467003318333,2515.0004314335415,2728.807990760632,2542.020798555734,2555.0775339186634,2557.686720772428,2582.6907265437835,2632.6541577100293,2802.903424750221,2429.588919828004
6,2119.799813356898,2995.9379761752593,3263.855335410014,3251.6768652044493,3032.7858158612366,849.487307822574,0.0,199.46181607654412,949.5508591744992,657.918624090348,458.8959530729177,183.426650329413,302.09940668956324,2796.5727805061497,1321.737263318758,1048.81848745638,1078.4040919428046,1154.6137724517669,1236.1272034205283,799.7122119547522,1021.8941307617168,855.2235993385821,396.33551310432057,2271.4929062319843,3253.355940022052,2101.8421404768415,1202.640497495148,731.2007285951246,652.1033735527286,2141.8033118516328,2068.606963817791,2880.6864152173735,2276.7160202810005,2261.783327649748,2365.308223433229,2999.4785366181545,3285.6108292429763,2336.02688958383,2658.6363771639585,2577.2057618345534,2504.63563795616,2670.6923083217234,2642.176489658534,2646.8864280042644,2712.255560106402,2942.099730661981,2485.1332921212793
7,2274.5708768539816,2892.5468998637257,3161.1845106603105,3157.0928127043644,2940.2825644377454,769.5793715957071,199.46181607654412,0.0,844.5202637751922,561.0203725142891,316.48067367856055,32.08933277995743,121.53808632703951,2660.783654580648,1302.938508955251,1030.3050360458788,1034.8952607219917,1070.6960693759886,1181.2870680981312,714.5838899002057,956.0941771610815,757.4645151142423,247.3485974077887,2119.134541047573,3159.2507472822886,2256.6856059642805,1147.0688609184408,630.1638931668975,558.2850478126007,2266.8422055857895,2208.178473349473,3018.090063357007,2415.930206863432,2391.4526875309166,2491.936990982604,3172.3370763689354,3440.187070982106,2481.3298714478838,2793.885253816048,2753.574632650492,2666.3591890035495,2810.670949754967,2786.942550154239,2794.844555576996,2858.2674130913147,3079.962359359661,2633.2395032173285
8,2265.641153424954,2050.082084778928,2318.5290164981075,2312.624361815237,2095.7745284524835,149.63359124370677,949.5508591744992,844.5202637751922,0.0,291.63349953776697,532.7507340821827,829.061113979314,734.2073423019953,1858.869318150224,646.8600668105973,464.2096713299851,361.54437967010006,247.49224939571081,424.07746465805184,168.8831419980658,224.91117867697722,97.98876916403827,600.981732158791,1372.3064547649622,2314.7566103946874,2249.6534406263427,394.05183517811827,218.42507759573573,297.7209226597519,2086.9652864593477,2113.218068068485,2858.6374659213666,2302.1853050603186,2226.3395387176397,2303.1549252544464,3242.166170919446,3368.1667875712806,2398.577924678299,2633.5863620852533,2870.6207580683863,2677.1496059040865,2676.44241538143,2682.210149323907,2709.0381694883044,2757.2426590474674,2920.3009674326217,2557.6107144503626
9,2177.5683480110965,2340.194893807274,2608.4667493226216,2600.109800443827,2382.377297504724,212.42669128704284,657.918624090348,561.0203725142891,291.63349953776697,0.0,263.9390973306349,543.0365347511433,458.17508070059125,2145.8745356664986,796.0702509872045,542.7890970839484,505.33748520642587,509.69919508478665,633.6608854824535,155.59431587838696,404.45987457880125,198.44851964966728,326.8612209952196,1642.6961770102828,2602.0663287228954,2160.6776545992084,599.5393011571058,73.48941404362944,11.48776291879999,2057.142510829634,2052.709508610768,2831.0349472271423,2251.4814740825045,2193.2717310540997,2280.0237524952445,3138.5158189745166,3313.499680928271,2338.1703581606994,2604.0166461288895,2748.456327724595,2587.8812189939117,2637.853189130624,2633.0921145331426,2653.4923333244965,2707.6004790352886,2893.3375643524328,2496.742356355643
