,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0,111.31709969261627,562.2968170103453,3696.4028644463865,3639.9126132219826,2259.0273863417997,2247.8431651046353,2178.8017678738247,2151.503697218345,2254.3270746448416,2900.2157965317692,543.8296773799167,548.2680039517813,530.7238680965976,666.9583736838356,675.7057332015964,337.9808121670097,956.4450032412434,3927.4660641176993
1,111.31709969261627,0.0,573.2049484721796,3638.7744097528507,3586.1464996401664,2169.8235973948326,2150.2991620309003,2074.978156494664,2042.4786244713605,2143.0180654157207,2824.223235581068,565.2764663713513,566.7121650189217,552.0066395127844,766.7005009192119,760.4335116064092,375.49276867200757,1056.0672782547963,3884.3238406019755
2,562.2968170103453,573.2049484721796,0.0,3232.8114206072673,3163.4894131122314,1982.4370875683503,2043.942120803658,2049.5875334287443,2114.030112134202,2316.950607759839,2525.011426160583,55.30135845123872,39.77906943186676,58.56138395132334,635.7503167706899,500.5954804958628,239.4127999841314,852.5627654343292,4448.58649572535
3,3696.4028644463865,3638.7744097528507,3232.8114206072673,0.0,155.7521752773574,1817.4976661532494,2078.4776458371384,2372.1228677256854,2718.73085365735,3125.4113419738524,1047.8426122779754,3280.522435588016,3267.2361424905316,3288.669495029071,3796.0508733094666,3622.851815073169,3456.6129202519683,3881.697586909186,6748.742804112986
4,3639.9126132219826,3586.1464996401664,3163.4894131122314,155.7521752773574,0.0,1839.2571702717046,2111.9031848491795,2408.220788501239,2757.4096455303143,3169.369927317127,1092.3081968012202,3209.9482465928136,3197.0186750570256,3218.5362217591946,3714.700058147346,3540.605237322781,3390.6947937498103,3790.84209729199,6767.481622679885
5,2259.0273863417997,2169.8235973948326,1982.4370875683503,1817.4976661532494,1839.2571702717046,0.0,305.75510527050983,595.3119951667277,943.3422470152019,1365.2511595309086,787.574736212653,2037.737007377797,2022.2161442037393,2039.6347355768162,2618.1871336438876,2475.2482097138795,2138.9422605513423,2814.832963715942,4931.404101331351
6,2247.8431651046353,2150.2991620309003,2043.942120803658,2078.4776458371384,2111.9031848491795,305.75510527050983,0.0,297.7679623073192,648.539608009792,1067.8124349120867,1032.2521369893836,2098.7044035577264,2083.293913165916,2098.682223272144,2674.242714883163,2544.062631563302,2172.6036498077997,2892.7699552438944,4677.757528688874
7,2178.8017678738247,2074.978156494664,2049.5875334287443,2372.1228677256854,2408.220788501239,595.3119951667277,297.7679623073192,0.0,350.77891036915173,770.9270858175606,1324.548286134243,2102.682174131882,2087.6949845386293,2100.7823057837895,2664.212820523386,2548.2918947315356,2148.456320953102,2901.7995330332897,4392.369594863203
8,2151.503697218345,2042.4786244713605,2114.030112134202,2718.73085365735,2757.4096455303143,943.3422470152019,648.539608009792,350.77891036915173,0.0,422.2618801993175,1670.9042759467075,2163.8881559462216,2149.754765189406,2159.8895181433604,2698.183924171427,2600.6900590124246,2175.950147636854,2954.4607499674084,4059.5354277314073
9,2254.3270746448416,2143.0180654157207,2316.950607759839,3125.4113419738524,3169.369927317127,1365.2511595309086,1067.8124349120867,770.9270858175606,422.2618801993175,0.0,2079.0475568321126,2362.160282912633,2349.2779811965265,2356.1299807986634,2855.652521179947,2779.7608055560054,2338.7342322123136,3127.6245075570123,3690.8327212312374
