,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,3156,126.585,43.895,714,1,,
1,3156,126.54863,43.91486,714,0,3118685.0,07-14 14:50:00
2,3156,126.54572,43.909,714,0,3584189.0,07-14 13:13:00
3,3156,126.55588,43.91668,714,0,3118065.0,07-14 15:26:00
4,3156,126.55508,43.91592,714,0,284742.0,07-14 15:04:00
5,3156,126.55754,43.91574,714,0,1996010.0,07-14 15:33:00
6,3156,126.55134,43.91253,714,0,4183373.0,07-14 14:09:00
7,3156,126.55311,43.908,714,0,3697006.0,07-14 15:42:00
8,3156,126.55066,43.90382,714,0,3633722.0,07-14 15:53:00
9,3156,126.55041,43.90644,714,0,2509709.0,07-14 13:01:00
10,3156,126.54698,43.90915,714,0,497529.0,07-14 13:36:00
11,3156,126.54555,43.91656,714,0,2012096.0,07-14 14:42:00
