,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,3130.2817683449493,3290.104383620004,2531.961563125255,3568.8839337186273,3745.271505067273,3566.662251928895,3429.725394624588,3283.1686747694907,3001.0915995745886,3151.146096007889,2479.309934048243,2813.3717079279245,2938.2015905832986,3735.9922467252354,4254.76496400823,3813.7264957562475
1,3130.2817683449493,0.0,250.8219632330187,600.2342900020849,455.6050378969589,615.0441751025447,565.8753985381164,3957.817793607384,4682.281174649301,2480.5864062446626,3573.683423156045,945.8283056041187,1806.639948838155,1797.7999498662693,5196.498918574975,5994.276229395013,869.3048492918927
2,3290.104383620004,250.8219632330187,0.0,790.239920629757,290.035741320787,505.473522623343,638.2478595696404,4207.9852545108515,4930.921032822568,2727.0127622456057,3824.0841344859386,1192.0773601630635,2053.583245328361,2041.2708361369525,5445.653242933328,6241.7459525422755,925.57967920871
3,2531.961563125255,600.2342900020849,790.239920629757,0.0,1049.5048993425069,1214.1453380547794,1070.0946326116236,3622.1932189240783,4242.20104259524,2234.7463654404946,3234.1845643188444,577.1986712298262,1581.497928404932,1615.1480439286345,4761.9278715580895,5536.992608750457,1352.1040554900073
4,3568.8839337186273,455.6050378969589,290.035741320787,1049.5048993425069,0.0,227.45669156736164,516.0388497596816,4318.4592657554595,5090.391574315409,2812.96744323011,3939.0847643668985,1376.6610122367265,2147.6300104765483,2118.520883148382,5600.7516087996455,6407.537650500942,750.2789726096764
5,3745.271505067273,615.0441751025447,505.473522623343,1214.1453380547794,227.45669156736164,0.0,424.7218565854351,4321.467056512127,5133.996522744827,2802.922852250197,3947.1517299501384,1468.0562461494171,2150.5170021547497,2108.2505601850535,5639.479716684614,6454.8148467345945,582.6462460231143
6,3566.662251928895,565.8753985381164,638.2478595696404,1070.0946326116236,516.0388497596816,424.7218565854351,0.0,3907.810218382502,4744.351471176456,2385.7586387578626,3536.2800788446375,1163.2125218399574,1741.3262333836992,1692.7240989937125,5245.550839439015,6066.660387059155,303.4326792448897
7,3429.725394624588,3957.817793607384,4207.9852545108515,3622.1932189240783,4318.4592657554595,4321.467056512127,3907.810218382502,0.0,1157.16890544582,1525.9717554657643,388.01042316098346,3063.273056246667,2172.404069984855,2215.176226242288,1514.9798885082869,2350.487025963995,3912.835783159775
8,3283.1686747694907,4682.281174649301,4930.921032822568,4242.20104259524,5090.391574315409,5133.996522744827,4744.351471176456,1157.16890544582,0.0,2473.3153887336525,1366.0696980495331,3740.19562509478,3024.244934694401,3100.4628457231647,521.2981199290982,1322.6099796069518,4803.140844631475
9,3001.0915995745886,2480.5864062446626,2727.0127622456057,2234.7463654404946,2812.96744323011,2802.922852250197,2385.7586387578626,1525.9717554657643,2473.3153887336525,0.0,1166.3296674980768,1657.5716874188156,674.2055837557217,695.3203183538235,2939.932858315222,3780.442167408437,2387.448338078074
10,3151.146096007889,3573.683423156045,3824.0841344859386,3234.1845643188444,3939.0847643668985,3947.1517299501384,3536.2800788446375,388.01042316098346,1366.0696980495331,1166.3296674980768,0.0,2675.7349782381675,1796.6388970548524,1845.882059663325,1794.6993201488235,2637.898254316687,3551.645237678469
11,2479.309934048243,945.8283056041187,1192.0773601630635,577.1986712298262,1376.6610122367265,1468.0562461494171,1163.2125218399574,3063.273056246667,3740.19562509478,1657.5716874188156,2675.7349782381675,0.0,1007.2674651355884,1049.137310151156,4256.088146915891,5049.738224764659,1363.6054535593862
12,2813.3717079279245,1806.639948838155,2053.583245328361,1581.497928404932,2147.6300104765483,2150.5170021547497,1741.3262333836992,2172.404069984855,3024.244934694401,674.2055837557217,1796.6388970548524,1007.2674651355884,0.0,128.3688867332944,3516.1481196407385,4345.819732300534,1779.2410033866058
13,2938.2015905832986,1797.7999498662693,2041.2708361369525,1615.1480439286345,2118.520883148382,2108.2505601850535,1692.7240989937125,2215.176226242288,3100.4628457231647,695.3203183538235,1845.882059663325,1049.137310151156,128.3688867332944,0.0,3586.6029232096625,4420.019311375103,1710.7166642585823
14,3735.9922467252354,5196.498918574975,5445.653242933328,4761.9278715580895,5600.7516087996455,5639.479716684614,5245.550839439015,1514.9798885082869,521.2981199290982,2939.932858315222,1794.6993201488235,4256.088146915891,3516.1481196407385,3586.6029232096625,0.0,843.2073376759022,5294.922478596083
15,4254.76496400823,5994.276229395013,6241.7459525422755,5536.992608750457,6407.537650500942,6454.8148467345945,6066.660387059155,2350.487025963995,1322.6099796069518,3780.442167408437,2637.898254316687,5049.738224764659,4345.819732300534,4420.019311375103,843.2073376759022,0.0,6124.992589374534
16,3813.7264957562475,869.3048492918927,925.57967920871,1352.1040554900073,750.2789726096764,582.6462460231143,303.4326792448897,3912.835783159775,4803.140844631475,2387.448338078074,3551.645237678469,1363.6054535593862,1779.2410033866058,1710.7166642585823,5294.922478596083,6124.992589374534,0.0
