,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0.0,2262.268729352956,3649.066532716351,3043.2350625388467,3646.2049538634687,3586.9709739596656,3213.8247791634503,2197.453244624357,2980.4915811961637,2410.3212987105603,2230.581824569455,2254.1158953026325,1802.1682127179795,1992.1508609093876,2777.606150659586,2234.9051400336048,2251.7455390469127,2324.3448433176827,2267.633300106423,2147.2204642156253,2191.1127159609664,2130.3342482725907,2210.4608596642615,531.3417859319461,610.524444596211,524.0701358545444,689.5483389731706,698.1923696114834,454.9604935354182,909.7820481414975,4134.036078986755
1,2262.268729352956,0.0,2720.658867320396,2059.6052678426827,2387.436427697163,1796.5968051400766,1932.9348006113325,588.1517805146893,959.8403655438955,563.6237810449858,283.465438080703,574.54217433905,748.4681110569138,422.7586279583435,652.0738170081818,177.5745075146221,57.02473090275974,205.2846043339917,835.8993989483016,597.0043568987932,726.377703687797,754.9177779520876,110.28850363009055,2554.777938040634,2738.1187958122814,2700.1599980565616,2854.1284473613223,2831.2752170670888,2654.3022732849035,3061.4836568273963,4222.114368633141
2,3649.066532716351,2720.658867320396,0.0,684.6357375282237,539.5146133311007,1473.3134228426331,823.4839895489073,3301.3108166362445,2040.4669430930262,3273.8196675284053,3002.5768342119695,3293.7979325514248,2306.687722507367,2455.958640797819,2293.921743619101,2549.379589714337,2777.1880106012704,2915.692150702932,1920.1615798041737,2180.3785452416882,2045.3672458254605,2049.6781026693016,2628.8115275965342,3501.9490645262645,3684.145605769802,3732.446501163926,3793.3784898701606,3735.16673832406,3744.4038459418284,3885.9403529696997,6892.478630526883
3,3043.2350625388467,2059.6052678426827,684.6357375282237,0.0,627.6370209817504,1167.5136697371736,380.35937548141993,2633.32297605686,1484.2258342936466,2619.0999382931604,2338.8098610943566,2628.9494069382154,1622.2739607688861,1776.1155797429874,1694.2202160512936,1885.274354197096,2115.4270110258526,2258.908553922367,1243.5191985242604,1503.3708893195758,1367.4779483376026,1368.4565545015425,1963.5342206486596,2954.0002080902655,3145.3471788934285,3181.5945545538607,3260.6701397974325,3205.9156550269263,3184.852421140126,3377.473226998029,6210.15489909149
4,3646.2049538634687,2387.436427697163,539.5146133311007,627.6370209817504,0.0,945.5434891258136,473.5848158092099,2975.566631390482,1600.517062256361,2918.5885074765383,2670.4926376146327,2960.1139081992887,2103.7176839197577,2187.6372216723953,1883.7224415956393,2226.8628069721567,2444.4301450127377,2569.8761298658105,1655.0261619506732,1906.9101882432922,1780.246074033108,1801.1046474043715,2307.3468426018408,3577.0141775401557,3769.600517850889,3803.6502932103713,3885.6494997116674,3831.388910571408,3804.9561998657114,4004.5997558884164,6604.662993203003
5,3586.9709739596656,1796.5968051400766,1473.3134228426331,1167.5136697371736,945.5434891258136,0.0,789.3825927894292,2357.9166092198575,852.5164257591738,2246.1332163151014,2059.1550403617675,2327.760561578213,1817.89417827692,1756.222274796596,1172.9517576167207,1675.4686463452263,1849.4300114446246,1937.6587137156541,1329.7192968685592,1508.785919232305,1425.5023854794315,1477.3042543233357,1749.3728513232575,3656.68448831898,3857.3495221190483,3865.234632609617,3979.7138140861816,3934.7189580854474,3848.0833453063337,4138.825447504358,5970.025900847065
6,3213.8247791634503,1932.9348006113325,823.4839895489073,380.35937548141993,473.5848158092099,789.3825927894292,0.0,2519.9333992980673,1218.1169607839233,2474.7680805114314,2216.396997609752,2507.3058992065,1631.0498312614493,1716.6231164945102,1472.0553920574068,1768.0588749718518,1989.9369001701818,2120.972773610776,1182.354345782206,1435.8321330507645,1307.8930489162003,1327.7316864687791,1848.4836579007715,3179.8510055928036,3376.155449404885,3402.727580933411,3494.849063685311,3443.104800264998,3398.84455466979,3627.240997760796,6141.683762631105
7,2197.453244624357,588.1517805146893,3301.3108166362445,2633.32297605686,2975.566631390482,2357.9166092198575,2519.9333992980673,0.0,1507.3981266858527,223.4445751728513,305.8898820476793,59.293652062327446,1162.238242677255,888.7386140540499,1187.4235885469752,752.9425568117733,531.1852446977122,420.4161801263984,1393.6915149661047,1137.9474520632855,1273.9916961216734,1287.0829448853112,672.955664665997,2589.2302821817325,2750.096238875834,2691.237132565273,2855.0817259996165,2844.803647202805,2633.415034777924,3073.5482511863574,3635.6599642016968
8,2980.4915811961637,959.8403655438955,2040.4669430930262,1484.2258342936466,1600.517062256361,852.5164257591738,1218.1169607839233,1507.3981266858527,0.0,1394.2090647385908,1211.8213421248247,1475.9735399873628,1183.4729930110311,1013.696636817407,320.55614331050424,861.9666203119573,1009.830791546634,1087.8895473546916,783.7156294632123,834.922637485228,815.5974473780982,882.7752771064355,928.2455180183747,3150.3188574867518,3348.3863753044093,3335.9056581826962,3470.6942697702316,3434.66547328557,3305.522311510045,3655.0438759671865,5119.037435381966
9,2410.3212987105603,563.6237810449858,3273.8196675284053,2619.0999382931604,2918.5885074765383,2246.1332163151014,2474.7680805114314,223.4445751728513,1394.2090647385908,0.0,308.03971374730145,164.16879671376964,1244.1541305011442,940.3302038466849,1074.967736160212,741.0530495586257,510.328837396307,360.53974233691724,1399.350335934424,1156.0260814852318,1287.9886854697374,1312.3495380780055,667.860812181176,2789.845370015991,2954.7023651713853,2898.6534435758595,3061.566415936347,3049.445841774687,2842.274499422143,3278.9736119420827,3725.1168000123726
10,2230.581824569455,283.465438080703,3002.5768342119695,2338.8098610943566,2670.4926376146327,2059.1550403617675,2216.396997609752,305.8898820476793,1211.8213421248247,308.03971374730145,0.0,291.3796515191959,937.3894906454054,632.5099486098649,893.9794727365023,453.66512398986595,226.4603599429204,130.90639651466216,1106.1748692163512,856.6166093086508,990.7237002711572,1011.011594365717,375.4065422866762,2573.338305743249,2746.910588213995,2698.6142848213717,2858.2300453260527,2841.3385537348527,2646.693046045032,3071.988647376189,3941.4912857661266
11,2254.1158953026325,574.54217433905,3293.7979325514248,2628.9494069382154,2960.1139081992887,2327.760561578213,2507.3058992065,59.293652062327446,1475.9735399873628,164.16879671376964,291.3796515191959,0.0,1181.5862893325036,898.5351353487392,1155.497279403723,744.5269809453202,517.6180320723495,394.3518642158396,1392.9508161001438,1139.7527581273798,1275.1536673238604,1291.312507781743,665.5644693313824,2642.6560765956415,2804.608565736445,2746.4924315119174,2910.103237746548,2899.334464896287,2689.048967155634,3128.30586275917,3657.126601312247
12,1802.1682127179795,748.4681110569138,2306.687722507367,1622.2739607688861,2103.7176839197577,1817.89417827692,1631.0498312614493,1162.238242677255,1183.4729930110311,1244.1541305011442,937.3894906454054,1181.5862893325036,0.0,326.23952801061034,1020.3215646808961,611.041312393941,780.8280015404961,930.8714211881637,491.2748465952214,349.06823898551295,394.3359877214333,340.73371569305897,643.5488832492966,1974.8438262483796,2171.0373004601806,2154.6975638710387,2292.733745199016,2259.05280448154,2122.8222969421213,2482.6531193451374,4602.864301855135
13,1992.1508609093876,422.7586279583435,2455.958640797819,1776.1155797429874,2187.6372216723953,1756.222274796596,1716.6231164945102,888.7386140540499,1013.696636817407,940.3302038466849,632.5099486098649,898.5351353487392,326.23952801061034,0.0,785.5912847168717,290.096640687797,457.6212590091839,610.6796231111301,537.9719429801772,280.7949939715425,411.8076958557829,408.51644464971844,317.32187874233114,2223.9335160363757,2415.042811151981,2388.364496994644,2534.6447873020575,2505.9107312361525,2349.661315371501,2733.530072649375,4437.492245118992
14,2777.606150659586,652.0738170081818,2293.921743619101,1694.2202160512936,1883.7224415956393,1172.9517576167207,1472.0553920574068,1187.4235885469752,320.55614331050424,1074.967736160212,893.9794727365023,1155.497279403723,1020.3215646808961,785.5912847168717,0.0,579.4297920647059,698.9769082985364,768.6108027963504,735.5969103587648,682.3813807768913,715.8613203120595,782.038206376136,635.7627945388002,2991.4788126027743,3185.913620418535,3164.455065417064,3306.8230696821856,3275.165712924745,3128.446387108466,3500.338305621243,4800.084526311694
15,2234.9051400336048,177.5745075146221,2549.379589714337,1885.274354197096,2226.8628069721567,1675.4686463452263,1768.0588749718518,752.9425568117733,861.9666203119573,741.0530495586257,453.66512398986595,744.5269809453202,611.041312393941,290.096640687797,579.4297920647059,0.0,231.30829836897516,382.62176093234245,658.3480646766716,421.6181007725458,549.3186704973501,579.9308790221775,80.49468320816094,2494.640582615716,2682.853739683966,2651.3567138521157,2801.119890839055,2774.7802604061785,2609.4484771171924,3003.702461991333,4378.360697753344
16,2251.7455390469127,57.02473090275974,2777.1880106012704,2115.4270110258526,2444.4301450127377,1849.4300114446246,1989.9369001701818,531.1852446977122,1009.830791546634,510.328837396307,226.4603599429204,517.6180320723495,780.8280015404961,457.6212590091839,698.9769082985364,231.30829836897516,0.0,156.32642313433104,889.1616988888018,647.0209874502985,777.9369353837812,804.32922230416,158.0042360823375,2554.659997487711,2736.194232506239,2696.1201408913626,2851.3540501431535,2829.6847777653243,2649.003559051427,3060.153555553274,4165.461176362228
17,2324.3448433176827,205.2846043339917,2915.692150702932,2258.908553922367,2569.8761298658105,1937.6587137156541,2120.972773610776,420.4161801263984,1087.8895473546916,360.53974233691724,130.90639651466216,394.3518642158396,930.8714211881637,610.6796231111301,768.6108027963504,382.62176093234245,156.32642313433104,0.0,1040.5895119522563,802.002539778233,931.6607901091327,959.6990371131087,313.3983732095972,2650.3459766636934,2827.6939103232085,2782.9888026223543,2940.813080862796,2921.7779615506565,2733.095498574227,3152.5145692032243,4051.45840900118
18,2267.633300106423,835.8993989483016,1920.1615798041737,1243.5191985242604,1655.0261619506732,1329.7192968685592,1182.354345782206,1393.6915149661047,783.7156294632123,1399.350335934424,1106.1748692163512,1392.9508161001438,491.2748465952214,537.9719429801772,735.5969103587648,658.3480646766716,889.1616988888018,1040.5895119522563,0.0,260.2254001874252,126.24119173278045,153.2301787446867,732.4901950671833,2388.4786859848045,2588.27893394337,2583.3140588609444,2711.0904032011886,2671.959949414255,2558.3883827899504,2888.280628712047,4974.990558505697
19,2147.2204642156253,597.0043568987932,2180.3785452416882,1503.3708893195758,1906.9101882432922,1508.785919232305,1435.8321330507645,1137.9474520632855,834.922637485228,1156.0260814852318,856.6166093086508,1139.7527581273798,349.06823898551295,280.7949939715425,682.3813807768913,421.6181007725458,647.0209874502985,802.002539778233,260.2254001874252,0.0,136.39192544379566,158.3621611475192,489.02318865287356,2322.3904855779406,2519.1259351053736,2503.6190220860403,2640.992390068812,2606.7120890138244,2471.8904739928084,2829.496978323578,4715.451244589298
20,2191.1127159609664,726.377703687797,2045.3672458254605,1367.4779483376026,1780.246074033108,1425.5023854794315,1307.8930489162003,1273.9916961216734,815.5974473780982,1287.9886854697374,990.7237002711572,1275.1536673238604,394.3359877214333,411.8076958557829,715.8613203120595,549.3186704973501,777.9369353837812,931.6607901091327,126.24119173278045,136.39192544379566,0.0,67.97936624109204,620.1431849595969,2336.248157856304,2534.913247302162,2525.1674381307075,2657.435051774705,2620.472158661271,2497.155207516835,2839.9823611360903,4849.068191828723
21,2130.3342482725907,754.9177779520876,2049.6781026693016,1368.4565545015425,1801.1046474043715,1477.3042543233357,1327.7316864687791,1287.0829448853112,882.7752771064355,1312.3495380780055,1011.011594365717,1291.312507781743,340.73371569305897,408.51644464971844,782.038206376136,579.9308790221775,804.32922230416,959.6990371131087,153.2301787446867,158.3621611475192,67.97936624109204,0.0,646.4328929557302,2270.128544328098,2468.9845529695594,2460.0155449986732,2591.5644277886795,2554.28519394795,2432.577379032478,2773.406196716475,4842.818936795295
