,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,0.0,3490.4823846312333,3435.858126974309,2165.6612166997174,3447.4872688383007,3792.647501538097,3637.1703508696896,2624.104914181816,2225.68354369724,2126.7341346260732,2192.9481875956344,3032.5293158399913,2138.1507785146223,2187.772536925936,2047.5652881898773,2231.697333484687,1992.827080819318,1796.4842664552798,1906.1941754844884,2181.83693228255,1928.0484564238427,1870.0225951353223,2139.730879737389,2061.528908635248,594.9129197191434,706.9111373841431,396.0476283262963,647.7906596301291,740.3385809934286,374.3684616414631,385.9261658915585,531.8487338278076,378.94646691959116,4301.281733754951,385.65391556951386
1,3490.4823846312333,0.0,484.6900551206908,2275.598598139283,646.6924199311013,699.6214553474854,945.3889514878973,1400.537028326025,3242.1111389828498,2931.8529364744786,3151.85399212684,1112.8672666574091,2077.5002282630803,2494.154660111887,2521.3899037329666,2719.5430616829058,2169.818759067448,2393.648031886192,2438.392518635833,2197.5894520302522,2098.083517361327,2276.3193558023063,2024.8247860946665,2526.786476629694,3507.821977288325,3650.1801966320195,3544.290245142195,3444.4383581876373,3682.669497148407,3197.8633097323786,3182.833142921112,3007.380074417043,3113.115093828709,7041.555473061854,3157.1036850861733
2,3435.858126974309,484.6900551206908,0.0,1945.7682663532157,162.5075189948314,377.85704645198683,481.12417731730875,1057.9731670312437,2894.909758346089,2592.9439539757636,2806.840692380679,690.499072346155,1767.5114770173097,2152.0575359864765,2199.7550233886095,2367.698120330501,1880.995949970789,2122.7785040812805,2144.108441793241,1869.546374386885,1832.4025561846352,2001.9981281042933,1719.9013023461791,2202.7989105224297,3535.332726660738,3687.4868583464545,3543.2209305890965,3480.468613763004,3722.823943953216,3180.2062311084906,3165.3569290996365,2991.4587933249,3067.667863552321,6748.560018385075,3134.3548917674198
3,2165.6612166997174,2275.598598139283,1945.7682663532157,0.0,1863.1734278481574,2181.5467214230903,1885.9582505347428,888.6364738322475,968.4552915095454,656.4159601712773,877.5897183445054,1286.8943483917892,218.36616088364093,226.75847554005065,255.80661456824612,458.5770946236046,242.4420417634952,369.2111218128063,277.6907784770093,78.09491344078437,371.3710229383085,312.2314794177855,274.6865425024971,257.5152842452627,2561.7822943783613,2724.1856957598748,2457.010833641786,2551.3140416312713,2764.499001789482,2106.3524378149705,2095.8289719818404,1974.0541408659515,1912.6661445622703,4804.957419281167,2051.7401820307236
4,3447.4872688383007,646.6924199311013,162.5075189948314,1863.1734278481574,0.0,348.17119557943306,330.9085248928621,983.9559507505153,2799.4695955527186,2502.241407902517,2712.649396231448,583.0250385407126,1695.3877777766245,2062.499405046508,2118.6591555093087,2272.600361775446,1816.621581478569,2063.403554343413,2074.927177227303,1788.4455418245923,1778.2360931569783,1942.3706551374682,1650.556821204052,2120.6810548858202,3573.7741187006236,3728.5063815165477,3572.2958187159447,3521.887276215117,3764.6322180601214,3205.4550462413813,3190.741731404152,3018.3038060717863,3084.212011432141,6667.92305744908,3158.148390780822
5,3792.647501538097,699.6214553474854,377.85704645198683,2181.5467214230903,348.17119557943306,0.0,365.95677481091707,1315.7458961182924,3099.7314866737934,2809.3336919982016,3014.786931192573,894.9093397312495,2023.4487252375045,2372.721502407478,2437.3221797227725,2575.2994777668705,2149.5696302896627,2398.697652134203,2403.733072477389,2108.5942709754727,2117.035613896518,2277.825980930142,1980.834143181256,2438.358999327293,3907.3809953489044,4060.555683441203,3910.963554742629,3853.636857251595,4096.184113920152,3545.76995309015,3530.9929144892058,3357.8482409829294,3427.809043500368,6980.760389051658,3499.067156542641
6,3637.1703508696896,945.3889514878973,481.12417731730875,1885.9582505347428,330.9085248928621,365.95677481091707,0.0,1061.5986559378173,2776.7101913421366,2494.7079226640044,2693.949263422872,627.1622478334934,1746.4661467676067,2064.3529735458796,2140.0646789190346,2257.042279694971,1881.8786407520788,2134.5097673137293,2124.4843146072703,1816.4893544385507,1865.9168261284372,2015.1732748257668,1709.0331161666634,2139.6219000771925,3804.1678796134643,3962.1078032071678,3788.818413103783,3756.745907797817,3999.2534963779967,3417.7531038275,3403.318892880462,3233.9767465710356,3283.6417666997513,6665.478464195652,3368.4570150643276
7,2624.104914181816,1400.537028326025,1057.9731670312437,888.6364738322475,983.9559507505153,1315.7458961182924,1061.5986559378173,0.0,1846.6351960741065,1540.0957913470697,1757.2418197610555,434.5375675598989,711.758170463421,1099.6067497424453,1141.9341216747964,1321.3719849025752,833.9110645774432,1083.176301337816,1090.9857627228403,811.9693436124679,806.0062094834532,962.4364830774368,666.6191592812638,1145.2055382517487,2862.013482413082,3025.008358165168,2817.6549137117377,2825.941973882747,3064.0251358153446,2443.9148873607314,2430.250401309633,2270.1131858013614,2289.1791594490724,5690.690645177043,2391.676109389471
8,2225.68354369724,3242.1111389828498,2894.909758346089,968.4552915095454,2799.4695955527186,3099.7314866737934,2776.7101913421366,1846.6351960741065,0.0,314.62022455065414,91.40117013767527,2216.562816223179,1176.6980198453837,747.9987364236429,735.9877421918561,527.2557982025053,1119.070281120904,974.9477459427862,869.5535555991486,1046.5186030280108,1228.6326024615564,1058.7584428469513,1232.273753108205,727.4594977970912,2763.3131469948617,2906.846571905355,2600.053809604606,2783.0781859863396,2944.4354063792553,2328.7078974081105,2323.6070341984055,2266.456485988294,2124.149133876287,3890.4908642165556,2280.6598346529786
9,2126.7341346260732,2931.8529364744786,2592.9439539757636,656.4159601712773,2502.241407902517,2809.3336919982016,2494.7079226640044,1540.0957913470697,314.62022455065414,0.0,223.21939924044543,1920.4461769626507,862.4900616380219,440.9379416082234,421.49018438021164,241.2273296576516,805.7575983658792,677.7830559090553,562.6958344090046,734.4956738316748,918.0323486559089,752.2222256322223,917.9175008787723,412.8414026485608,2629.763366391407,2780.8514815577955,2481.9507863036088,2640.7404499546187,2819.722650727139,2181.9353053519176,2175.131672616571,2098.084028599167,1976.2597813176296,4172.128287048213,2131.0033998105414
