,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,4474,08-11 09:09:00,126.567,43.812,811,1,
1,4474,08-11 10:23:00,126.557,43.809,811,1,
2,4474,08-11 14:42:00,126.55744,43.81561,811,0,4189561.0
3,4474,08-11 14:19:00,126.55455,43.81742,811,0,1555776.0
4,4474,08-11 17:39:00,126.5494,43.82054,811,0,746959.0
5,4474,08-11 10:50:00,126.55894,43.80236,811,0,3994113.0
6,4474,08-11 14:11:00,126.54955,43.81891,811,0,552067.0
7,4474,08-11 11:06:00,126.55822,43.79954,811,0,4318182.0
8,4474,08-11 11:25:00,126.55734,43.80094,811,0,2472936.0
9,4474,08-11 11:55:00,126.55087,43.80505,811,0,2181333.0
10,4474,08-11 12:12:00,126.54536,43.81038,811,0,746757.0
11,4474,08-11 12:39:00,126.54314,43.815,811,0,1766016.0
12,4474,08-11 12:57:00,126.5522,43.8117,811,0,4498355.0
13,4474,08-11 12:22:00,126.54541,43.81032,811,0,3463485.0
14,4474,08-11 13:55:00,126.54938,43.81694,811,0,3108636.0
15,4474,08-11 14:02:00,126.55055,43.81787,811,0,1148942.0
16,4474,08-11 13:20:00,126.55115,43.81459,811,0,2278880.0
17,4474,08-11 13:27:00,126.55122,43.81444,811,0,2090832.0
18,4474,08-11 13:41:00,126.55009,43.81642,811,0,1333109.0
19,4474,08-11 17:14:00,126.54458,43.81789,811,0,410260.0
20,4474,08-11 17:32:00,126.54925,43.82028,811,0,53803.0
21,4474,08-11 16:40:00,126.54264,43.81696,811,0,1471177.0
22,4474,08-11 16:50:00,126.54504,43.81965,811,0,2010488.0
23,4474,08-11 17:04:00,126.54462,43.81877,811,0,3089965.0
24,4474,08-11 17:21:00,126.54689,43.81962,811,0,2208219.0
25,4474,08-11 16:08:00,126.54304,43.81735,811,0,2278161.0
26,4474,08-11 16:18:00,126.54291,43.81734,811,0,4371509.0
27,4474,08-11 16:29:00,126.5426,43.81686,811,0,2619673.0
28,4474,08-11 19:25:00,126.56857,43.81872,811,0,883183.0
29,4474,08-11 10:24:00,126.5573,43.80864,811,0,460344.0
