,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,5039.51623661538,5210.6338597642825,4691.205072147687,5145.710964639181,6126.203238315859,3032.75953443113,4301.862989108371,3326.172168358545,3255.8198266562936,2412.286221443744,2530.522091325611
1,5039.51623661538,0.0,861.0786373085324,829.1065900034799,768.7176084577318,1097.6016567251154,2234.2499221870466,861.3295113568843,2038.0183215436557,1906.7994104390314,2798.241533547275,2575.846299488633
2,5210.6338597642825,861.0786373085324,0.0,521.7645264595799,102.12155601971607,1198.8233288936308,2205.1736331956313,966.2059924543659,1934.929756417801,1954.8268784417232,2826.4885920755996,2680.116751328663
3,4691.205072147687,829.1065900034799,521.7645264595799,0.0,455.23697696551994,1588.3684896314896,1698.3083411107839,471.8656479217247,1439.1601847432023,1436.1127517929483,2315.6840169474513,2160.883849400943
4,5145.710964639181,768.7176084577318,102.12155601971607,455.23697696551994,0.0,1195.364004008831,2151.193819298996,881.3962142751093,1886.7697400704762,1891.163231668489,2770.0412689877267,2615.662954884093
5,6126.203238315859,1097.6016567251154,1198.8233288936308,1588.3684896314896,1195.364004008831,0.0,3240.1810332861983,1857.190505122903,3005.5757223162045,2936.4540676663096,3835.0143525078824,3635.076612217644
6,3032.75953443113,2234.2499221870466,2205.1736331956313,1698.3083411107839,2151.193819298996,3240.1810332861983,0.0,1388.8782885945259,299.2163015471722,348.70631534717216,624.2157339643188,558.8081792904858
7,4301.862989108371,861.3295113568843,966.2059924543659,471.8656479217247,881.3962142751093,1857.190505122903,1388.8782885945259,0.0,1178.2366394101973,1079.29381606124,1977.8285283141654,1785.4475734977436
8,3326.172168358545,2038.0183215436557,1934.929756417801,1439.1601847432023,1886.7697400704762,3005.5757223162045,299.2163015471722,1178.2366394101973,0.0,348.56790495130105,914.087040041487,853.9384956828765
9,3255.8198266562936,1906.7994104390314,1954.8268784417232,1436.1127517929483,1891.163231668489,2936.4540676663096,348.70631534717216,1079.29381606124,348.56790495130105,0.0,898.5816862452854,725.3538680218263
10,2412.286221443744,2798.241533547275,2826.4885920755996,2315.6840169474513,2770.0412689877267,3835.0143525078824,624.2157339643188,1977.8285283141654,914.087040041487,898.5816862452854,0.0,304.6487660202611
11,2530.522091325611,2575.846299488633,2680.116751328663,2160.883849400943,2615.662954884093,3635.076612217644,558.8081792904858,1785.4475734977436,853.9384956828765,725.3538680218263,304.6487660202611,0.0
