,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.0,1822.3929926847777,1352.6414245788076,1450.403677720102,1233.9754407700145,1035.3933809314954,873.770748213594,1443.7021322064238,1382.0525006601547,801.2254108973797,721.3176115879558,903.1870452251026,1558.168287525456,1271.9635185251102,1281.890056956002,1840.4298291110943,2100.6177412366674,2032.174528340295,1631.495769879374,1370.9792257680795,1390.660770596109,1523.3825537328275,1767.6553252909243,770.8871242702025
1,1822.3929926847777,0.0,1957.7645053768501,1852.2403274103851,1017.2164813987958,1231.3397483573422,1300.5214229889507,1938.2990439466719,2050.9982909658697,1357.2532730079388,1384.3655137560772,1214.9742326356957,367.45785926865227,750.9646647295478,609.1269366199739,35.82914224112331,544.0373327600357,273.1951442508691,526.570283950516,451.79733239268,474.235142692762,353.36246514609144,118.01803049329449,1906.8867450604862
2,1352.6414245788076,1957.7645053768501,0.0,189.72537671477693,2075.3274419701156,2019.3067456894935,784.5261845923244,113.10870392884847,94.61071320347567,784.2359161059182,829.0233018955545,855.0271828006161,1590.553653640292,1217.6416479161362,1781.290552651205,1991.7710193002108,2462.8364707851442,2230.9378965411897,2134.8221994632268,1661.2989881627714,1792.0740132548713,1871.8373922842916,1986.5567184962454,2090.01059839989
3,1450.403677720102,1852.2403274103851,189.72537671477693,0.0,2060.48718803872,2027.8585118389701,774.5760274605645,98.80298838726118,266.153254983514,793.270218699986,852.1859190670287,831.8010352921124,1487.853145709162,1130.411987550398,1731.529409688061,1887.0585630032633,2371.1320284039575,2124.8630877393202,2070.6003820374012,1589.54593139245,1728.3530700544627,1797.2105389877688,1890.4983169473164,2162.152426084779
4,1233.9754407700145,1017.2164813987958,2075.3274419701156,2060.48718803872,0.0,256.1211460277038,1292.3727425448517,2112.069971592357,2149.628614081753,1292.7187709937325,1258.4967361511908,1229.0355413450068,1019.871452338201,1088.0129520643713,473.29503550845385,1011.3460029270469,1008.0008322207215,1086.3572961795778,556.2168932456553,718.1472679021252,589.4929297175628,673.8376228005383,907.6484835824738,974.8172336234824
5,1035.3933809314954,1231.3397483573422,2019.3067456894935,2027.8585118389701,256.1211460277038,0.0,1253.589695159681,2068.7475514502376,2086.083066903275,1238.3267959149894,1190.371203077159,1203.3611573898615,1176.3800017417698,1165.6787782246533,641.4120801754493,1229.842670354768,1263.04426827914,1326.460385802411,804.1136223388615,875.1082430795782,773.2879787305376,879.1019040157911,1128.225974364834,719.3130688015732
6,873.770748213594,1300.5214229889507,784.5261845923244,774.5760274605645,1292.3727425448517,1253.589695159681,0.0,820.4168584746074,862.6950574659558,79.00904532814914,154.15510323542864,85.89773297304744,947.1814461936075,565.605064400068,1011.0241919711589,1330.3941286585439,1752.361765598217,1564.725818176853,1378.185462645366,928.1030043400606,1040.3266044895454,1137.7875989787822,1299.7468646269663,1463.4063208586874
7,1443.7021322064238,1938.2990439466719,113.10870392884847,98.80298838726118,2112.069971592357,2068.7475514502376,820.4168584746074,0.0,172.07871315804587,830.4538196938784,883.0069836481456,883.9709340837875,1572.6855871523474,1209.4263315221433,1797.448679592823,1972.8905743457403,2453.0675070335787,2211.26522202661,2142.5181899872887,1663.771691176902,1799.7321123987438,1872.7438776287727,1973.5651109927658,2170.8592215585472
8,1382.0525006601547,2050.9982909658697,94.61071320347567,266.153254983514,2149.628614081753,2086.083066903275,862.6950574659558,172.07871315804587,0.0,856.9254040041997,896.5692509382598,935.9947634824633,1683.6805755291105,1309.360341648823,1865.3702333014764,2084.912432383204,2554.2171511337574,2324.137731468742,2221.6174342131176,1750.0286738803536,1879.1258453627281,1960.8507970570047,2078.7273469383795,2130.07500752559
9,801.2254108973797,1357.2532730079388,784.2359161059182,793.270218699986,1292.7187709937325,1238.3267959149894,79.00904532814914,830.4538196938784,856.9254040041997,0.0,80.17689315970395,149.29608797602734,1008.904881719026,631.9699147644928,1037.7347018183013,1386.2845386028941,1796.8125198761575,1618.5617877469954,1410.0154036660026,971.5261482124945,1076.1854762314617,1179.1399703433026,1351.3704773513896,1411.3967557717333
