,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,2632.363794172381,3646.2684389478986,3319.0300373442606,2940.892212853266,2862.3989217850603,2977.8225344673942,3261.681661321681,2530.383478802615,2921.169880012297,3806.9874601217257,3788.4814408534276,4336.4153683184695,4391.764964841837
1,2632.363794172381,0.0,2908.73404649373,1861.2727767768765,2574.2713695818807,2715.432028420452,2732.1855588237277,2825.098755272078,2476.509716876871,304.33891270006484,2754.3155544182896,2819.8826652756784,3340.678743221615,3381.584928613041
2,3646.2684389478986,2908.73404649373,0.0,4766.9267777179975,719.3983180479219,873.7085856747352,744.1583207300126,449.169114170418,1147.9299795192385,2863.4211583789047,5649.433413560689,5707.246206770753,6242.165920190799,6284.624851348205
3,3319.0300373442606,1861.2727767768765,4766.9267777179975,0.0,4384.7584797338295,4498.05812537241,4533.0309647929,4657.299827381758,4219.7266072912635,1965.8800611997058,905.1190022910351,985.1348492995597,1480.5057434979667,1520.5940751931805
4,2940.892212853266,2574.2713695818807,719.3983180479219,4384.7584797338295,0.0,234.9726957904353,170.11594171694384,329.38143091961325,428.8863486257637,2601.81598733197,5236.755777834496,5283.560402039214,5836.047397586676,5881.824981688503
5,2862.3989217850603,2715.432028420452,873.7085856747352,4498.05812537241,234.9726957904353,0.0,129.65811404826565,429.9766883983455,342.2180538664446,2763.3398328008598,5336.050228756733,5378.568350504037,5936.150644747768,5983.033277087032
6,2977.8225344673942,2732.1855588237277,744.1583207300126,4533.0309647929,170.11594171694384,129.65811404826565,0.0,300.85534261474135,448.38200096384156,2765.883097658983,5379.35384322505,5424.288460932774,5979.1025016652075,6025.362858566441
7,3261.681661321681,2825.098755272078,449.169114170418,4657.299827381758,329.38143091961325,429.9766883983455,300.85534261474135,0.0,733.8779311399411,2827.1005474508547,5519.709535477856,5569.729817277834,6117.755891864109,6162.612165746352
8,2530.383478802615,2476.509716876871,1147.9299795192385,4219.7266072912635,428.8863486257637,342.2180538664446,448.38200096384156,733.8779311399411,0.0,2553.7124783652002,5043.501902036444,5082.40314133511,5643.603459302239,5691.381745468825
9,2921.169880012297,304.33891270006484,2863.4211583789047,1965.8800611997058,2601.81598733197,2763.3398328008598,2765.883097658983,2827.1005474508547,2553.7124783652002,0.0,2870.2332246659394,2944.792579475825,3442.3397416678654,3479.9281139675445
10,3806.9874601217257,2754.3155544182896,5649.433413560689,905.1190022910351,5236.755777834496,5336.050228756733,5379.35384322505,5519.709535477856,5043.501902036444,2870.2332246659394,0.0,115.35750697959415,600.1797689228807,648.1075472467896
11,3788.4814408534276,2819.8826652756784,5707.246206770753,985.1348492995597,5283.560402039214,5378.568350504037,5424.288460932774,5569.729817277834,5082.40314133511,2944.792579475825,115.35750697959415,0.0,570.9668710156213,623.2495186776231
12,4336.4153683184695,3340.678743221615,6242.165920190799,1480.5057434979667,5836.047397586676,5936.150644747768,5979.1025016652075,6117.755891864109,5643.603459302239,3442.3397416678654,600.1797689228807,570.9668710156213,0.0,55.614548927097175
13,4391.764964841837,3381.584928613041,6284.624851348205,1520.5940751931805,5881.824981688503,5983.033277087032,6025.362858566441,6162.612165746352,5691.381745468825,3479.9281139675445,648.1075472467896,623.2495186776231,55.614548927097175,0.0
