,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,4849,07-24 07:41:00,126.566,43.871,724,1,
1,4849,07-24 07:44:00,126.567,43.871,724,1,
2,4849,07-24 13:44:00,126.57,43.845,724,1,
3,4849,07-24 10:51:00,126.57372,43.84497,724,0,4364459.0
4,4849,07-24 12:04:00,126.58034,43.84492,724,0,3085593.0
5,4849,07-24 12:38:00,126.58036,43.83801,724,0,2397294.0
6,4849,07-24 09:10:00,126.57616,43.85207,724,0,587531.0
7,4849,07-24 10:06:00,126.56929,43.85172,724,0,3153094.0
8,4849,07-24 10:58:00,126.5751,43.84388,724,0,2019172.0
9,4849,07-24 11:16:00,126.57894,43.84336,724,0,1205175.0
10,4849,07-24 11:32:00,126.58173,43.8433,724,0,3992477.0
11,4849,07-24 11:49:00,126.58216,43.84373,724,0,1172914.0
12,4849,07-24 12:17:00,126.58064,43.8458,724,0,3602453.0
13,4849,07-24 13:36:00,126.57135,43.84359,724,0,504286.0
14,4849,07-24 08:52:00,126.57312,43.85655,724,0,2144355.0
15,4849,07-24 08:58:00,126.56778,43.8524,724,0,3999279.0
16,4849,07-24 09:31:00,126.57321,43.84951,724,0,3973470.0
17,4849,07-24 10:15:00,126.57003,43.84616,724,0,826621.0
18,4849,07-24 10:21:00,126.57093,43.84542,724,0,2528983.0
19,4849,07-24 10:31:00,126.57607,43.84816,724,0,2800491.0
20,4849,07-24 10:38:00,126.57515,43.84749,724,0,4088277.0
21,4849,07-24 12:10:00,126.5828,43.84499,724,0,161107.0
22,4849,07-24 12:45:00,126.57911,43.83823,724,0,4091643.0
23,4849,07-24 13:41:00,126.5702,43.84506,724,0,3068828.0
24,4849,07-24 09:04:00,126.57299,43.85155,724,0,433167.0
25,4849,07-24 09:16:00,126.57729,43.85116,724,0,1913599.0
26,4849,07-24 09:23:00,126.57663,43.85009,724,0,1496239.0
27,4849,07-24 11:42:00,126.58329,43.84165,724,0,4357979.0
28,4849,07-24 12:53:00,126.57919,43.83854,724,0,2988595.0
29,4849,07-24 13:14:00,126.57256,43.83995,724,0,741076.0
30,4849,07-24 13:30:00,126.56918,43.84227,724,0,613450.0
31,4849,07-24 13:55:00,126.56729,43.84698,724,0,1537273.0
32,4849,07-24 15:51:00,126.56724,43.847,724,0,1491065.0
