,0,1,2,3,4,5,6,7,8,9,10
0,0.0,1786.769879041754,1650.4690160580728,1472.5246832142645,1690.545141852788,1693.0504095757792,1763.6881944185811,1727.5480724065205,1745.0481970644976,3273.982922589609,1447.9009949436331
1,1786.769879041754,0.0,837.7133307432059,320.04961801403925,770.8239370670134,929.1969782741123,885.9716698272437,866.9477115097176,724.9997204518551,2901.8918313405206,807.5257170439388
2,1650.4690160580728,837.7133307432059,0.0,716.081681864388,81.39221749505774,96.62582065839524,117.37842754962463,79.4141891829037,156.1952185354153,2121.426294460754,206.61902517990512
3,1472.5246832142645,320.04961801403925,716.081681864388,0.0,672.8941579483251,812.6434333507217,800.3469737172435,770.6439546716413,657.4141676906241,2836.7441689467955,612.6077917427258
4,1690.545141852788,770.8239370670134,81.39221749505774,672.8941579483251,0.0,159.51000483785725,127.60761703307436,98.99454922921755,76.01108619528218,2165.4097820715183,243.94413855080086
5,1693.0504095757792,929.1969782741123,96.62582065839524,812.6434333507217,159.51000483785725,0.0,91.59140378515698,77.48644519969655,221.1829729075724,2025.2305792695752,274.03195136971414
6,1763.6881944185811,885.9716698272437,117.37842754962463,800.3469737172435,127.60761703307436,91.59140378515698,0.0,38.05630650412995,161.39568420625696,2038.9759213143282,323.69014225242813
7,1727.5480724065205,866.9477115097176,79.4141891829037,770.6439546716413,98.99454922921755,77.48644519969655,38.05630650412995,0.0,147.8549201547062,2066.854083371436,285.91858744158435
8,1745.0481970644976,724.9997204518551,156.1952185354153,657.4141676906241,76.01108619528218,221.1829729075724,161.39568420625696,147.8549201547062,0.0,2191.838030559025,306.3638061591813
9,3273.982922589609,2901.8918313405206,2121.426294460754,2836.7441689467955,2165.4097820715183,2025.2305792695752,2038.9759213143282,2066.854083371436,2191.838030559025,0.0,2261.258733442088
10,1447.9009949436331,807.5257170439388,206.61902517990512,612.6077917427258,243.94413855080086,274.03195136971414,323.69014225242813,285.91858744158435,306.3638061591813,2261.258733442088,0.0
