,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,435,126.566,43.871,730,1,,
1,435,126.55016,43.8594,730,0,2927547.0,07-30 11:43:00
2,435,126.55374,43.87378,730,0,96836.0,07-30 09:30:00
3,435,126.55331,43.87347,730,0,513653.0,07-30 09:51:00
4,435,126.55629,43.86305,730,0,3123200.0,07-30 11:10:00
5,435,126.56214,43.86557,730,0,1495518.0,07-30 13:31:00
6,435,126.55438,43.87035,730,0,1239815.0,07-30 10:34:00
7,435,126.5543,43.8718,730,0,1461475.0,07-30 10:27:00
8,435,126.56772,43.87086,730,0,631202.0,07-30 13:55:00
9,435,126.55663,43.86038,730,0,878739.0,07-30 11:54:00
10,435,126.55001,43.87448,730,0,2240408.0,07-30 09:43:00
11,435,126.54958,43.87256,730,0,714092.0,07-30 10:02:00
