,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.0,817.7197333406338,936.3848132381888,1319.3040035424149,766.776755787533,1120.6707628877643,1794.9343026896054,1746.404836366204,1903.347832978931,1624.6395596265345,2078.9611249659188,1621.8431110987344,763.4204037401255,751.9321921947139
1,817.7197333406338,0.0,205.89535673914847,504.2080306567288,922.3881123206369,1252.5230150016798,1352.3621523584634,1299.302486618569,1225.7619997952022,869.7675855150185,1296.8063020389518,851.5552619892737,725.134374352147,545.0647429920541
2,936.3848132381888,205.89535673914847,0.0,414.59521830722383,865.2140333242902,1157.0712531276056,1150.430586377443,1097.460100138252,1030.5043406484008,697.1415115799872,1143.888969961877,688.3736882359509,930.9702411963095,463.19617350281976
3,1319.3040035424149,504.2080306567288,414.59521830722383,0.0,1256.949886406792,1509.8912587310851,1213.9149401742764,1165.509106943579,871.150280717698,457.3606877097519,817.3539459070507,414.9772764768581,1111.3432174177983,855.9055904684803
4,766.776755787533,922.3881123206369,865.2140333242902,1256.949886406792,0.0,375.0903059653777,1153.2653023724656,1113.337996311701,1462.0813030386862,1340.0722603671297,1792.4094506198842,1367.063123803752,1360.8792187944082,402.9563069587968
5,1120.6707628877643,1252.5230150016798,1157.0712531276056,1509.8912587310851,375.0903059653777,0.0,1058.1868756690924,1032.0579566062258,1509.2849867187085,1490.1549215434638,1909.810885473878,1529.7952012307449,1735.3950240144816,708.013849830911
6,1794.9343026896054,1352.3621523584634,1150.430586377443,1213.9149401742764,1153.2653023724656,1058.1868756690924,0.0,53.09064719204575,620.2880186192751,877.5444857856056,1105.4281177534058,939.8166988275235,2067.266826237761,1047.9608740434703
7,1746.404836366204,1299.302486618569,1097.460100138252,1165.509106943579,1113.337996311701,1032.0579566062258,53.09064719204575,0.0,601.3906496059132,838.1998386442829,1083.773076611498,900.1093167266374,2014.2178639283306,998.2289711437785
8,1903.347832978931,1225.7619997952022,1030.5043406484008,871.150280717698,1462.0813030386862,1509.2849867187085,620.2880186192751,601.3906496059132,0.0,418.36525511518516,486.15598678645836,472.33692143371803,1934.5873957065946,1187.7416809158315
9,1624.6395596265345,869.7675855150185,697.1415115799872,457.3606877097519,1340.0722603671297,1490.1549215434638,877.5444857856056,838.1998386442829,418.36525511518516,0.0,463.7846837786553,62.76485021127101,1549.3721333916524,987.8743461462082
10,2078.9611249659188,1296.8063020389518,1143.888969961877,817.3539459070507,1792.4094506198842,1909.810885473878,1105.4281177534058,1083.773076611498,486.15598678645836,463.7846837786553,0.0,457.65703459297674,1924.2901330143281,1450.4450008963408
11,1621.8431110987344,851.5552619892737,688.3736882359509,414.9772764768581,1367.063123803752,1529.7952012307449,939.8166988275235,900.1093167266374,472.33692143371803,62.76485021127101,457.65703459297674,0.0,1517.6511208756092,1005.4303760722139
12,763.4204037401255,725.134374352147,930.9702411963095,1111.3432174177983,1360.8792187944082,1735.3950240144816,2067.266826237761,2014.2178639283306,1934.5873957065946,1549.3721333916524,1924.2901330143281,1517.6511208756092,0.0,1115.7417044150457
13,751.9321921947139,545.0647429920541,463.19617350281976,855.9055904684803,402.9563069587968,708.013849830911,1047.9608740434703,998.2289711437785,1187.7416809158315,987.8743461462082,1450.4450008963408,1005.4303760722139,1115.7417044150457,0.0
