,0,1,2,3,4,5,6,7,8,9
0,0.0,3662.022409717331,3486.549920383827,2786.8862698016014,2336.4781796905636,3125.766700346757,3123.995632102126,3140.557122118146,3084.85889602257,3071.0701738561315
1,3662.022409717331,0.0,303.595844196113,1050.4738318641373,1428.747333573636,537.7084834213146,540.1605173523767,595.2594822754389,745.0080756683874,715.736480353504
2,3486.549920383827,303.595844196113,0.0,782.9481755610283,1194.524912012826,407.92780922580647,405.6935819783447,615.5968264614255,795.1369514370084,746.5382907030167
3,2786.8862698016014,1050.4738318641373,782.9481755610283,0.0,450.40914703921567,606.0982799590245,598.8877765571916,862.8258128103973,987.2909111756541,926.6068671897068
4,2336.4781796905636,1428.747333573636,1194.524912012826,450.40914703921567,0.0,914.1276487007918,909.1434405879173,1080.4192300278387,1142.1871480787952,1092.4236942678635
5,3125.766700346757,537.7084834213146,407.92780922580647,606.0982799590245,914.1276487007918,0.0,8.028557486251682,302.1217382152987,473.1552597131008,412.8045306249889
6,3123.995632102126,540.1605173523767,405.6935819783447,598.8877765571916,909.1434405879173,8.028557486251682,0.0,309.956693707612,480.60269631661805,420.14047426220566
7,3140.557122118146,595.2594822754389,615.5968264614255,862.8258128103973,1080.4192300278387,302.1217382152987,309.956693707612,0.0,181.77909124037566,131.12630268664432
8,3084.85889602257,745.0080756683874,795.1369514370084,987.2909111756541,1142.1871480787952,473.1552597131008,480.60269631661805,181.77909124037566,0.0,62.45642345919557
9,3071.0701738561315,715.736480353504,746.5382907030167,926.6068671897068,1092.4236942678635,412.8045306249889,420.14047426220566,131.12630268664432,62.45642345919557,0.0
