,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,75,126.567,43.812,611,1,,
1,75,126.55529,43.83243,611,0,1791820.0,06-11 14:44:00
2,75,126.54525,43.82619,611,0,1012811.0,06-11 14:58:00
3,75,126.54483,43.82171,611,0,1006771.0,06-11 15:13:00
4,75,126.54563,43.82495,611,0,1355414.0,06-11 15:33:00
5,75,126.56386,43.82926,611,0,2407550.0,06-11 14:05:00
6,75,126.55933,43.83315,611,0,31010.0,06-11 14:38:00
7,75,126.57601,43.82228,611,0,3274647.0,06-11 12:28:00
8,75,126.576,43.82533,611,0,2221170.0,06-11 12:46:00
9,75,126.57063,43.82674,611,0,228564.0,06-11 13:09:00
10,75,126.57056,43.82885,611,0,412585.0,06-11 13:33:00
11,75,126.56837,43.82907,611,0,493366.0,06-11 13:43:00
12,75,126.56927,43.82978,611,0,2865697.0,06-11 13:51:00
13,75,126.56608,43.8212,611,0,2075015.0,06-11 10:56:00
14,75,126.56832,43.82149,611,0,1309719.0,06-11 11:33:00
15,75,126.56761,43.82374,611,0,858103.0,06-11 11:40:00
16,75,126.56946,43.82736,611,0,2751463.0,06-11 12:04:00
17,75,126.56311,43.82011,611,0,2531450.0,06-11 10:28:00
18,75,126.56621,43.82316,611,0,1669408.0,06-11 10:46:00
19,75,126.56699,43.82547,611,0,4131263.0,06-11 11:45:00
20,75,126.56649,43.82374,611,0,3185400.0,06-11 10:38:00
21,75,126.56694,43.82738,611,0,3029373.0,06-11 11:56:00
22,75,126.57212,43.82074,611,0,3509875.0,06-11 09:48:00
23,75,126.57356,43.81965,611,0,874106.0,06-11 09:56:00
24,75,126.57031,43.82168,611,0,4400454.0,06-11 10:12:00
25,75,126.5659,43.81224,611,0,3796513.0,06-11 16:05:00
26,75,126.56686,43.81524,611,0,1689699.0,06-11 16:37:00
27,75,126.56743,43.81386,611,0,1319152.0,06-11 16:18:00
28,75,126.56377,43.81548,611,0,1876274.0,06-11 16:43:00
29,75,126.59429,43.84171,611,0,2954907.0,06-11 18:14:00
