,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,4849,08-26 08:55:00,126.566,43.871,826,1,
1,4849,08-26 16:19:00,126.573,43.844,826,1,
2,4849,08-26 16:14:00,126.57386,43.84009,826,0,3763646.0
3,4849,08-26 16:09:00,126.57498,43.83943,826,0,734971.0
4,4849,08-26 15:58:00,126.57539,43.83943,826,0,999230.0
5,4849,08-26 16:34:00,126.5674,43.84658,826,0,3710201.0
6,4849,08-26 15:27:00,126.58341,43.83911,826,0,1161748.0
7,4849,08-26 10:27:00,126.57243,43.85253,826,0,3249840.0
8,4849,08-26 12:54:00,126.56955,43.84535,826,0,3383758.0
9,4849,08-26 15:10:00,126.58436,43.84117,826,0,471700.0
10,4849,08-26 13:11:00,126.57288,43.84508,826,0,3624325.0
11,4849,08-26 13:23:00,126.57394,43.84255,826,0,4186125.0
12,4849,08-26 14:01:00,126.5732,43.84081,826,0,2441788.0
13,4849,08-26 11:58:00,126.5684,43.84737,826,0,1933325.0
14,4849,08-26 14:12:00,126.57834,43.84123,826,0,1361402.0
15,4849,08-26 14:29:00,126.58105,43.84417,826,0,577268.0
16,4849,08-26 14:35:00,126.57762,43.84384,826,0,1175974.0
17,4849,08-26 14:52:00,126.58361,43.84658,826,0,4408686.0
18,4849,08-26 15:36:00,126.57891,43.83737,826,0,2827736.0
19,4849,08-26 10:21:00,126.57436,43.85528,826,0,59237.0
20,4849,08-26 10:35:00,126.57333,43.85273,826,0,1207082.0
21,4849,08-26 10:50:00,126.57021,43.85271,826,0,3614138.0
22,4849,08-26 11:01:00,126.57555,43.85098,826,0,1523851.0
23,4849,08-26 11:16:00,126.57498,43.85025,826,0,2522787.0
24,4849,08-26 11:39:00,126.57648,43.84724,826,0,1312135.0
25,4849,08-26 12:14:00,126.56702,43.85065,826,0,2953.0
26,4849,08-26 13:45:00,126.56943,43.83909,826,0,224470.0
27,4849,08-26 14:59:00,126.58598,43.84419,826,0,2100699.0
28,4849,08-26 15:17:00,126.58347,43.8409,826,0,1069057.0
29,4849,08-26 16:21:00,126.57341,43.84441,826,0,3738626.0
30,4849,08-26 16:26:00,126.57194,43.84493,826,0,97677.0
