,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,1656,09-07 09:04:00,126.585,43.895,907,1,
1,1656,09-07 10:03:00,126.554,43.9,907,1,
2,1656,09-07 10:11:00,126.54891,43.90149,907,0,1791991.0
3,1656,09-07 10:18:00,126.54876,43.90137,907,0,1975576.0
4,1656,09-07 10:35:00,126.55371,43.91139,907,0,52963.0
5,1656,09-07 10:47:00,126.5511,43.90825,907,0,2794106.0
6,1656,09-07 11:41:00,126.55486,43.91559,907,0,1192425.0
7,1656,09-07 21:03:00,126.53359,43.86297,907,0,3505142.0
8,1656,09-07 10:52:00,126.55185,43.9072,907,0,3719492.0
9,1656,09-07 11:34:00,126.55357,43.91157,907,0,238702.0
10,1656,09-07 11:15:00,126.54352,43.91487,907,0,2787857.0
11,1656,09-07 11:49:00,126.55869,43.92027,907,0,1989191.0
12,1656,09-07 10:03:00,126.55426,43.9003,907,0,1465101.0
