,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,4849,06-14 08:49:00,126.566,43.871,614,1,
1,4849,06-14 14:29:00,126.57,43.842,614,1,
2,4849,06-14 11:12:00,126.57307,43.83948,614,0,1566880.0
3,4849,06-14 12:38:00,126.58425,43.83842,614,0,4359016.0
4,4849,06-14 13:08:00,126.57567,43.84195,614,0,2616390.0
5,4849,06-14 13:45:00,126.58385,43.84441,614,0,3978770.0
6,4849,06-14 16:42:00,126.56747,43.84772,614,0,802465.0
7,4849,06-14 10:41:00,126.57256,43.84411,614,0,2652569.0
8,4849,06-14 13:19:00,126.5778,43.84237,614,0,3078746.0
9,4849,06-14 13:38:00,126.58381,43.84161,614,0,1525363.0
10,4849,06-14 14:11:00,126.58087,43.84449,614,0,1034853.0
11,4849,06-14 10:14:00,126.56901,43.84405,614,0,1870163.0
12,4849,06-14 10:26:00,126.56981,43.84382,614,0,1150682.0
13,4849,06-14 10:54:00,126.57299,43.84126,614,0,1042664.0
14,4849,06-14 12:20:00,126.57677,43.83962,614,0,444926.0
15,4849,06-14 14:28:00,126.56969,43.84179,614,0,1341030.0
16,4849,06-14 12:12:00,126.57502,43.8415,614,0,2818321.0
17,4849,06-14 12:29:00,126.58007,43.83867,614,0,2508888.0
18,4849,06-14 13:51:00,126.58291,43.84383,614,0,2591.0
19,4849,06-14 14:17:00,126.57924,43.84564,614,0,1850880.0
20,4849,06-14 16:19:00,126.57188,43.84103,614,0,1121429.0
21,4849,06-14 16:34:00,126.56744,43.84637,614,0,4334701.0
22,4849,06-14 16:50:00,126.56717,43.84813,614,0,1038572.0
23,4849,06-14 10:47:00,126.57355,43.8435,614,0,1329242.0
24,4849,06-14 12:00:00,126.57397,43.83922,614,0,1074838.0
25,4849,06-14 13:58:00,126.58071,43.84442,614,0,4246913.0
26,4849,06-14 14:42:00,126.56885,43.8424,614,0,3045354.0
