,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,0.0,1965.2167808305508,2510.4864793131856,2277.417294814857,2339.161429040734,2355.3702334605746,2088.0193708298457,2179.5694400298185,2466.8864519151275,2628.9181966452165,2430.6807657104205,2516.7777065066834,2492.994786379531,1648.8255685338609,1627.913524058299,2010.7576382932084,1900.347484513261,1573.3509544038432,1419.7265720103155,1839.1238314464397,1613.2124646813638,1672.662938172615,1811.6463716491337,1859.211446046642,2101.1748336397627,1701.7987741562288,1474.7588147323556,1532.0309969353918,1879.8692175923472,929.1585369136873,1427.5836985874737,1649.753633687361,1458.3723464962195,1406.2339808253237,2027.4692044998371,1367.5754745973147,556.6640820590467,1032.937650007675,1194.7763801914532,708.3075697804057,3900.78318574488,117.02680524540457,194.96184595030107,450.3371584832209,499.1416741899194,414.0896996516437
1,1965.2167808305508,0.0,1404.669959724899,1004.7564000918434,849.9403228223621,625.6775973325234,131.44838820523884,244.269610230749,699.5107986285017,1148.0668117715843,1123.0358151368314,1333.9048433476937,1476.5050760983254,826.5432300169426,764.1843045071622,714.8795602027242,581.0581546006445,1793.9294935502924,1477.2752300593932,1161.9485316800246,971.9347254055447,494.13438672428043,682.9657634279945,713.8314801406817,1653.091402215661,1340.0755400598111,1099.591662528817,1157.9266851518814,2246.442159859182,2167.142174653291,2116.922053607673,2278.9213693231345,2474.7207179891593,2474.688629761591,2061.2932262462427,1336.5954316367759,1753.6192482494753,1957.6185852254152,1885.952180056914,1540.7724271683392,4277.5626826730495,1849.843134972006,1770.3949297202923,1536.3979581729043,1689.6213775075237,1624.9976549957944
2,2510.4864793131856,1404.669959724899,0.0,399.95594418166206,589.9599566834916,892.7476166719033,1447.9561232394187,1525.7095803606878,915.4227243460709,467.51239125868966,305.3727155573703,96.34970325368306,106.88116456942112,923.8315457075881,975.2571582634804,718.9118551217994,880.1730292562287,1291.1469004785777,1192.2127008494315,673.6741506290315,910.5235162514376,1128.8247432990086,861.5772674593492,805.6415440944963,691.7235404800894,861.291686397397,1035.7710632125825,981.2617919412669,1534.8294470282774,2129.4014586450708,1723.2693694180425,1743.313462646321,2119.357471019941,2156.5190611577873,1202.6800352904977,1178.4120768695816,2025.0824687829013,1849.9793562706443,1668.518892807033,1818.6086384031798,3128.2018577208396,2426.552257540954,2355.4307691797067,2244.553403456023,2036.2116814579317,2096.9623838163707
3,2277.417294814857,1004.7564000918434,399.95594418166206,0.0,233.16627216751436,531.5350710596911,1050.7226419505696,1132.4322174094905,583.7834059756161,365.02677737136236,158.1861459880875,334.74846888734356,475.6718277080426,630.9132939406775,663.1752903706872,334.6246383001962,496.51595312888725,1301.6351277441017,1106.9252533617164,549.3315296738793,673.7971837693498,758.6834593892305,508.7585186228173,452.4316181860806,843.6508254477785,795.1462853801867,837.8016541343909,812.8911556410479,1644.7185493293493,2039.296691689709,1726.6622119006756,1798.207639720225,2129.2836088377167,2155.721184520815,1353.1663132739354,1043.990318186402,1841.2388617270826,1766.334216903355,1608.201973420103,1620.2069178166826,3433.176046965491,2183.1295885279806,2107.5254763066705,1964.4279226170486,1833.0936610930462,1865.2968560024467
4,2339.161429040734,849.9403228223621,589.9599566834916,233.16627216751436,0.0,305.4850958056915,873.8913691755678,942.843809623127,350.62802998627666,322.62340173940106,286.9012510761921,505.21658720091034,681.1256515495194,703.7126085180336,713.3233143765318,328.4661642320356,455.51679685111066,1497.698745534904,1274.402074545903,733.473368972992,786.9662016322164,720.0065283583339,527.5602443548304,480.7797883538757,1073.9467412256072,982.5322011614783,962.6133070230583,955.8397967102668,1861.5436589917492,2186.3423144332937,1914.274584450407,2000.6482481497678,2315.170892408205,2337.6975512911586,1578.9914757840804,1192.0355346291117,1941.4998178558496,1919.9007038732627,1774.123919430511,1715.5681056351004,3665.1087312056743,2238.426705172418,2160.423290186078,1993.364848481544,1921.4197837564877,1933.7050454383307
5,2355.3702334605746,625.6775973325234,892.7476166719033,531.5350710596911,305.4850958056915,0.0,616.1699374189471,665.9425223414124,112.44538978633497,539.772929835497,587.5820470838515,804.8665472321788,986.005877854812,808.3431448343756,790.3274479218411,449.9087908015126,479.88420333330805,1713.3868342867886,1454.9688989520096,956.7698065644995,927.8042331245275,682.8808210693086,603.3600317840511,579.9243272454449,1353.6684004532574,1198.2743665731189,1103.3748797391017,1118.6693813184481,2107.626367443895,2321.361945375836,2111.797180742598,2220.730418435142,2506.2464146219686,2522.5264376184364,1844.8305909273427,1350.1497481482804,2016.0812553526614,2067.8419581521075,1941.8015862555146,1788.619815209148,3963.2337990211367,2247.621137792829,2167.7497055472813,1972.292471358798,1980.4271765106757,1965.9651661924388
6,2088.0193708298457,131.44838820523884,1447.9561232394187,1050.7226419505696,873.8913691755678,616.1699374189471,0.0,116.08539920694115,671.704900645097,1153.311227253013,1156.0594527516453,1371.596405519314,1526.1819930163374,938.1554670348016,878.7324685509224,785.7937152485229,667.6598768954269,1911.3339325717122,1597.8237270759325,1258.617280455281,1084.3295029574044,614.922840664318,780.76870354423,805.5851253316813,1742.4389806471854,1447.4655859543807,1218.7775048633307,1273.9110237772782,2360.161283442197,2298.315530407824,2241.5060007932934,2400.1018510233534,2602.1757057086143,2602.9329885110014,2165.245461110773,1458.9527235997186,1884.4783004577735,2087.5622483547336,2013.4809982853446,1672.0746778979749,4373.0137094345955,1972.206474736607,1893.0752076140714,1655.446977565973,1819.743571379621,1752.832167668976
7,2179.5694400298185,244.269610230749,1525.7095803606878,1132.4322174094905,942.843809623127,665.9425223414124,116.08539920694115,0.0,704.8286123251243,1205.5933131596507,1228.4960137814023,1445.9300993181746,1607.8416064921141,1052.3300978443785,993.6823640591551,883.8596222487814,773.8794530441539,2026.5656589756804,1713.6619789514484,1366.9952932980652,1198.584163883582,730.9476410301312,890.7843281910275,913.1344968691386,1846.7055828833136,1559.874578783422,1334.4688253044949,1388.965499868945,2474.3484134234754,2410.599150582174,2357.5851101644753,2515.9790139995785,2717.860595217898,2718.344727575147,2275.935767613296,1574.9848457368676,1991.1641304527893,2201.886674253165,2129.1318014451426,1780.7573474567578,4479.171569083259,2063.24471527168,1984.6531763941653,1742.4474768207458,1924.3180799047389,1852.6810094470202
8,2466.8864519151275,699.5107986285017,915.4227243460709,583.7834059756161,350.62802998627666,112.44538978633497,671.704900645097,704.8286123251243,0.0,517.4088818666809,611.985839654109,823.1912548124844,1014.0681542257325,916.8063711068813,900.843377965797,551.1114887214773,591.2006426259625,1807.3354358159204,1556.0394880975568,1046.1723170492455,1032.9873766559303,794.2316606282028,712.6738574050572,686.7993902607099,1421.5422614329186,1290.8737041364864,1209.3828124402778,1221.6543315017193,2192.6125626429707,2429.973385225785,2210.615375242307,2314.179131825406,2606.770716350261,2624.2669019597665,1921.0335492982379,1454.606669557538,2128.256824163591,2174.8078457370193,2045.8951856420858,1900.7623072765907,4014.523061679574,2358.8392920141196,2278.9110840800226,2081.6465444066107,2092.8490340147346,2078.1774730929756
9,2628.9181966452165,1148.0668117715843,467.51239125868966,365.02677737136236,322.62340173940106,539.772929835497,1153.311227253013,1205.5933131596507,517.4088818666809,0.0,244.87861665996988,372.0454154387487,574.3787142369006,980.4287779046675,1002.8445797889711,630.622907381664,772.6812641239711,1639.3778531581813,1465.4589700219433,905.9924125804902,1036.090797181089,1039.7828193466796,827.8899456276664,775.7394447198732,1112.2777989433116,1145.9455238906323,1202.344395121703,1177.7345305000656,1946.743960331875,2401.871281166119,2069.7291001692665,2124.657153771642,2472.2772324784764,2501.8155665823942,1631.7560988902046,1407.8840419557719,2203.8945393609306,2127.6154155532863,1965.4327258111305,1981.5990220360243,3593.1918124039134,2531.7313025104127,2454.929041446378,2298.990937951325,2193.0562292946493,2218.8773864116647
