,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,949,126.566,43.871,706,1,,
1,949,126.59276,43.85487,706,0,1286682.0,07-06 12:44:00
2,949,126.59371,43.8539,706,0,3690872.0,07-06 12:59:00
3,949,126.59411,43.86074,706,0,1878028.0,07-06 13:30:00
4,949,126.59092,43.8394,706,0,2039631.0,07-06 11:51:00
5,949,126.59081,43.83938,706,0,2226657.0,07-06 12:02:00
6,949,126.59101,43.84092,706,0,911707.0,07-06 12:07:00
7,949,126.59253,43.84159,706,0,3949582.0,07-06 12:19:00
8,949,126.5926,43.84159,706,0,3468355.0,07-06 12:24:00
9,949,126.59497,43.84445,706,0,327857.0,07-06 12:36:00
10,949,126.58961,43.84839,706,0,4099323.0,07-06 11:06:00
11,949,126.59051,43.8461,706,0,3440969.0,07-06 11:15:00
12,949,126.5661,43.87078,706,0,141606.0,07-06 13:57:00
