,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,25.317827992834435,1410.6507773975059,1812.343834776347,1221.1381154686956,1025.4937090674537,1189.1738152576322,1827.31407530476,1327.7310608657974,1440.7472425089275,741.5607580361262,8955.439957072225
1,25.317827992834435,0.0,1434.2795483491693,1822.554104674059,1236.6029138759577,1050.534864173352,1199.3952176805767,1831.980586386193,1337.255886893465,1455.2924139370125,764.2161285989604,8974.882557776747
2,1410.6507773975059,1434.2795483491693,0.0,1296.60937815321,739.1790326178195,467.5103102912544,1026.217344912382,1624.2560785862706,1098.3968039938643,836.9047803886639,676.8155859242255,7632.220393887851
3,1812.343834776347,1822.554104674059,1296.60937815321,0.0,690.3636262471304,1538.3367174845619,623.1841148859702,418.16964349494395,487.12226819367595,488.03452354349065,1328.3488527616485,7381.39238311632
4,1221.1381154686956,1236.6029138759577,739.1790326178195,690.3636262471304,0.0,865.1203846047096,293.9187282499253,923.0738535080767,361.4005043772558,227.2641473487128,641.5175925788154,7770.109362923394
5,1025.4937090674537,1050.534864173352,467.5103102912544,1538.3367174845619,865.1203846047096,0.0,1085.9224681680505,1783.8451620568776,1202.3726376415996,1050.3540037685264,397.58099201780374,8096.751180817757
6,1189.1738152576322,1199.3952176805767,1026.217344912382,623.1841148859702,293.9187282499253,1085.9224681680505,0.0,720.4174499673287,143.26225150524448,361.7814648930678,780.4064614808749,7912.857892641495
7,1827.31407530476,1831.980586386193,1624.2560785862706,418.16964349494395,923.0738535080767,1783.8451620568776,720.4174499673287,0.0,587.1004308212008,787.7623416172478,1500.4372518925356,7643.656022157533
8,1327.7310608657974,1337.255886893465,1098.3968039938643,487.12226819367595,361.4005043772558,1202.3726376415996,143.26225150524448,587.1004308212008,0.0,334.2621948505423,914.9040171268241,7814.630669039168
9,1440.7472425089275,1455.2924139370125,836.9047803886639,488.03452354349065,227.2641473487128,1050.3540037685264,361.7814648930678,787.7623416172478,334.2621948505423,0.0,863.735530436016,7576.592840473138
10,741.5607580361262,764.2161285989604,676.8155859242255,1328.3488527616485,641.5175925788154,397.58099201780374,780.4064614808749,1500.4372518925356,914.9040171268241,863.735530436016,0.0,8234.37578308557
11,8955.439957072225,8974.882557776747,7632.220393887851,7381.39238311632,7770.109362923394,8096.751180817757,7912.857892641495,7643.656022157533,7814.630669039168,7576.592840473138,8234.37578308557,0.0
