,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,4849,126.566,43.871,816,1,,
1,4849,126.58333,43.83884,816,0,2096844.0,08-16 14:32:00
2,4849,126.57641,43.84323,816,0,4503455.0,08-16 13:53:00
3,4849,126.57986,43.84043,816,0,4349294.0,08-16 14:10:00
4,4849,126.57905,43.8371,816,0,4197991.0,08-16 14:25:00
5,4849,126.57837,43.84245,816,0,2755750.0,08-16 14:46:00
6,4849,126.5812,43.8434,816,0,621898.0,08-16 14:52:00
7,4849,126.57519,43.85122,816,0,600019.0,08-16 09:38:00
8,4849,126.58229,43.84368,816,0,226306.0,08-16 15:17:00
9,4849,126.57299,43.85522,816,0,2879080.0,08-16 09:17:00
10,4849,126.5769,43.85145,816,0,2463329.0,08-16 09:49:00
11,4849,126.57409,43.84982,816,0,3729204.0,08-16 10:10:00
12,4849,126.57548,43.84644,816,0,279430.0,08-16 10:22:00
13,4849,126.5705,43.84735,816,0,18064.0,08-16 10:37:00
14,4849,126.5688,43.85164,816,0,765808.0,08-16 10:49:00
15,4849,126.56903,43.83901,816,0,3419589.0,08-16 12:03:00
16,4849,126.57413,43.84246,816,0,1228741.0,08-16 13:04:00
17,4849,126.57347,43.84378,816,0,2016945.0,08-16 13:37:00
18,4849,126.57447,43.84377,816,0,1588163.0,08-16 13:43:00
19,4849,126.57586,43.84517,816,0,3226941.0,08-16 13:29:00
20,4849,126.56724,43.83911,816,0,1586820.0,08-16 11:47:00
21,4849,126.57322,43.84265,816,0,933868.0,08-16 13:19:00
22,4849,126.57552,43.83989,816,0,3246687.0,08-16 14:15:00
