,courier_id,gps_time,gps_lng,gps_lat,ds,depot,order_id
0,4474,07-04 09:15:00,126.567,43.812,704,1,
1,4474,07-04 12:08:00,126.545,43.811,704,1,
2,4474,07-04 12:57:00,126.542,43.82,704,1,
3,4474,07-04 13:48:00,126.55,43.817,704,1,
4,4474,07-04 14:14:00,126.552,43.812,704,1,
5,4474,07-04 13:44:00,126.54995,43.81613,704,0,2948022.0
6,4474,07-04 10:55:00,126.55568,43.80511,704,0,3310474.0
7,4474,07-04 11:16:00,126.55801,43.80214,704,0,2386320.0
8,4474,07-04 12:35:00,126.54239,43.81852,704,0,1238753.0
9,4474,07-04 10:26:00,126.55586,43.8075,704,0,41283.0
10,4474,07-04 10:01:00,126.55744,43.80869,704,0,1535279.0
11,4474,07-04 11:55:00,126.54517,43.81083,704,0,1792024.0
12,4474,07-04 10:32:00,126.55599,43.80749,704,0,3674435.0
13,4474,07-04 12:09:00,126.54485,43.81134,704,0,2288912.0
14,4474,07-04 12:58:00,126.54219,43.81949,704,0,1126235.0
15,4474,07-04 14:11:00,126.55437,43.811,704,0,3953509.0
16,4474,07-04 18:12:00,126.56851,43.81891,704,0,885826.0
