,courier_id,gps_lng,gps_lat,ds,depot,order_id,gps_time
0,2925,126.5445,43.85,825,1,,
1,2925,126.51562,43.81244,825,0,1630782.0,08-25 12:20:00
2,2925,126.51412,43.83243,825,0,2872770.0,08-25 09:57:00
3,2925,126.51724,43.81806,825,0,1872625.0,08-25 10:53:00
4,2925,126.51517,43.81333,825,0,1799062.0,08-25 11:20:00
5,2925,126.51966,43.83544,825,0,2563856.0,08-25 09:08:00
6,2925,126.51475,43.81582,825,0,3507874.0,08-25 11:41:00
7,2925,126.51334,43.81203,825,0,778434.0,08-25 12:08:00
8,2925,126.51151,43.83245,825,0,3516170.0,08-25 09:51:00
9,2925,126.51236,43.81395,825,0,611574.0,08-25 12:02:00
10,2925,126.51658,43.81397,825,0,2429967.0,08-25 11:29:00
11,2925,126.51787,43.82749,825,0,3849471.0,08-25 19:06:00
12,2925,126.51761,43.82716,825,0,2305554.0,08-25 12:58:00
13,2925,126.52238,43.83783,825,0,4156635.0,08-25 08:46:00
14,2925,126.51887,43.83271,825,0,4204159.0,08-25 09:34:00
15,2925,126.51784,43.82099,825,0,3790088.0,08-25 10:40:00
16,2925,126.51458,43.81223,825,0,466104.0,08-25 12:14:00
17,2925,126.51926,43.82746,825,0,1222335.0,08-25 13:07:00
18,2925,126.52577,43.83595,825,0,316100.0,08-25 08:57:00
19,2925,126.51672,43.82566,825,0,3079589.0,08-25 12:50:00
20,2925,126.51613,43.81645,825,0,2253124.0,08-25 11:06:00
21,2925,126.51879,43.8231,825,0,372875.0,08-25 10:21:00
22,2925,126.52006,43.82835,825,0,4423479.0,08-25 13:19:00
23,2925,126.51714,43.81803,825,0,2168494.0,08-25 10:58:00
24,2925,126.51511,43.8108,825,0,2122102.0,08-25 12:38:00
