,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,0.0,2307.7732409072405,2097.0948659035644,2678.285986002721,2104.287085985469,2108.2543199070765,2049.1632762206473,2637.4327764644095,2566.4295830706524,2566.6562797094075,2839.1936317609134,3223.810790368965,3243.723174082189,3216.4789073780266,3916.4682931204334,3607.055094646359,2396.487195737376,3786.7078195569543,3005.784348528779,2841.1045309177057,3148.220918118657,3397.974719086583,3469.8426974532304,3211.1485401463788,3340.4203161933574,3028.404317285177,4007.6640013562887,4192.137822852511,3914.3322458519406,3990.472029186728,3926.642087977767,3850.7230022294116,3218.1708926491206,3182.334409505572,3297.506208166902,3130.8669225960393,3128.1189334831047,2982.3317682502643,2639.424763281271
1,2307.7732409072405,0.0,230.5127323783793,442.1172656591409,208.70935394510752,325.1876515008455,375.8891608281604,576.892894354733,624.7713879358948,741.2183634728749,750.6400082804402,1200.66209551393,1305.173124453773,1282.848265275522,2203.857654260196,1675.578658313719,275.44160791725596,1915.7253333969913,1382.5682310541401,1112.2066357331973,1398.315508514296,1717.8356308004506,1810.4839763284817,1462.9685236646899,1582.953784498172,1214.4097273223422,2343.036630684605,2571.7638140041395,2223.368099508869,2532.87212398097,2371.6906381077247,2264.4066471804854,1791.7678290099213,1710.3077127044533,1553.392123644914,1552.9770468931056,1641.1750182813469,1403.6271638318367,911.6490308894564
2,2097.0948659035644,230.5127323783793,0.0,668.616510769299,133.7362599833198,334.17445473111525,351.24083189435765,771.5418322695751,793.6341368468189,892.9932241481637,959.6485951121878,1410.884639238136,1505.9648725561385,1482.432694647836,2392.444207225362,1881.9752845998817,336.37643087131613,2118.368775540794,1538.419810439829,1272.278806912026,1574.2871896874244,1893.2247128190065,1985.3877976034591,1640.7538708111995,1765.3935214266658,1393.738787263615,2528.1396664468484,2754.940998002906,2409.7681714606438,2697.3282752866744,2544.7302970676537,2439.328707350511,1934.6561954656243,1856.7004571751806,1733.2085468539115,1708.8689168764388,1787.1256047821216,1553.4057092395033,1057.5127721967733
3,2678.285986002721,442.1172656591409,668.616510769299,0.0,601.680482534546,571.8959147288907,632.6453122032857,256.00772332666037,376.3178061249914,507.96579337774796,344.246588570201,776.783134507293,897.3594465011633,877.8575975957981,1807.3829166107487,1253.6249421064406,596.7508816296552,1498.140995278728,1067.495683078419,804.1015666543648,1039.2143115570702,1351.6513557696433,1443.5017953206664,1098.056574457747,1205.674513334311,855.1850494003852,1951.4367605458062,2181.87244225128,1830.4697773270461,2175.8704803031173,2000.8779973077794,1891.2900631536406,1488.7094321239929,1402.5774710285284,1181.9917416468243,1230.84452909163,1336.6262825253218,1100.741739571657,660.7540351813157
4,2104.287085985469,208.70935394510752,133.7362599833198,601.680482534546,0.0,200.95580447522477,223.730168541898,668.1225467521715,676.7889491797208,769.2162348939482,864.3646269119555,1313.4303317281467,1400.5191918839582,1376.24541362163,2277.6898744002556,1779.59389159153,416.07105376897374,2012.5946509849073,1412.9245438356436,1148.794992616157,1455.3845033395357,1773.3550514861645,1865.1673300555092,1522.412220369221,1648.7682831459065,1276.8504917547048,2411.519009302246,2637.211686532597,2293.9047276761958,2572.754032531539,2423.111265448912,2318.510874349322,1805.5457719983665,1728.387727763196,1615.496039113908,1583.0345475984657,1658.8120483179916,1426.3420375008736,931.0989414555041
5,2108.2543199070765,325.1876515008455,334.17445473111525,571.8959147288907,200.95580447522477,0.0,62.00753134356676,558.4667724748126,533.7073598963698,604.8978611409599,764.0714584901576,1199.2688560103013,1269.5088265073375,1243.9750846683055,2123.5463756174004,1651.6589990822495,585.8902489955477,1876.9157972170547,1238.420939658264,980.6200446788304,1295.7486577001382,1610.1873419454323,1700.9451041396755,1363.6291002673472,1493.0117466690572,1122.8998990428706,2253.332939333448,2476.3800374723833,2137.5039704423675,2397.841415863713,2254.678130860235,2151.934452500776,1621.2124401959388,1546.1667084656124,1457.5939244126444,1407.1307968650501,1476.7265365267695,1247.967953460211,757.2755034780573
6,2049.1632762206473,375.8891608281604,351.24083189435765,632.6453122032857,223.730168541898,62.00753134356676,0.0,608.3354634293795,574.1422761027321,635.2537791840671,814.3743688735636,1244.4188599215677,1309.537825272767,1283.6679851536032,2153.4451029537972,1691.8391711839597,627.6492636976147,1914.2216537639229,1259.4077562657478,1006.2296283219707,1324.5815706217384,1636.6100406155836,1726.6837213371673,1392.6841737703269,1523.1468780210046,1154.846757374339,2281.297669361084,2502.9136224577614,2166.3936986185604,2416.835837473236,2277.5349811511637,2175.881789669726,1634.517585239951,1561.2238475824063,1486.8363831641,1426.8131615735049,1492.0121673287335,1266.4174495793527,780.8753537623834
7,2637.4327764644095,576.892894354733,771.5418322695751,256.00772332666037,668.1225467521715,558.4667724748126,608.3354634293795,0.0,130.37425872397884,254.9233062769884,206.05409246463515,646.430200969037,734.4419493128792,710.9057562008139,1627.1642799047117,1111.8114909303063,796.4947967510384,1346.8775423891339,829.9160109930687,561.1671272445527,825.3183969200498,1143.9952579532192,1236.657383016584,888.6771000589081,1006.6551984542547,640.3791739132023,1766.1461518539136,1994.947810933027,1646.4886032487952,1963.596986080929,1797.7811822000663,1689.8107140644129,1249.1961674631707,1164.2946001047815,977.9603812340247,997.3300476784195,1096.888914523403,858.9432054074285,404.8757091998906
8,2566.4295830706524,624.7713879358948,793.6341368468189,376.3178061249914,676.7889491797208,533.7073598963698,574.1422761027321,130.37425872397884,0.0,133.78216081331993,282.15237253811887,673.7444313158599,735.921385642302,710.3020719376242,1600.9009252638339,1118.1717867375946,868.5449244559624,1343.65681616236,758.0502236586309,487.4837490033836,780.729557642131,1099.9187010082812,1192.2331640594425,847.1197670709781,972.2905070625833,600.4079950944674,1735.1342077342408,1961.4723543404973,1617.252795937809,1909.55611093543,1752.3967002272736,1646.380687341739,1170.4291171131142,1087.719068795081,939.6551457901876,928.3143424319396,1018.9663234304473,780.7038961871975,299.2718869110579
9,2566.6562797094075,741.2183634728749,892.9932241481637,507.96579337774796,769.2162348939482,604.8978611409599,635.2537791840671,254.9233062769884,133.78216081331993,0.0,345.80982462415176,657.1587079459447,690.8962499093213,664.0304254041421,1518.8717754389254,1070.1985872355829,993.5428786531116,1284.0829301229032,645.9137703546645,379.598948755619,690.8641989376067,1006.2509751103565,1097.512441925215,758.7312810033969,888.3604209106496,519.6601814456025,1648.492504430769,1872.0159182527857,1532.6144671104535,1804.3470158490236,1654.1260714450252,1550.0118535230295,1050.6425338427716,969.6848814239451,852.7090815987694,816.5558166485772,900.3953882868425,663.6317622156013,170.9486675021866
