,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.0,3559.620793383229,4425.499470881703,4538.544471279453,2433.572735281872,3753.182198488832,4180.183081533774,4855.198093092718,3298.533162572491,3020.9763455752104,4111.619308995747,3132.113768832794,3860.97176742335,4825.779407857586,2873.5537314674584,3170.191966446962,2450.046538785933,3050.62486692495,4866.2555723326805,2773.6832329573986,4587.741822448917,5212.782385533145,5104.728539970948,5203.021614852184,5110.257869752547,5119.194104899461,4465.174969285041,5856.455975295939,4783.688984027215,4808.86289380875,4009.0933285048295,4419.245437529949,5836.875917371743,5270.911883540235,5466.496779649133,5537.044382488931,3167.4593209733725,4808.502012189012,5213.119210669339,4116.797863238167,3299.3823638399795
1,3559.620793383229,0.0,1010.1894633269743,1146.4327471299473,1180.770343453812,337.8960934808688,727.4391528692831,1452.9602768325324,288.20513456885914,732.4735596586974,692.8994436358953,592.6337120366269,487.970135659936,1356.2069915345355,887.8654442614175,389.825674640926,1177.1043733671886,693.5431924095841,1436.7922447600974,920.6920540858846,1114.3369510174452,1750.561243656726,1630.1643955742118,1727.1765211700276,1552.081628381628,1560.9022895339078,935.9765678511195,2527.543729108484,1243.4426975858896,1287.698706887873,522.4575198212499,1646.3099732333076,2378.7250793362273,1820.1062824835399,1908.3201768718236,1982.8924835900625,392.1945025298956,1455.9363231840894,1655.8112056885768,661.9085865043145,287.1260810951024
2,4425.499470881703,1010.1894633269743,0.0,137.31763411621873,2155.9165004229612,709.2058370328302,282.8834445632768,447.7890830228179,1294.3337350071713,1741.8557828620178,327.1965821894771,1601.1299042938647,575.9536452351236,405.3844577897416,1898.0461991889083,1355.1792546928473,2157.7134853114426,1702.7903438577332,444.56246998432,1926.5575082790706,196.96849275129438,1493.2686801533243,1379.031198799889,1445.9406771000251,977.7355796711731,982.3909299904774,846.7832163761636,2328.3601613202723,918.931148716721,1026.1667542248906,944.8889223960126,2132.7868372010444,2008.5876891509881,1568.5671302899905,1183.103851410225,1376.9000651961744,1348.349983753595,1485.146339766574,1071.8460307703808,1005.0951077970991,1293.2260696267965
3,4538.544471279453,1146.4327471299473,137.31763411621873,0.0,2286.375995324881,840.8414192579891,419.6685404857729,319.9691324160587,1429.741952593771,1878.4389089446452,459.04742858627867,1737.8382831807598,703.2787501021373,322.3663072613388,2034.1770891247518,1487.3286731499154,2288.8200161307304,1839.3968798113342,328.51429659972007,2061.3871678611654,198.6534862635497,1525.8396496874288,1416.4730382850314,1476.3533955910261,975.3966282236837,978.8525261770696,937.3800260831997,2352.090809141547,969.1759382037377,1079.1436173912473,1072.5298965514241,2238.5462852423075,2011.1021748130727,1599.7240971258295,1136.2980028953343,1350.8195729404226,1479.9491906378933,1556.9190864159027,1062.2399732861093,1125.348323873568,1428.6325872462457
4,2433.572735281872,1180.770343453812,2155.9165004229612,2286.375995324881,0.0,1446.7880760860412,1880.8517375280812,2603.6700860376122,897.9700121447773,593.2797766159158,1828.7378351018717,698.5676036181446,1583.8143234783568,2526.916948291228,463.93651898572944,803.4358005965307,34.4126726427309,620.0336839701545,2596.4505278018582,350.11059305261654,2283.4723343158093,2779.593880301675,2671.1591589213667,2769.466354949158,2702.196712516893,2711.388566278193,2041.6598624473722,3448.317615799849,2361.4688857659257,2380.3338900324175,1583.3245449828557,2129.446530859961,3405.199163441995,2838.4775309713327,3074.1130072018277,3120.090322863849,808.5481878361053,2383.880766646205,2802.4734060467954,1685.4600614860526,898.962350075963
5,3753.182198488832,337.8960934808688,709.2058370328302,840.8414192579891,1446.7880760860412,0.0,436.3204900418136,1156.9945074884583,600.1775137099588,1058.0234990883603,382.1527968568663,921.2666212815498,151.00464743816534,1087.0540305025204,1206.7643071986058,646.491316338094,1448.5153967356305,1019.7487459158497,1150.271191528865,1225.1030829877357,844.1700632922538,1728.1352247474913,1604.2737658797785,1695.725036070341,1414.9490069693911,1422.869209352747,901.4788491582829,2546.3954708639026,1165.8930497949957,1235.6620122962786,622.1069122054358,1867.2526112260216,2337.327913128596,1802.4239506727877,1734.0007197402,1851.638606563569,639.2389583639479,1516.0696637539313,1520.5179515765005,757.1883906743643,599.0667428005397
6,4180.183081533774,727.4391528692831,282.8834445632768,419.6685404857729,1880.8517375280812,436.3204900418136,0.0,726.9985597157059,1012.2914606124591,1458.9723405909501,82.55611889401673,1318.260898737288,319.87735830409173,651.1386917054705,1615.3013145639397,1078.1408969534282,1881.561214757839,1419.907292644383,715.7939049062212,1645.0134444098246,409.0485694711811,1495.2900816632728,1373.8313561299165,1453.8349911305434,1069.1181809833877,1075.7468095202576,738.3317129749424,2334.9697718651164,906.5817884233617,1000.9836461791012,711.7102818802872,1950.637600853685,2062.5505400408424,1571.7189142472184,1344.1399491707007,1497.0902755588752,1072.3304931426799,1398.4395505334114,1172.1263617837901,797.0176248345304,1011.1861047688178
7,4855.198093092718,1452.9602768325324,447.7890830228179,319.9691324160587,2603.6700860376122,1156.9945074884583,726.9985597157059,0.0,1738.9671085936382,2182.1103731129874,774.9335701678241,2040.835462052534,1022.13647406673,200.89385059341453,2340.161032616196,1802.8660231054735,2605.501753614281,2142.960247785315,72.16968803425365,2371.9015200258873,362.874200623977,1507.491219131694,1413.3907379851735,1454.5026647656205,902.7418575439557,903.1277641067827,1084.431926793406,2296.045329057386,1019.2464108520221,1128.5030753235476,1315.761457407465,2395.8999548237825,1911.3882145259715,1575.8049027044456,951.0741601815403,1203.3347304168888,1796.1238194111604,1633.2215589788889,966.4650204328165,1343.6233056112999,1737.8640469552552
8,3298.533162572491,288.20513456885914,1294.3337350071713,1429.741952593771,897.9700121447773,600.1775137099588,1012.2914606124591,1738.9671085936382,0.0,459.04487862420893,972.8016702803594,326.3774466282958,750.1242620072536,1644.400794787156,606.8503668944626,161.63182103271023,892.615465858688,421.36235680546224,1724.0979078928,633.1545460346924,1402.4195254190006,1956.998929824977,1840.6181147647167,1938.9943466824589,1813.5700993262146,1822.6150330968494,1170.199473791707,2698.5961524320132,1486.7582372733066,1518.662873065129,721.8031416380165,1654.8053135748335,2588.2289665828393,2022.728419662958,2179.370004050919,2238.5360821897084,177.72668887236767,1617.176687788794,1915.6383730709538,845.4831663134547,1.1131709963667635
9,3020.9763455752104,732.4735596586974,1741.8557828620178,1878.4389089446452,593.2797766159158,1058.0234990883603,1458.9723405909501,2182.1103731129874,459.04487862420893,0.0,1425.1686889061923,141.57745499790548,1208.4828509282274,2074.7345553451623,164.71013316985722,476.2522986194733,573.1076292421271,39.16732612820367,2162.623659220931,247.31992133658517,1836.1851297743062,2192.936940783687,2086.974063840076,2184.8581687071833,2156.250689198017,2165.617695653623,1483.2831337280797,2855.4012284022733,1802.0280928722027,1811.1883161255937,1027.5114349333717,1584.5585624759383,2815.9006025999547,2250.1779414759385,2539.1806431267514,2562.158718202929,495.0693153859674,1791.087518131933,2253.04147584367,1114.8297171041581,460.14357377323734
